tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s13_B	atoll	13	B	OPP	Core destroyed	246	parent	6	-1	-1	245	240	51	0	0.7875	0.0	0	70	0	0.7083
atoll_s14_A	atoll	14	A	US	Core destroyed	301	parent	6	118	300	300	112	17	0	0.8482	0.0	1	34	0	0.6964
atoll_s14_B	atoll	14	B	OPP	Core destroyed	355	parent	6	-1	-1	354	349	43	4	0.8768	0.0115	0	55	8	0.8424
atoll_s15_A	atoll	15	A	US	Core destroyed	187	parent	9	52	186	186	43	23	3	0.4651	0.0698	1	40	18	0.0698
atoll_s15_B	atoll	15	B	OPP	Core destroyed	219	parent	7	-1	-1	218	212	98	42	0.5377	0.1981	0	115	47	0.4575
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	796	parent	10	334	795	795	324	123	6	0.6204	0.0185	1	181	69	0.4414
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	332	parent	10	60	331	331	50	35	0	0.3	0.0	1	47	0	0.06
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	173	parent	10	71	172	172	61	42	0	0.3115	0.0	1	58	0	0.0492
drakkarfjord_s14_B	drakkarfjord	14	B	US	Core destroyed	123	parent	10	67	122	122	57	30	0	0.4737	0.0	1	57	0	0.0
drakkarfjord_s15_A	drakkarfjord	15	A	OPP	Core destroyed	414	parent	10	-1	-1	413	404	37	0	0.9084	0.0	0	58	0	0.8564
drakkarfjord_s15_B	drakkarfjord	15	B	OPP	Core destroyed	242	parent	10	-1	-1	241	232	86	0	0.6293	0.0	0	91	0	0.6078
glacierkeep_s13_A	glacierkeep	13	A	OPP	Core destroyed	376	parent	8	-1	-1	375	368	28	0	0.9239	0.0	0	42	0	0.8859
glacierkeep_s13_B	glacierkeep	13	B	US	Core destroyed	169	parent	8	76	168	168	68	53	3	0.2206	0.0441	1	68	37	0.0
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	218	parent	9	128	217	217	119	94	8	0.2101	0.0672	1	119	87	0.0
glacierkeep_s14_B	glacierkeep	14	B	US	Core destroyed	280	parent	9	224	279	279	215	24	0	0.8884	0.0	1	212	0	0.014
glacierkeep_s15_A	glacierkeep	15	A	US	Core destroyed	133	parent	8	56	132	132	48	32	4	0.3333	0.0833	1	48	20	0.0
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	213	parent	8	112	212	212	104	88	2	0.1538	0.0192	1	104	68	0.0
midgard_s13_A	midgard	13	A	OPP	Core destroyed	210	parent	48	47	-1	209	0	0	0			1	0	0	
midgard_s13_B	midgard	13	B	OPP	Core destroyed	340	parent	52	47	-1	339	0	0	0			1	0	0	
midgard_s14_A	midgard	14	A	OPP	Core destroyed	210	parent	46	196	-1	209	150	149	132	0.0067	0.88	1	150	142	0.0
midgard_s14_B	midgard	14	B	OPP	Core destroyed	573	parent	51	-1	-1	572	522	263	55	0.4962	0.1054	0	265	67	0.4923
midgard_s15_A	midgard	15	A	OPP	Core destroyed	582	parent	52	-1	-1	581	530	66	1	0.8755	0.0019	0	70	8	0.8679
midgard_s15_B	midgard	15	B	US	Titanium collected (tiebreak)	1000	parent	53	-1	-1	999	947	562	219	0.4065	0.2313	0	574	273	0.3939
nordkap_s13_A	nordkap	13	A	OPP	Core destroyed	159	parent	4	-1	-1	158	155	147	9	0.0516	0.0581	0	152	16	0.0194
nordkap_s13_B	nordkap	13	B	US	Core destroyed	351	parent	4	281	350	350	277	269	248	0.0289	0.8953	1	277	260	0.0
nordkap_s14_A	nordkap	14	A	US	Core destroyed	393	parent	4	143	392	392	139	89	0	0.3597	0.0	1	109	11	0.2158
nordkap_s14_B	nordkap	14	B	US	Core destroyed	125	parent	4	56	124	124	52	27	1	0.4808	0.0192	1	52	15	0.0
nordkap_s15_A	nordkap	15	A	US	Core destroyed	848	parent	4	660	847	847	656	340	15	0.4817	0.0229	1	628	38	0.0427
nordkap_s15_B	nordkap	15	B	US	Core destroyed	279	parent	4	181	278	278	177	115	4	0.3503	0.0226	1	127	8	0.2825
yulerune_s13_A	yulerune	13	A	OPP	Core destroyed	767	parent	34	-1	-1	766	733	732	627	0.0014	0.8554	0	733	639	0.0
yulerune_s13_B	yulerune	13	B	OPP	Core destroyed	366	parent	35	-1	-1	365	331	327	100	0.0121	0.3021	0	330	121	0.003
yulerune_s14_A	yulerune	14	A	OPP	Core destroyed	156	parent	33	-1	-1	155	123	121	109	0.0163	0.8862	0	123	116	0.0
yulerune_s14_B	yulerune	14	B	OPP	Core destroyed	545	parent	29	-1	-1	544	516	514	505	0.0039	0.9787	0	516	514	0.0
yulerune_s15_A	yulerune	15	A	US	Core destroyed	309	parent	30	180	308	308	150	148	133	0.0133	0.8867	1	150	142	0.0
yulerune_s15_B	yulerune	15	B	US	Core destroyed	336	parent	31	240	335	335	209	209	99	0.0	0.4737	1	209	108	0.0
atoll_s16_A	atoll	16	A	US	Core destroyed	360	parent	7	248	359	359	241	70	0	0.7095	0.0	1	83	0	0.6556
atoll_s16_B	atoll	16	B	US	Core destroyed	995	parent	33	930	994	994	897	307	47	0.6577	0.0524	1	602	167	0.3289
atoll_s17_A	atoll	17	A	US	Core destroyed	182	parent	8	88	181	181	80	53	3	0.3375	0.0375	1	80	16	0.0
atoll_s17_B	atoll	17	B	OPP	Core destroyed	186	parent	6	-1	-1	185	180	176	20	0.0222	0.1111	0	180	30	0.0
atoll_s18_A	atoll	18	A	OPP	Core destroyed	493	parent	6	-1	-1	492	487	31	0	0.9363	0.0	0	51	0	0.8953
atoll_s18_B	atoll	18	B	OPP	Titanium collected (tiebreak)	1000	parent	6	-1	-1	999	994	129	3	0.8702	0.003	0	148	7	0.8511
drakkarfjord_s16_A	drakkarfjord	16	A	US	Core destroyed	364	parent	10	292	363	363	282	100	0	0.6454	0.0	1	129	0	0.5426
drakkarfjord_s16_B	drakkarfjord	16	B	US	Core destroyed	911	parent	10	577	910	910	567	107	1	0.8113	0.0018	1	154	16	0.7284
drakkarfjord_s17_A	drakkarfjord	17	A	OPP	Core destroyed	357	parent	10	-1	-1	356	347	47	0	0.8646	0.0	0	69	0	0.8012
drakkarfjord_s17_B	drakkarfjord	17	B	US	Core destroyed	126	parent	10	70	125	125	60	32	0	0.4667	0.0	1	60	0	0.0
drakkarfjord_s18_A	drakkarfjord	18	A	OPP	Core destroyed	206	parent	10	-1	-1	205	196	73	0	0.6276	0.0	0	87	0	0.5561
drakkarfjord_s18_B	drakkarfjord	18	B	US	Core destroyed	173	parent	10	97	172	172	87	48	0	0.4483	0.0	1	87	0	0.0
glacierkeep_s16_A	glacierkeep	16	A	US	Titanium collected (tiebreak)	1000	parent	8	75	-1	999	67	40	11	0.403	0.1642	1	64	34	0.0448
glacierkeep_s16_B	glacierkeep	16	B	US	Core destroyed	241	parent	8	148	240	240	140	89	9	0.3643	0.0643	1	140	46	0.0
glacierkeep_s17_A	glacierkeep	17	A	OPP	Core destroyed	521	parent	8	87	-1	520	79	56	7	0.2911	0.0886	1	79	50	0.0
glacierkeep_s17_B	glacierkeep	17	B	US	Titanium collected (tiebreak)	1000	parent	8	64	-1	999	56	45	11	0.1964	0.1964	1	56	25	0.0
glacierkeep_s18_A	glacierkeep	18	A	US	Core destroyed	181	parent	8	83	180	180	75	51	3	0.32	0.04	1	74	44	0.0133
glacierkeep_s18_B	glacierkeep	18	B	OPP	Titanium stored (tiebreak)	1000	parent	9	90	-1	999	81	29	0	0.642	0.0	1	73	0	0.0988
midgard_s16_A	midgard	16	A	US	Core destroyed	373	parent	51	284	372	372	233	232	223	0.0043	0.9571	1	233	228	0.0
midgard_s16_B	midgard	16	B	OPP	Core destroyed	493	parent	54	52	-1	492	0	0	0			1	0	0	
midgard_s17_A	midgard	17	A	US	Core destroyed	246	parent	49	190	245	245	141	139	125	0.0142	0.8865	1	141	140	0.0
midgard_s17_B	midgard	17	B	US	Core destroyed	885	parent	51	712	884	884	661	661	655	0.0	0.9909	1	661	661	0.0
midgard_s18_A	midgard	18	A	OPP	Core destroyed	429	parent	51	-1	-1	428	378	375	364	0.0079	0.963	0	378	370	0.0
midgard_s18_B	midgard	18	B	OPP	Core destroyed	258	parent	51	56	-1	257	5	2	0	0.6	0.0	1	2	0	0.6
nordkap_s16_A	nordkap	16	A	OPP	Core destroyed	430	parent	4	-1	-1	429	426	420	47	0.0141	0.1103	0	423	58	0.007
nordkap_s16_B	nordkap	16	B	US	Core destroyed	500	parent	4	444	499	499	440	206	33	0.5318	0.075	1	440	71	0.0
nordkap_s17_A	nordkap	17	A	US	Core destroyed	433	parent	4	377	432	432	373	110	22	0.7051	0.059	1	172	41	0.5389
nordkap_s17_B	nordkap	17	B	US	Core destroyed	123	parent	4	41	122	122	37	26	6	0.2973	0.1622	1	33	12	0.1081
nordkap_s18_A	nordkap	18	A	US	Core destroyed	493	parent	4	323	492	492	319	314	295	0.0157	0.9248	1	316	306	0.0094
nordkap_s18_B	nordkap	18	B	US	Core destroyed	440	parent	4	142	439	439	138	63	1	0.5435	0.0072	1	83	4	0.3986
yulerune_s16_A	yulerune	16	A	US	Titanium collected (tiebreak)	1000	parent	28	-1	-1	999	972	971	959	0.001	0.9866	0	972	964	0.0
yulerune_s16_B	yulerune	16	B	OPP	Core destroyed	581	parent	33	-1	-1	580	548	547	542	0.0018	0.9891	0	548	546	0.0
yulerune_s17_A	yulerune	17	A	OPP	Core destroyed	151	parent	29	-1	-1	150	122	118	105	0.0328	0.8607	0	122	107	0.0
yulerune_s17_B	yulerune	17	B	OPP	Core destroyed	296	parent	32	-1	-1	295	264	114	40	0.5682	0.1515	0	115	43	0.5644
yulerune_s18_A	yulerune	18	A	US	Core destroyed	305	parent	26	84	304	304	58	56	43	0.0345	0.7414	1	58	50	0.0
yulerune_s18_B	yulerune	18	B	OPP	Core destroyed	224	parent	33	212	-1	223	179	177	170	0.0112	0.9497	1	179	175	0.0
atoll_s19_A	atoll	19	A	US	Core destroyed	697	parent	6	547	696	696	541	70	0	0.8706	0.0	1	82	1	0.8484
atoll_s19_B	atoll	19	B	US	Core destroyed	226	parent	7	130	225	225	123	35	0	0.7154	0.0	1	46	0	0.626
atoll_s20_A	atoll	20	A	US	Core destroyed	360	parent	6	126	359	359	120	19	0	0.8417	0.0	1	26	0	0.7833
atoll_s20_B	atoll	20	B	OPP	Core destroyed	261	parent	12	109	-1	260	97	43	0	0.5567	0.0	1	79	10	0.1856
atoll_s21_A	atoll	21	A	US	Core destroyed	419	parent	6	182	418	418	176	162	3	0.0795	0.017	1	168	10	0.0455
atoll_s21_B	atoll	21	B	OPP	Core destroyed	538	parent	6	145	-1	537	139	26	0	0.8129	0.0	1	35	0	0.7482
drakkarfjord_s19_A	drakkarfjord	19	A	US	Core destroyed	132	parent	10	76	131	131	66	46	8	0.303	0.1212	1	66	11	0.0
drakkarfjord_s19_B	drakkarfjord	19	B	OPP	Titanium collected (tiebreak)	1000	parent	10	886	-1	999	876	145	0	0.8345	0.0	1	184	0	0.79
drakkarfjord_s20_A	drakkarfjord	20	A	OPP	Core destroyed	549	parent	10	77	-1	548	67	36	0	0.4627	0.0	1	56	0	0.1642
drakkarfjord_s20_B	drakkarfjord	20	B	US	Core destroyed	181	parent	10	120	180	180	110	60	0	0.4545	0.0	1	70	0	0.3636
drakkarfjord_s21_A	drakkarfjord	21	A	OPP	Core destroyed	673	parent	10	-1	-1	672	663	13	0	0.9804	0.0	0	66	0	0.9005
drakkarfjord_s21_B	drakkarfjord	21	B	US	Core destroyed	307	parent	10	60	306	306	50	35	0	0.3	0.0	1	47	0	0.06
glacierkeep_s19_A	glacierkeep	19	A	US	Core destroyed	177	parent	8	80	176	176	72	45	4	0.375	0.0556	1	71	40	0.0139
glacierkeep_s19_B	glacierkeep	19	B	US	Core destroyed	280	parent	9	224	279	279	215	24	0	0.8884	0.0	1	212	0	0.014
glacierkeep_s20_A	glacierkeep	20	A	US	Core destroyed	128	parent	8	72	127	127	64	43	3	0.3281	0.0469	1	63	39	0.0156
glacierkeep_s20_B	glacierkeep	20	B	OPP	Core destroyed	742	parent	8	66	-1	741	58	45	5	0.2241	0.0862	1	58	21	0.0
glacierkeep_s21_A	glacierkeep	21	A	US	Core destroyed	160	parent	8	99	159	159	91	66	4	0.2747	0.044	1	91	35	0.0
glacierkeep_s21_B	glacierkeep	21	B	US	Titanium collected (tiebreak)	1000	parent	8	84	-1	999	76	62	13	0.1842	0.1711	1	76	45	0.0
midgard_s19_A	midgard	19	A	US	Core destroyed	332	parent	50	204	331	331	154	154	95	0.0	0.6169	1	154	127	0.0
midgard_s19_B	midgard	19	B	OPP	Core destroyed	329	parent	54	96	-1	328	42	42	41	0.0	0.9762	1	42	41	0.0
midgard_s20_A	midgard	20	A	US	Core destroyed	341	parent	53	188	340	340	135	133	119	0.0148	0.8815	1	135	130	0.0
midgard_s20_B	midgard	20	B	US	Core destroyed	169	parent	53	129	168	168	76	76	70	0.0	0.9211	1	76	76	0.0
midgard_s21_A	midgard	21	A	US	Core destroyed	313	parent	52	196	312	312	144	144	135	0.0	0.9375	1	144	144	0.0
midgard_s21_B	midgard	21	B	OPP	Titanium collected (tiebreak)	1000	parent	53	-1	-1	999	947	159	94	0.8321	0.0993	0	204	103	0.7846
nordkap_s19_A	nordkap	19	A	OPP	Core destroyed	503	parent	4	-1	-1	502	499	124	11	0.7515	0.022	0	171	23	0.6573
nordkap_s19_B	nordkap	19	B	US	Core destroyed	202	parent	4	128	201	201	124	118	47	0.0484	0.379	1	124	105	0.0
nordkap_s20_A	nordkap	20	A	US	Core destroyed	334	parent	4	252	333	333	248	41	3	0.8347	0.0121	1	54	6	0.7823
nordkap_s20_B	nordkap	20	B	US	Core destroyed	252	parent	4	144	251	251	140	133	19	0.05	0.1357	1	137	123	0.0214
nordkap_s21_A	nordkap	21	A	US	Core destroyed	164	parent	4	92	163	163	88	76	27	0.1364	0.3068	1	88	65	0.0
nordkap_s21_B	nordkap	21	B	OPP	Core destroyed	149	parent	4	-1	-1	148	145	100	1	0.3103	0.0069	0	108	8	0.2552
yulerune_s19_A	yulerune	19	A	US	Core destroyed	162	parent	28	108	161	161	80	74	61	0.075	0.7625	1	80	68	0.0
yulerune_s19_B	yulerune	19	B	US	Titanium collected (tiebreak)	1000	parent	29	-1	-1	999	971	970	183	0.001	0.1885	0	971	191	0.0
yulerune_s20_A	yulerune	20	A	US	Core destroyed	387	parent	36	331	386	386	295	294	285	0.0034	0.9661	1	295	292	0.0
yulerune_s20_B	yulerune	20	B	OPP	Core destroyed	545	parent	29	-1	-1	544	516	514	505	0.0039	0.9787	0	516	514	0.0
yulerune_s21_A	yulerune	21	A	US	Core destroyed	181	parent	37	88	180	180	51	50	42	0.0196	0.8235	1	51	51	0.0
yulerune_s21_B	yulerune	21	B	OPP	Core destroyed	254	parent	29	-1	-1	253	225	72	54	0.68	0.24	0	79	67	0.6489
atoll_s22_A	atoll	22	A	US	Core destroyed	404	parent	9	348	403	403	339	195	10	0.4248	0.0295	1	210	119	0.3805
atoll_s22_B	atoll	22	B	OPP	Core destroyed	244	parent	58	-1	-1	243	186	21	0	0.8871	0.0	0	50	0	0.7312
atoll_s23_A	atoll	23	A	OPP	Core destroyed	302	parent	6	66	-1	301	60	40	1	0.3333	0.0167	1	58	27	0.0333
atoll_s23_B	atoll	23	B	US	Core destroyed	204	parent	9	126	203	203	117	60	0	0.4872	0.0	1	88	3	0.2479
atoll_s24_A	atoll	24	A	US	Core destroyed	251	parent	6	195	250	250	189	54	0	0.7143	0.0	1	104	6	0.4497
atoll_s24_B	atoll	24	B	OPP	Core destroyed	315	parent	269	-1	-1	314	46	2	0	0.9565	0.0	0	12	0	0.7391
drakkarfjord_s22_A	drakkarfjord	22	A	US	Titanium collected (tiebreak)	1000	parent	10	-1	-1	999	990	43	0	0.9566	0.0	0	103	0	0.896
drakkarfjord_s22_B	drakkarfjord	22	B	US	Core destroyed	143	parent	10	87	142	142	77	39	0	0.4935	0.0	1	77	0	0.0
drakkarfjord_s23_A	drakkarfjord	23	A	OPP	Titanium collected (tiebreak)	1000	parent	10	-1	-1	999	990	59	1	0.9404	0.001	0	98	4	0.901
drakkarfjord_s23_B	drakkarfjord	23	B	US	Core destroyed	260	parent	10	136	259	259	126	62	0	0.5079	0.0	1	81	0	0.3571
drakkarfjord_s24_A	drakkarfjord	24	A	OPP	Core destroyed	188	parent	10	63	-1	187	53	33	0	0.3774	0.0	1	50	0	0.0566
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	268	parent	10	60	267	267	50	27	0	0.46	0.0	1	47	0	0.06
glacierkeep_s22_A	glacierkeep	22	A	OPP	Core destroyed	833	parent	8	68	-1	832	60	47	9	0.2167	0.15	1	60	29	0.0
glacierkeep_s22_B	glacierkeep	22	B	US	Core destroyed	365	parent	8	56	364	364	48	38	8	0.2083	0.1667	1	48	18	0.0
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	185	parent	8	95	184	184	87	67	13	0.2299	0.1494	1	87	62	0.0
glacierkeep_s23_B	glacierkeep	23	B	OPP	Core destroyed	533	parent	8	64	-1	532	56	45	12	0.1964	0.2143	1	56	24	0.0
glacierkeep_s24_A	glacierkeep	24	A	US	Core destroyed	253	parent	8	76	252	252	68	43	0	0.3676	0.0	1	62	35	0.0882
glacierkeep_s24_B	glacierkeep	24	B	US	Core destroyed	209	parent	8	108	208	208	100	58	0	0.42	0.0	1	100	51	0.0
midgard_s22_A	midgard	22	A	US	Core destroyed	509	parent	56	348	508	508	292	292	280	0.0	0.9589	1	292	288	0.0
midgard_s22_B	midgard	22	B	US	Core destroyed	283	parent	52	237	282	282	185	184	170	0.0054	0.9189	1	185	183	0.0
midgard_s23_A	midgard	23	A	OPP	Core destroyed	241	parent	53	-1	-1	240	188	186	170	0.0106	0.9043	0	188	183	0.0
midgard_s23_B	midgard	23	B	US	Core destroyed	181	parent	54	125	180	180	71	71	66	0.0	0.9296	1	71	69	0.0
midgard_s24_A	midgard	24	A	US	Core destroyed	353	parent	53	297	352	352	244	244	238	0.0	0.9754	1	244	244	0.0
midgard_s24_B	midgard	24	B	OPP	Core destroyed	253	parent	53	-1	-1	252	200	102	35	0.49	0.175	0	102	44	0.49
nordkap_s22_A	nordkap	22	A	US	Core destroyed	323	parent	4	267	322	322	263	255	46	0.0304	0.1749	1	263	71	0.0
nordkap_s22_B	nordkap	22	B	US	Core destroyed	444	parent	4	348	443	443	344	136	0	0.6047	0.0	1	189	0	0.4506
nordkap_s23_A	nordkap	23	A	US	Core destroyed	226	parent	4	60	225	225	56	45	28	0.1964	0.5	1	48	41	0.1429
nordkap_s23_B	nordkap	23	B	OPP	Core destroyed	641	parent	4	-1	-1	640	637	153	0	0.7598	0.0	0	294	42	0.5385
nordkap_s24_A	nordkap	24	A	US	Core destroyed	240	parent	4	184	239	239	180	177	90	0.0167	0.5	1	180	164	0.0
nordkap_s24_B	nordkap	24	B	US	Core destroyed	241	parent	4	140	240	240	136	126	103	0.0735	0.7574	1	136	114	0.0
yulerune_s22_A	yulerune	22	A	OPP	Core destroyed	221	parent	29	-1	-1	220	192	190	174	0.0104	0.9062	0	192	184	0.0
yulerune_s22_B	yulerune	22	B	OPP	Core destroyed	180	parent	30	-1	-1	179	150	149	135	0.0067	0.9	0	150	139	0.0
yulerune_s23_A	yulerune	23	A	US	Core destroyed	305	parent	26	215	304	304	189	187	173	0.0106	0.9153	1	189	178	0.0
yulerune_s23_B	yulerune	23	B	US	Core destroyed	519	parent	31	458	518	518	427	426	414	0.0023	0.9696	1	427	421	0.0
yulerune_s24_A	yulerune	24	A	OPP	Titanium collected (tiebreak)	1000	parent	35	-1	-1	999	965	964	945	0.001	0.9793	0	965	957	0.0
yulerune_s24_B	yulerune	24	B	OPP	Core destroyed	293	parent	32	153	-1	292	121	76	40	0.3719	0.3306	1	86	55	0.2893
atoll_s25_A	atoll	25	A	US	Core destroyed	156	parent	9	100	155	155	91	55	0	0.3956	0.0	1	91	0	0.0
atoll_s25_B	atoll	25	B	US	Core destroyed	691	parent	31	591	690	690	560	88	0	0.8429	0.0	1	96	0	0.8286
atoll_s26_A	atoll	26	A	US	Core destroyed	800	parent	7	103	799	799	96	23	0	0.7604	0.0	1	34	0	0.6458
atoll_s26_B	atoll	26	B	OPP	Core destroyed	266	parent	7	64	-1	265	57	44	1	0.2281	0.0175	1	54	3	0.0526
atoll_s27_A	atoll	27	A	US	Core destroyed	179	parent	7	32	178	178	25	4	0	0.84	0.0	1	22	0	0.12
atoll_s27_B	atoll	27	B	OPP	Core destroyed	128	parent	47	-1	-1	127	81	3	0	0.963	0.0	0	4	0	0.9506
drakkarfjord_s25_A	drakkarfjord	25	A	US	Core destroyed	374	parent	10	176	373	373	166	96	0	0.4217	0.0	1	161	0	0.0301
drakkarfjord_s25_B	drakkarfjord	25	B	US	Core destroyed	324	parent	10	60	323	323	50	35	0	0.3	0.0	1	47	0	0.06
drakkarfjord_s26_A	drakkarfjord	26	A	OPP	Core destroyed	300	parent	10	-1	-1	299	290	39	0	0.8655	0.0	0	44	0	0.8483
drakkarfjord_s26_B	drakkarfjord	26	B	US	Titanium collected (tiebreak)	1000	parent	10	148	-1	999	138	69	0	0.5	0.0	1	92	0	0.3333
drakkarfjord_s27_A	drakkarfjord	27	A	US	Core destroyed	221	parent	10	159	220	220	149	88	4	0.4094	0.0268	1	149	9	0.0
drakkarfjord_s27_B	drakkarfjord	27	B	OPP	Core destroyed	436	parent	10	-1	-1	435	426	81	0	0.8099	0.0	0	94	0	0.7793
glacierkeep_s25_A	glacierkeep	25	A	US	Core destroyed	158	parent	8	100	157	157	92	71	4	0.2283	0.0435	1	92	64	0.0
glacierkeep_s25_B	glacierkeep	25	B	US	Core destroyed	401	parent	8	60	400	400	52	41	11	0.2115	0.2115	1	52	21	0.0
glacierkeep_s26_A	glacierkeep	26	A	OPP	Core destroyed	473	parent	8	72	-1	472	64	38	2	0.4062	0.0312	1	64	33	0.0
glacierkeep_s26_B	glacierkeep	26	B	US	Core destroyed	129	parent	8	52	128	128	44	32	4	0.2727	0.0909	1	44	13	0.0
glacierkeep_s27_A	glacierkeep	27	A	OPP	Core destroyed	405	parent	8	-1	-1	404	397	84	2	0.7884	0.005	0	116	73	0.7078
glacierkeep_s27_B	glacierkeep	27	B	US	Core destroyed	185	parent	8	82	184	184	74	60	7	0.1892	0.0946	1	74	40	0.0
midgard_s25_A	midgard	25	A	US	Core destroyed	501	parent	50	146	500	500	96	95	79	0.0104	0.8229	1	96	94	0.0
midgard_s25_B	midgard	25	B	US	Titanium collected (tiebreak)	1000	parent	55	-1	-1	999	945	944	934	0.0011	0.9884	0	945	939	0.0
midgard_s26_A	midgard	26	A	US	Core destroyed	247	parent	51	193	246	246	142	138	115	0.0282	0.8099	1	142	116	0.0
midgard_s26_B	midgard	26	B	OPP	Core destroyed	293	parent	55	248	-1	292	193	193	185	0.0	0.9585	1	193	189	0.0
midgard_s27_A	midgard	27	A	OPP	Core destroyed	504	parent	61	50	-1	503	0	0	0			1	0	0	
midgard_s27_B	midgard	27	B	US	Core destroyed	161	parent	51	105	160	160	54	54	48	0.0	0.8889	1	54	54	0.0
nordkap_s25_A	nordkap	25	A	OPP	Core destroyed	293	parent	4	-1	-1	292	289	27	1	0.9066	0.0035	0	39	10	0.8651
nordkap_s25_B	nordkap	25	B	OPP	Core destroyed	575	parent	4	156	-1	574	152	109	5	0.2829	0.0329	1	151	12	0.0066
nordkap_s26_A	nordkap	26	A	US	Core destroyed	883	parent	4	694	882	882	690	686	503	0.0058	0.729	1	690	515	0.0
nordkap_s26_B	nordkap	26	B	OPP	Core destroyed	920	parent	4	292	-1	919	288	72	0	0.75	0.0	1	98	1	0.6597
nordkap_s27_A	nordkap	27	A	US	Core destroyed	388	parent	4	245	387	387	241	118	7	0.5104	0.029	1	155	23	0.3568
nordkap_s27_B	nordkap	27	B	US	Core destroyed	170	parent	4	97	169	169	93	47	4	0.4946	0.043	1	88	37	0.0538
yulerune_s25_A	yulerune	25	A	OPP	Core destroyed	189	parent	29	-1	-1	188	160	158	151	0.0125	0.9437	0	160	155	0.0
yulerune_s25_B	yulerune	25	B	OPP	Core destroyed	315	parent	37	-1	-1	314	278	97	87	0.6511	0.3129	0	97	96	0.6511
yulerune_s26_A	yulerune	26	A	OPP	Core destroyed	258	parent	33	-1	-1	257	225	112	71	0.5022	0.3156	0	113	89	0.4978
yulerune_s26_B	yulerune	26	B	OPP	Core destroyed	294	parent	33	-1	-1	293	261	95	80	0.636	0.3065	0	101	88	0.613
yulerune_s27_A	yulerune	27	A	OPP	Core destroyed	193	parent	30	-1	-1	192	163	161	154	0.0123	0.9448	0	163	158	0.0
yulerune_s27_B	yulerune	27	B	US	Core destroyed	274	parent	31	139	273	273	108	107	98	0.0093	0.9074	1	108	105	0.0
