tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
midgard_s101_B	midgard	101	B	OPP	Titanium collected (tiebreak)	1000	v520	47	-1	-1	999	953	950	20	0.0031	0.021	0	953	26	0.0
midgard_s102_A	midgard	102	A	OPP	Core destroyed	157	v520	49	43	-1	156	0	0	0			1	0	0	
midgard_s102_B	midgard	102	B	US	Core destroyed	188	v520	52	132	187	187	80	80	73	0.0	0.9125	1	80	78	0.0
nordkap_s100_A	nordkap	100	A	US	Core destroyed	105	v520	8	49	104	104	41	33	12	0.1951	0.2927	1	41	41	0.0
nordkap_s100_B	nordkap	100	B	US	Core destroyed	409	v520	8	108	408	408	100	47	25	0.53	0.25	1	100	98	0.0
nordkap_s101_A	nordkap	101	A	OPP	Core destroyed	641	v520	8	-1	-1	640	633	633	19	0.0	0.03	0	633	629	0.0
nordkap_s101_B	nordkap	101	B	US	Core destroyed	177	v520	13	84	176	176	71	61	23	0.1408	0.3239	1	71	64	0.0
nordkap_s102_A	nordkap	102	A	US	Titanium collected (tiebreak)	1000	v520	8	76	-1	999	68	68	50	0.0	0.7353	1	68	68	0.0
nordkap_s102_B	nordkap	102	B	US	Core destroyed	395	v520	8	172	394	394	164	143	52	0.128	0.3171	1	163	113	0.0061
yulerune_s100_A	yulerune	100	A	US	Core destroyed	208	v520	34	152	207	207	118	118	113	0.0	0.9576	1	118	118	0.0
yulerune_s100_B	yulerune	100	B	OPP	Core destroyed	313	v520	29	-1	-1	312	284	110	55	0.6127	0.1937	0	111	67	0.6092
yulerune_s101_A	yulerune	101	A	OPP	Core destroyed	400	v520	29	-1	-1	399	371	323	241	0.1294	0.6496	0	330	256	0.1105
yulerune_s101_B	yulerune	101	B	OPP	Core destroyed	463	v520	30	-1	-1	462	433	86	57	0.8014	0.1316	0	92	72	0.7875
yulerune_s102_A	yulerune	102	A	OPP	Titanium collected (tiebreak)	1000	v520	36	236	-1	999	200	196	172	0.02	0.86	1	200	200	0.0
yulerune_s102_B	yulerune	102	B	OPP	Titanium collected (tiebreak)	1000	v520	34	-1	-1	999	966	966	921	0.0	0.9534	0	966	932	0.0
atoll_s103_A	atoll	103	A	OPP	Core destroyed	368	v520	10	-1	-1	367	358	92	6	0.743	0.0168	0	93	8	0.7402
atoll_s103_B	atoll	103	B	OPP	Core destroyed	271	v520	11	-1	-1	270	260	37	10	0.8577	0.0385	0	49	16	0.8115
atoll_s104_A	atoll	104	A	OPP	Core destroyed	280	v520	11	-1	-1	279	269	82	5	0.6952	0.0186	0	92	6	0.658
atoll_s104_B	atoll	104	B	OPP	Core destroyed	289	v520	11	-1	-1	288	278	66	11	0.7626	0.0396	0	110	28	0.6043
atoll_s105_A	atoll	105	A	OPP	Core destroyed	633	v520	11	-1	-1	632	622	606	21	0.0257	0.0338	0	622	32	0.0
atoll_s105_B	atoll	105	B	OPP	Core destroyed	528	v520	11	-1	-1	527	517	68	7	0.8685	0.0135	0	106	22	0.795
drakkarfjord_s103_A	drakkarfjord	103	A	US	Core destroyed	121	v520	14	37	120	120	23	17	11	0.2609	0.4783	1	20	19	0.1304
drakkarfjord_s103_B	drakkarfjord	103	B	US	Core destroyed	125	v520	14	41	124	124	27	22	9	0.1852	0.3333	1	27	22	0.0
drakkarfjord_s104_A	drakkarfjord	104	A	US	Core destroyed	100	v520	14	41	99	99	27	23	7	0.1481	0.2593	1	27	23	0.0
drakkarfjord_s104_B	drakkarfjord	104	B	US	Core destroyed	243	v520	14	187	242	242	173	39	1	0.7746	0.0058	1	56	6	0.6763
drakkarfjord_s105_A	drakkarfjord	105	A	US	Core destroyed	89	v520	14	33	88	88	19	19	8	0.0	0.4211	1	19	18	0.0
drakkarfjord_s105_B	drakkarfjord	105	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s103_A	glacierkeep	103	A	US	Core destroyed	195	v520	12	52	194	194	40	32	12	0.2	0.3	1	40	37	0.0
glacierkeep_s103_B	glacierkeep	103	B	US	Core destroyed	544	v520	12	268	543	543	256	40	7	0.8438	0.0273	1	256	83	0.0
glacierkeep_s104_A	glacierkeep	104	A	US	Core destroyed	126	v520	12	68	125	125	56	47	17	0.1607	0.3036	1	56	50	0.0
glacierkeep_s104_B	glacierkeep	104	B	US	Core destroyed	245	v520	12	112	244	244	100	64	18	0.36	0.18	1	100	93	0.0
glacierkeep_s105_A	glacierkeep	105	A	US	Core destroyed	190	v520	12	100	189	189	88	77	43	0.125	0.4886	1	88	88	0.0
glacierkeep_s105_B	glacierkeep	105	B	US	Core destroyed	269	v520	12	108	268	268	96	58	18	0.3958	0.1875	1	96	80	0.0
midgard_s103_A	midgard	103	A	US	Core destroyed	625	v520	46	553	624	624	507	506	492	0.002	0.9704	1	507	503	0.0
midgard_s103_B	midgard	103	B	OPP	Core destroyed	425	v520	48	296	-1	424	248	248	241	0.0	0.9718	1	248	244	0.0
midgard_s104_A	midgard	104	A	US	Core destroyed	461	v520	53	323	460	460	270	269	248	0.0037	0.9185	1	270	267	0.0
midgard_s104_B	midgard	104	B	US	Core destroyed	263	v520	47	207	262	262	160	158	147	0.0125	0.9187	1	160	151	0.0
midgard_s105_A	midgard	105	A	US	Core destroyed	172	v520	48	80	171	171	32	32	19	0.0	0.5938	1	32	31	0.0
midgard_s105_B	midgard	105	B	OPP	Core destroyed	408	v520	51	-1	-1	407	357	150	128	0.5798	0.3585	0	152	137	0.5742
nordkap_s103_A	nordkap	103	A	US	Core destroyed	345	v520	8	57	344	344	49	32	16	0.3469	0.3265	1	41	21	0.1633
nordkap_s103_B	nordkap	103	B	OPP	Core destroyed	450	v520	8	-1	-1	449	442	83	6	0.8122	0.0136	0	228	9	0.4842
nordkap_s104_A	nordkap	104	A	US	Core destroyed	133	v520	8	44	132	132	36	31	15	0.1389	0.4167	1	36	33	0.0
nordkap_s104_B	nordkap	104	B	OPP	Core destroyed	682	v520	8	73	-1	681	65	52	16	0.2	0.2462	1	65	54	0.0
nordkap_s105_A	nordkap	105	A	OPP	Core destroyed	913	v520	8	55	-1	912	47	44	26	0.0638	0.5532	1	47	47	0.0
nordkap_s105_B	nordkap	105	B	OPP	Core destroyed	835	v520	10	72	-1	834	62	49	35	0.2097	0.5645	1	62	61	0.0
yulerune_s103_A	yulerune	103	A	OPP	Core destroyed	368	v520	28	-1	-1	367	340	339	331	0.0029	0.9735	0	340	338	0.0
yulerune_s103_B	yulerune	103	B	OPP	Core destroyed	160	v520	31	-1	-1	159	129	128	118	0.0078	0.9147	0	129	129	0.0
yulerune_s104_A	yulerune	104	A	US	Core destroyed	169	v520	33	87	168	168	54	53	49	0.0185	0.9074	1	54	54	0.0
yulerune_s104_B	yulerune	104	B	OPP	Core destroyed	176	v520	34	-1	-1	175	142	141	131	0.007	0.9225	0	142	139	0.0
yulerune_s105_A	yulerune	105	A	US	Titanium collected (tiebreak)	1000	v520	32	-1	-1	999	968	968	963	0.0	0.9948	0	968	967	0.0
yulerune_s105_B	yulerune	105	B	OPP	Titanium collected (tiebreak)	1000	v520	29	144	-1	999	115	114	112	0.0087	0.9739	1	115	114	0.0
atoll_s106_A	atoll	106	A	OPP	Core destroyed	347	v520	10	168	-1	346	158	30	6	0.8101	0.038	1	57	8	0.6392
atoll_s106_B	atoll	106	B	OPP	Core destroyed	336	v520	11	-1	-1	335	325	93	11	0.7138	0.0338	0	103	57	0.6831
atoll_s107_A	atoll	107	A	US	Core destroyed	576	v520	11	224	575	575	213	91	0	0.5728	0.0	1	115	8	0.4601
atoll_s107_B	atoll	107	B	US	Core destroyed	135	v520	10	79	134	134	69	60	28	0.1304	0.4058	1	69	68	0.0
atoll_s108_A	atoll	108	A	US	Core destroyed	883	v520	11	731	882	882	720	92	9	0.8722	0.0125	1	129	70	0.8208
atoll_s108_B	atoll	108	B	OPP	Core destroyed	223	v520	11	-1	-1	222	212	56	11	0.7358	0.0519	0	212	24	0.0
drakkarfjord_s106_A	drakkarfjord	106	A	US	Core destroyed	116	v520	14	60	115	115	46	36	10	0.2174	0.2174	1	46	37	0.0
drakkarfjord_s106_B	drakkarfjord	106	B	US	Core destroyed	101	v520	14	45	100	100	31	26	5	0.1613	0.1613	1	31	28	0.0
drakkarfjord_s107_A	drakkarfjord	107	A	US	Core destroyed	88	v520	14	32	87	87	18	16	5	0.1111	0.2778	1	18	17	0.0
drakkarfjord_s107_B	drakkarfjord	107	B	US	Core destroyed	122	v520	14	40	121	121	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s108_A	drakkarfjord	108	A	US	Core destroyed	106	v520	14	36	105	105	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s108_B	drakkarfjord	108	B	US	Core destroyed	100	v520	14	44	99	99	30	24	6	0.2	0.2	1	30	27	0.0
glacierkeep_s106_A	glacierkeep	106	A	US	Core destroyed	111	v520	12	55	110	110	43	37	19	0.1395	0.4419	1	43	40	0.0
glacierkeep_s106_B	glacierkeep	106	B	US	Core destroyed	217	v520	12	108	216	216	96	61	16	0.3646	0.1667	1	96	89	0.0
glacierkeep_s107_A	glacierkeep	107	A	US	Core destroyed	116	v520	12	60	115	115	48	43	31	0.1042	0.6458	1	48	43	0.0
glacierkeep_s107_B	glacierkeep	107	B	OPP	Core destroyed	525	v520	12	188	-1	524	176	146	17	0.1705	0.0966	1	176	128	0.0
glacierkeep_s108_A	glacierkeep	108	A	US	Core destroyed	159	v520	12	100	158	158	88	78	17	0.1136	0.1932	1	88	88	0.0
glacierkeep_s108_B	glacierkeep	108	B	OPP	Harvesters (tiebreak)	1000	v520	12	976	-1	999	964	136	8	0.8589	0.0083	1	389	47	0.5965
midgard_s106_A	midgard	106	A	OPP	Core destroyed	320	v520	48	-1	-1	319	272	102	79	0.625	0.2904	0	102	90	0.625
midgard_s106_B	midgard	106	B	US	Core destroyed	457	v520	51	276	456	456	225	224	218	0.0044	0.9689	1	225	223	0.0
midgard_s107_A	midgard	107	A	OPP	Core destroyed	318	v520	53	47	-1	317	0	0	0			1	0	0	
midgard_s107_B	midgard	107	B	OPP	Core destroyed	742	v520	50	-1	-1	741	692	386	311	0.4422	0.4494	0	386	329	0.4422
midgard_s108_A	midgard	108	A	OPP	Core destroyed	853	v520	55	176	-1	852	121	121	116	0.0	0.9587	1	121	121	0.0
midgard_s108_B	midgard	108	B	OPP	Core destroyed	471	v520	47	-1	-1	470	424	131	45	0.691	0.1061	0	132	54	0.6887
nordkap_s106_A	nordkap	106	A	US	Core destroyed	273	v520	8	43	272	272	35	33	15	0.0571	0.4286	1	35	33	0.0
nordkap_s106_B	nordkap	106	B	US	Core destroyed	303	v520	8	189	302	302	181	122	25	0.326	0.1381	1	140	49	0.2265
nordkap_s107_A	nordkap	107	A	US	Core destroyed	181	v520	8	108	180	180	100	100	15	0.0	0.15	1	100	97	0.0
nordkap_s107_B	nordkap	107	B	US	Core destroyed	520	v520	8	169	519	519	161	98	19	0.3913	0.118	1	161	145	0.0
nordkap_s108_A	nordkap	108	A	OPP	Core destroyed	932	v520	8	176	-1	931	168	162	96	0.0357	0.5714	1	168	166	0.0
nordkap_s108_B	nordkap	108	B	OPP	Core destroyed	161	v520	13	88	-1	160	75	74	26	0.0133	0.3467	1	75	54	0.0
yulerune_s106_A	yulerune	106	A	US	Core destroyed	211	v520	29	155	210	210	126	124	115	0.0159	0.9127	1	126	121	0.0
yulerune_s106_B	yulerune	106	B	US	Core destroyed	241	v520	33	152	240	240	119	119	117	0.0	0.9832	1	119	119	0.0
yulerune_s107_A	yulerune	107	A	US	Core destroyed	336	v520	30	280	335	335	250	249	240	0.004	0.96	1	250	244	0.0
yulerune_s107_B	yulerune	107	B	US	Core destroyed	241	v520	33	152	240	240	119	119	117	0.0	0.9832	1	119	119	0.0
yulerune_s108_A	yulerune	108	A	US	Core destroyed	182	v520	31	126	181	181	95	95	91	0.0	0.9579	1	95	95	0.0
yulerune_s108_B	yulerune	108	B	OPP	Core destroyed	215	v520	29	-1	-1	214	186	185	179	0.0054	0.9624	0	186	184	0.0
atoll_s109_A	atoll	109	A	OPP	Core destroyed	164	v520	10	-1	-1	163	154	153	36	0.0065	0.2338	0	154	151	0.0
atoll_s109_B	atoll	109	B	OPP	Core destroyed	272	v520	11	72	-1	271	61	59	23	0.0328	0.377	1	61	44	0.0
atoll_s110_A	atoll	110	A	OPP	Core destroyed	402	v520	10	-1	-1	401	392	71	5	0.8189	0.0128	0	95	16	0.7577
atoll_s110_B	atoll	110	B	OPP	Core destroyed	193	v520	11	-1	-1	192	182	108	20	0.4066	0.1099	0	182	42	0.0
atoll_s111_A	atoll	111	A	OPP	Titanium collected (tiebreak)	1000	v520	10	-1	-1	999	990	32	6	0.9677	0.0061	0	70	8	0.9293
atoll_s111_B	atoll	111	B	US	Core destroyed	161	v520	11	60	160	160	49	28	5	0.4286	0.102	1	49	23	0.0
drakkarfjord_s109_A	drakkarfjord	109	A	US	Core destroyed	150	v520	14	79	149	149	65	52	13	0.2	0.2	1	65	46	0.0
drakkarfjord_s109_B	drakkarfjord	109	B	US	Core destroyed	98	v520	14	42	97	97	28	23	8	0.1786	0.2857	1	28	23	0.0
drakkarfjord_s110_A	drakkarfjord	110	A	OPP	Core destroyed	305	v520	14	-1	-1	304	291	100	20	0.6564	0.0687	0	135	65	0.5361
drakkarfjord_s110_B	drakkarfjord	110	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s111_A	drakkarfjord	111	A	US	Core destroyed	397	v520	14	33	396	396	19	17	5	0.1053	0.2632	1	19	18	0.0
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s109_A	glacierkeep	109	A	US	Core destroyed	158	v520	12	64	157	157	52	52	17	0.0	0.3269	1	52	52	0.0
glacierkeep_s109_B	glacierkeep	109	B	US	Core destroyed	123	v520	12	59	122	122	47	24	12	0.4894	0.2553	1	47	43	0.0
glacierkeep_s110_A	glacierkeep	110	A	US	Core destroyed	126	v520	12	68	125	125	56	47	17	0.1607	0.3036	1	56	50	0.0
glacierkeep_s110_B	glacierkeep	110	B	OPP	Harvesters (tiebreak)	1000	v520	12	96	-1	999	84	57	7	0.3214	0.0833	1	84	66	0.0
glacierkeep_s111_A	glacierkeep	111	A	US	Core destroyed	119	v520	12	63	118	118	51	42	28	0.1765	0.549	1	51	49	0.0
glacierkeep_s111_B	glacierkeep	111	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
midgard_s109_A	midgard	109	A	US	Core destroyed	385	v520	47	276	384	384	229	229	214	0.0	0.9345	1	229	226	0.0
midgard_s109_B	midgard	109	B	OPP	Core destroyed	323	v520	47	-1	-1	322	276	159	97	0.4239	0.3514	0	161	109	0.4167
midgard_s110_A	midgard	110	A	US	Core destroyed	241	v520	49	185	240	240	136	136	127	0.0	0.9338	1	136	135	0.0
midgard_s110_B	midgard	110	B	US	Core destroyed	217	v520	47	145	216	216	98	98	82	0.0	0.8367	1	98	91	0.0
midgard_s111_A	midgard	111	A	OPP	Core destroyed	378	v520	51	52	-1	377	1	1	0	0.0	0.0	1	1	0	0.0
midgard_s111_B	midgard	111	B	US	Core destroyed	793	v520	49	745	792	792	696	366	112	0.4741	0.1609	1	390	139	0.4397
nordkap_s109_A	nordkap	109	A	US	Core destroyed	203	v520	8	77	202	202	69	44	13	0.3623	0.1884	1	69	25	0.0
nordkap_s109_B	nordkap	109	B	US	Core destroyed	373	v520	12	317	372	372	305	294	138	0.0361	0.4525	1	303	292	0.0066
nordkap_s110_A	nordkap	110	A	US	Core destroyed	405	v520	8	152	404	404	144	130	54	0.0972	0.375	1	144	118	0.0
nordkap_s110_B	nordkap	110	B	OPP	Core destroyed	742	v520	8	-1	-1	741	734	230	22	0.6866	0.03	0	258	42	0.6485
nordkap_s111_A	nordkap	111	A	US	Core destroyed	190	v520	8	100	189	189	92	80	38	0.1304	0.413	1	92	85	0.0
nordkap_s111_B	nordkap	111	B	US	Core destroyed	177	v520	13	84	176	176	71	61	23	0.1408	0.3239	1	71	64	0.0
yulerune_s109_A	yulerune	109	A	US	Core destroyed	192	v520	32	136	191	191	104	103	94	0.0096	0.9038	1	104	104	0.0
yulerune_s109_B	yulerune	109	B	OPP	Core destroyed	320	v520	29	-1	-1	319	291	214	27	0.2646	0.0928	0	227	38	0.2199
yulerune_s110_A	yulerune	110	A	US	Titanium collected (tiebreak)	1000	v520	33	-1	-1	999	967	966	963	0.001	0.9959	0	967	967	0.0
yulerune_s110_B	yulerune	110	B	US	Core destroyed	248	v520	31	192	247	247	161	85	41	0.472	0.2547	1	92	50	0.4286
yulerune_s111_A	yulerune	111	A	US	Titanium collected (tiebreak)	1000	v520	29	168	-1	999	139	138	131	0.0072	0.9424	1	139	139	0.0
yulerune_s111_B	yulerune	111	B	OPP	Core destroyed	167	v520	29	-1	-1	166	138	137	133	0.0072	0.9638	0	138	138	0.0
atoll_s112_A	atoll	112	A	OPP	Core destroyed	680	v520	10	482	-1	679	472	68	6	0.8559	0.0127	1	96	8	0.7966
atoll_s112_B	atoll	112	B	US	Core destroyed	161	v520	11	60	160	160	49	28	5	0.4286	0.102	1	49	23	0.0
atoll_s113_A	atoll	113	A	US	Core destroyed	277	v520	11	187	276	276	176	69	7	0.608	0.0398	1	81	12	0.5398
atoll_s113_B	atoll	113	B	OPP	Core destroyed	149	v520	11	-1	-1	148	138	44	1	0.6812	0.0072	0	50	12	0.6377
atoll_s114_A	atoll	114	A	OPP	Core destroyed	229	v520	11	-1	-1	228	218	83	0	0.6193	0.0	0	96	5	0.5596
atoll_s114_B	atoll	114	B	US	Core destroyed	224	v520	11	168	223	223	157	96	20	0.3885	0.1274	1	157	42	0.0
drakkarfjord_s112_A	drakkarfjord	112	A	US	Core destroyed	99	v520	14	43	98	98	29	23	8	0.2069	0.2759	1	29	22	0.0
drakkarfjord_s112_B	drakkarfjord	112	B	OPP	Core destroyed	521	v520	14	60	-1	520	46	42	10	0.087	0.2174	1	46	44	0.0
drakkarfjord_s113_A	drakkarfjord	113	A	US	Core destroyed	244	v520	14	188	243	243	174	116	10	0.3333	0.0575	1	174	33	0.0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	14	41	-1	999	27	23	11	0.1481	0.4074	1	27	26	0.0
drakkarfjord_s114_A	drakkarfjord	114	A	OPP	Titanium collected (tiebreak)	1000	v520	14	-1	-1	999	986	183	11	0.8144	0.0112	0	229	36	0.7677
drakkarfjord_s114_B	drakkarfjord	114	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s112_A	glacierkeep	112	A	US	Core destroyed	170	v520	12	91	169	169	79	70	32	0.1139	0.4051	1	79	79	0.0
glacierkeep_s112_B	glacierkeep	112	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
glacierkeep_s113_A	glacierkeep	113	A	US	Core destroyed	141	v520	12	63	140	140	51	42	28	0.1765	0.549	1	51	49	0.0
glacierkeep_s113_B	glacierkeep	113	B	US	Core destroyed	175	v520	12	60	174	174	48	43	8	0.1042	0.1667	1	48	26	0.0
glacierkeep_s114_A	glacierkeep	114	A	US	Core destroyed	115	v520	12	59	114	114	47	42	30	0.1064	0.6383	1	47	45	0.0
glacierkeep_s114_B	glacierkeep	114	B	US	Core destroyed	257	v520	12	92	256	256	80	53	35	0.3375	0.4375	1	80	66	0.0
midgard_s112_A	midgard	112	A	US	Core destroyed	165	v520	49	48	164	164	0	0	0			1	0	0	
midgard_s112_B	midgard	112	B	OPP	Core destroyed	133	v520	51	45	-1	132	0	0	0			1	0	0	
midgard_s113_A	midgard	113	A	OPP	Core destroyed	168	v520	48	43	-1	167	0	0	0			1	0	0	
midgard_s113_B	midgard	113	B	US	Core destroyed	283	v520	47	217	282	282	170	170	158	0.0	0.9294	1	170	164	0.0
midgard_s114_A	midgard	114	A	US	Titanium collected (tiebreak)	1000	v520	50	-1	-1	999	950	300	34	0.6842	0.0358	0	302	48	0.6821
midgard_s114_B	midgard	114	B	OPP	Core destroyed	369	v520	47	-1	-1	368	322	322	315	0.0	0.9783	0	322	318	0.0
nordkap_s112_A	nordkap	112	A	US	Core destroyed	453	v520	8	397	452	452	389	48	4	0.8766	0.0103	1	119	17	0.6941
nordkap_s112_B	nordkap	112	B	US	Core destroyed	349	v520	10	253	348	348	243	70	7	0.7119	0.0288	1	95	11	0.6091
nordkap_s113_A	nordkap	113	A	US	Core destroyed	140	v520	8	64	139	139	56	42	19	0.25	0.3393	1	56	55	0.0
nordkap_s113_B	nordkap	113	B	OPP	Core destroyed	141	v520	13	-1	-1	140	128	128	121	0.0	0.9453	0	128	127	0.0
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	713	v520	8	64	-1	712	56	53	41	0.0536	0.7321	1	56	55	0.0
nordkap_s114_B	nordkap	114	B	US	Core destroyed	257	v520	8	144	256	256	136	122	70	0.1029	0.5147	1	136	124	0.0
yulerune_s112_A	yulerune	112	A	OPP	Core destroyed	253	v520	36	-1	-1	252	217	217	216	0.0	0.9954	0	217	217	0.0
yulerune_s112_B	yulerune	112	B	OPP	Core destroyed	609	v520	31	-1	-1	608	578	578	570	0.0	0.9862	0	578	578	0.0
yulerune_s113_A	yulerune	113	A	US	Core destroyed	528	v520	30	472	527	527	442	441	434	0.0023	0.9819	1	442	437	0.0
yulerune_s113_B	yulerune	113	B	OPP	Core destroyed	233	v520	28	-1	-1	232	205	73	61	0.6439	0.2976	0	76	67	0.6293
yulerune_s114_A	yulerune	114	A	US	Core destroyed	429	v520	36	340	428	428	304	300	276	0.0132	0.9079	1	304	304	0.0
yulerune_s114_B	yulerune	114	B	US	Core destroyed	441	v520	30	348	440	440	318	317	309	0.0031	0.9717	1	318	313	0.0
atoll_s115_A	atoll	115	A	US	Core destroyed	603	v520	11	126	602	602	115	90	6	0.2174	0.0522	1	115	7	0.0
atoll_s115_B	atoll	115	B	OPP	Core destroyed	182	v520	11	-1	-1	181	171	80	51	0.5322	0.2982	0	171	63	0.0
atoll_s116_A	atoll	116	A	US	Core destroyed	130	v520	11	74	129	129	63	58	7	0.0794	0.1111	1	63	12	0.0
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	11	366	859	859	355	123	2	0.6535	0.0056	1	180	4	0.493
atoll_s117_A	atoll	117	A	OPP	Core destroyed	200	v520	10	-1	-1	199	190	189	48	0.0053	0.2526	0	190	66	0.0
atoll_s117_B	atoll	117	B	US	Titanium collected (tiebreak)	1000	v520	14	748	-1	999	734	60	5	0.9183	0.0068	1	251	18	0.658
drakkarfjord_s115_A	drakkarfjord	115	A	US	Core destroyed	115	v520	14	33	114	114	19	18	8	0.0526	0.4211	1	19	15	0.0
drakkarfjord_s115_B	drakkarfjord	115	B	US	Core destroyed	147	v520	14	57	146	146	43	30	14	0.3023	0.3256	1	43	35	0.0
drakkarfjord_s116_A	drakkarfjord	116	A	US	Core destroyed	90	v520	14	34	89	89	20	18	4	0.1	0.2	1	20	19	0.0
drakkarfjord_s116_B	drakkarfjord	116	B	US	Core destroyed	514	v520	14	353	513	513	339	54	1	0.8407	0.0029	1	76	6	0.7758
drakkarfjord_s117_A	drakkarfjord	117	A	US	Core destroyed	103	v520	14	47	102	102	33	20	7	0.3939	0.2121	1	33	20	0.0
drakkarfjord_s117_B	drakkarfjord	117	B	US	Core destroyed	120	v520	14	64	119	119	50	38	13	0.24	0.26	1	50	39	0.0
glacierkeep_s115_A	glacierkeep	115	A	US	Core destroyed	166	v520	12	60	165	165	48	40	31	0.1667	0.6458	1	48	48	0.0
glacierkeep_s115_B	glacierkeep	115	B	US	Core destroyed	653	v520	12	140	652	652	128	113	14	0.1172	0.1094	1	128	86	0.0
glacierkeep_s116_A	glacierkeep	116	A	OPP	Core destroyed	391	v520	12	-1	-1	390	379	208	116	0.4512	0.3061	0	260	190	0.314
glacierkeep_s116_B	glacierkeep	116	B	US	Core destroyed	228	v520	12	168	227	227	156	116	9	0.2564	0.0577	1	156	108	0.0
glacierkeep_s117_A	glacierkeep	117	A	US	Core destroyed	162	v520	12	99	161	161	87	83	47	0.046	0.5402	1	87	83	0.0
glacierkeep_s117_B	glacierkeep	117	B	OPP	Core destroyed	858	v520	12	92	-1	857	80	58	6	0.275	0.075	1	80	66	0.0
midgard_s115_A	midgard	115	A	US	Core destroyed	226	v520	47	158	225	225	111	111	93	0.0	0.8378	1	111	110	0.0
midgard_s115_B	midgard	115	B	US	Core destroyed	188	v520	47	132	187	187	85	85	80	0.0	0.9412	1	85	80	0.0
midgard_s116_A	midgard	116	A	US	Core destroyed	229	v520	51	173	228	228	122	122	113	0.0	0.9262	1	122	118	0.0
midgard_s116_B	midgard	116	B	OPP	Titanium collected (tiebreak)	1000	v520	47	-1	-1	999	953	950	20	0.0031	0.021	0	953	26	0.0
midgard_s117_A	midgard	117	A	US	Core destroyed	343	v520	48	287	342	342	239	238	85	0.0042	0.3556	1	239	114	0.0
midgard_s117_B	midgard	117	B	US	Core destroyed	237	v520	47	181	236	236	134	133	120	0.0075	0.8955	1	134	130	0.0
nordkap_s115_A	nordkap	115	A	US	Titanium collected (tiebreak)	1000	v520	8	45	-1	999	37	35	21	0.0541	0.5676	1	37	36	0.0
nordkap_s115_B	nordkap	115	B	US	Core destroyed	287	v520	8	60	286	286	52	37	15	0.2885	0.2885	1	52	50	0.0
nordkap_s116_A	nordkap	116	A	US	Core destroyed	217	v520	8	108	216	216	100	87	40	0.13	0.4	1	100	95	0.0
nordkap_s116_B	nordkap	116	B	OPP	Core destroyed	279	v520	10	41	-1	278	31	23	10	0.2581	0.3226	1	31	13	0.0
nordkap_s117_A	nordkap	117	A	US	Core destroyed	177	v520	8	88	176	176	80	78	66	0.025	0.825	1	80	80	0.0
nordkap_s117_B	nordkap	117	B	US	Core destroyed	373	v520	12	317	372	372	305	294	138	0.0361	0.4525	1	303	292	0.0066
yulerune_s115_A	yulerune	115	A	US	Core destroyed	481	v520	32	388	480	480	356	356	350	0.0	0.9831	1	356	353	0.0
yulerune_s115_B	yulerune	115	B	US	Core destroyed	640	v520	29	192	639	639	163	162	96	0.0061	0.589	1	163	106	0.0
yulerune_s116_A	yulerune	116	A	OPP	Titanium collected (tiebreak)	1000	v520	33	816	-1	999	783	782	777	0.0013	0.9923	1	783	783	0.0
yulerune_s116_B	yulerune	116	B	OPP	Core destroyed	463	v520	30	-1	-1	462	433	86	57	0.8014	0.1316	0	92	72	0.7875
yulerune_s117_A	yulerune	117	A	US	Core destroyed	214	v520	29	158	213	213	129	126	113	0.0233	0.876	1	129	124	0.0
yulerune_s117_B	yulerune	117	B	OPP	Core destroyed	128	v520	31	-1	-1	127	97	97	92	0.0	0.9485	0	97	95	0.0
atoll_s10_A	atoll	10	A	OPP	Core destroyed	872	v520	11	164	-1	871	153	81	0	0.4706	0.0	1	101	5	0.3399
atoll_s10_B	atoll	10	B	OPP	Titanium collected (tiebreak)	1000	v520	11	-1	-1	999	989	34	3	0.9656	0.003	0	68	16	0.9312
atoll_s11_A	atoll	11	A	US	Core destroyed	534	v520	11	164	533	533	153	149	113	0.0261	0.7386	1	153	124	0.0
atoll_s11_B	atoll	11	B	US	Core destroyed	131	v520	11	65	130	130	54	47	27	0.1296	0.5	1	54	34	0.0
