tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
nordkap_s110_A	nordkap	110	A	US	Core destroyed	405	v520	405	156	123	236	7,19	1	6.5	8	2	2	2	169	0	-1	54	0	1
nordkap_s110_B	nordkap	110	B	OPP	Core destroyed	742	v520	742	8	14	7	11,11	17	22.5	8	0	0	2	3	1	10	2	0	1
nordkap_s111_A	nordkap	111	A	US	Core destroyed	190	v520	190	10	15	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s111_A	nordkap	111	A	US	Core destroyed	190	v520	190	10	107	62	12,17	5	8.5	8	1	1	2	128	0	-1	7	0	1
nordkap_s111_B	nordkap	111	B	US	Core destroyed	177	v520	177	10	29	12	7,11	17	26.5	8	0	0	2	2	1	14	2	0	1
nordkap_s111_B	nordkap	111	B	US	Core destroyed	177	v520	177	10	46	21	9,9	4	6.5	8	2	2	2	156	0	-1	6	0	1
atoll_s112_A	atoll	112	A	OPP	Core destroyed	680	v520	680	40	34	13	12,3	1	6.5	8	2	2	2	94	1	107	17	0	1
atoll_s112_A	atoll	112	A	OPP	Core destroyed	680	v520	680	40	345	174	15,6	9	12.5	8	0	0	2	3	1	177	1	0	1
atoll_s112_A	atoll	112	A	OPP	Core destroyed	680	v520	680	40	630	321	16,6	10	14.5	8	0	0	2	4	1	325	1	0	1
atoll_s112_A	atoll	112	A	OPP	Core destroyed	680	v520	680	40	880	483	13,7	17	22.5	8	0	0	2	4	1	487	1	0	1
atoll_s112_A	atoll	112	A	OPP	Core destroyed	680	v520	680	40	881	483	13,4	2	4.5	8	2	2	2	1	1	484	0	0	0
atoll_s112_A	atoll	112	A	OPP	Core destroyed	680	v520	680	40	882	484	13,4	2	4.5	8	2	2	2	2	1	486	0	0	0
atoll_s112_B	atoll	112	B	US	Core destroyed	161	v520	161	14	28	10	3,12	1	6.5	8	2	2	2	151	0	-1	10	0	1
atoll_s113_A	atoll	113	A	US	Core destroyed	277	v520	277	92	32	10	12,3	1	6.5	8	2	2	2	267	0	-1	12	1	1
atoll_s113_A	atoll	113	A	US	Core destroyed	277	v520	277	92	47	18	17,3	4	6.5	8	2	2	2	259	0	-1	76	0	1
atoll_s113_B	atoll	113	B	OPP	Core destroyed	149	v520	149	42	27	10	4,13	2	4.5	8	2	2	2	139	0	-1	36	5	1
atoll_s114_A	atoll	114	A	OPP	Core destroyed	229	v520	229	49	30	10	12,3	1	6.5	8	2	2	2	89	1	99	15	2	1
atoll_s114_A	atoll	114	A	OPP	Core destroyed	229	v520	229	49	54	20	16,5	5	8.5	8	1	1	2	209	0	-1	30	5	1
atoll_s114_B	atoll	114	B	US	Core destroyed	224	v520	224	9	32	10	5,13	5	8.5	8	1	1	2	214	0	-1	5	1	1
atoll_s114_B	atoll	114	B	US	Core destroyed	224	v520	224	9	70	30	0,14	1	6.5	8	2	2	2	194	0	-1	0	0	0
drakkarfjord_s112_A	drakkarfjord	112	A	US	Core destroyed	99	v520	99	10	27	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s112_B	drakkarfjord	112	B	OPP	Core destroyed	521	v520	521	11	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s112_B	drakkarfjord	112	B	OPP	Core destroyed	521	v520	521	11	82	39	0,25	1	6.5	8	2	2	2	482	0	-1	1	0	1
drakkarfjord_s113_A	drakkarfjord	113	A	US	Core destroyed	244	v520	244	11	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s113_A	drakkarfjord	113	A	US	Core destroyed	244	v520	244	11	89	41	29,5	4	6.5	8	2	2	2	203	0	-1	1	0	1
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	136	164	0,25	1	6.5	8	2	2	2	2	1	166	1	1	1
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	139	188	0,25	1	6.5	8	2	2	2	8	1	196	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	144	248	0,25	1	6.5	8	2	2	2	8	1	256	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	145	268	0,25	1	6.5	8	2	2	2	8	1	276	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	149	308	0,25	1	6.5	8	2	2	2	4	1	312	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	152	332	0,25	1	6.5	8	2	2	2	4	1	336	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	156	380	0,25	1	6.5	8	2	2	2	4	1	384	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	159	404	0,25	1	6.5	8	2	2	2	4	1	408	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	166	464	0,25	1	6.5	8	2	2	2	4	1	468	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	168	484	0,25	1	6.5	8	2	2	2	4	1	488	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	173	532	0,25	1	6.5	8	2	2	2	4	1	536	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	176	556	0,25	1	6.5	8	2	2	2	4	1	560	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	181	604	0,25	1	6.5	8	2	2	2	4	1	608	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	184	628	0,25	1	6.5	8	2	2	2	4	1	632	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	190	688	0,25	1	6.5	8	2	2	2	4	1	692	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	193	712	0,25	1	6.5	8	2	2	2	4	1	716	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	197	752	0,25	1	6.5	8	2	2	2	4	1	756	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	200	776	0,25	1	6.5	8	2	2	2	4	1	780	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	206	832	0,25	1	6.5	8	2	2	2	4	1	836	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	209	856	0,25	1	6.5	8	2	2	2	4	1	860	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	213	896	0,25	1	6.5	8	2	2	2	4	1	900	0	0	0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	216	920	0,25	1	6.5	8	2	2	2	4	1	924	0	0	0
drakkarfjord_s114_A	drakkarfjord	114	A	OPP	Titanium collected (tiebreak)	1000	v520	1000	28	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s114_A	drakkarfjord	114	A	OPP	Titanium collected (tiebreak)	1000	v520	1000	28	809	399	23,7	8	18.5	8	0	0	2	4	1	403	1	0	1
drakkarfjord_s114_B	drakkarfjord	114	B	US	Titanium collected (tiebreak)	1000	v520	1000	12	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s114_B	drakkarfjord	114	B	US	Titanium collected (tiebreak)	1000	v520	1000	12	134	160	0,25	1	6.5	8	2	2	2	840	0	-1	2	1	1
glacierkeep_s112_A	glacierkeep	112	A	US	Core destroyed	170	v520	170	21	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s112_A	glacierkeep	112	A	US	Core destroyed	170	v520	170	21	153	71	13,24	2	8.5	8	1	1	2	99	0	-1	13	0	1
glacierkeep_s112_B	glacierkeep	112	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	119	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s112_B	glacierkeep	112	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	119	138	343	14,5	4	6.5	8	2	2	2	439	1	782	111	3	1
glacierkeep_s113_A	glacierkeep	113	A	US	Core destroyed	141	v520	141	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s113_B	glacierkeep	113	B	US	Core destroyed	175	v520	175	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s114_A	glacierkeep	114	A	US	Core destroyed	115	v520	115	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s114_B	glacierkeep	114	B	US	Core destroyed	257	v520	257	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
nordkap_s112_A	nordkap	112	A	US	Core destroyed	453	v520	453	43	18	7	10,15	4	12.5	8	0	0	2	2	1	9	2	0	1
nordkap_s112_A	nordkap	112	A	US	Core destroyed	453	v520	453	43	29	10	11,17	2	4.5	8	2	2	2	443	0	-1	37	1	1
nordkap_s112_B	nordkap	112	B	US	Core destroyed	349	v520	349	90	27	9	10,12	25	30.5	8	0	0	2	2	1	11	2	0	1
nordkap_s112_B	nordkap	112	B	US	Core destroyed	349	v520	349	90	64	32	8,4	2	8.5	8	1	1	2	317	0	-1	14	0	1
nordkap_s112_B	nordkap	112	B	US	Core destroyed	349	v520	349	90	78	50	11,8	2	4.5	8	2	2	2	299	0	-1	70	1	1
nordkap_s113_A	nordkap	113	A	US	Core destroyed	140	v520	140	8	19	7	11,14	10	22.5	8	0	0	2	2	1	9	2	0	1
nordkap_s113_A	nordkap	113	A	US	Core destroyed	140	v520	140	8	25	9	12,19	4	6.5	8	2	2	2	131	0	-1	4	0	1
nordkap_s113_B	nordkap	113	B	OPP	Core destroyed	141	v520	141	4	33	12	7,11	17	26.5	8	0	0	2	2	1	14	2	0	1
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	713	v520	713	41	18	7	11,14	10	22.5	8	0	0	2	2	1	9	2	0	1
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	713	v520	713	41	25	9	12,19	4	6.5	8	2	2	2	704	0	-1	28	0	1
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	713	v520	713	41	93	178	7,18	1	6.5	8	2	2	2	22	1	200	0	0	0
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	713	v520	713	41	94	205	7,18	1	6.5	8	2	2	2	20	1	225	0	0	0
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	713	v520	713	41	95	233	7,18	1	6.5	8	2	2	2	16	1	249	0	0	0
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	713	v520	713	41	98	250	7,17	2	8.5	8	1	1	2	114	1	364	9	0	1
nordkap_s114_B	nordkap	114	B	US	Core destroyed	257	v520	257	3	14	7	10,10	9	12.5	8	0	0	2	4	1	11	1	0	1
atoll_s115_A	atoll	115	A	US	Core destroyed	603	v520	603	12	30	10	12,3	1	6.5	8	2	2	2	593	0	-1	8	2	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	182	v520	182	6	28	10	4,13	2	4.5	8	2	2	2	7	1	17	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	182	v520	182	6	46	18	2,12	1	6.5	8	2	2	2	164	0	-1	1	0	1
atoll_s116_A	atoll	116	A	US	Core destroyed	130	v520	130	47	32	10	12,3	1	6.5	8	2	2	2	120	0	-1	13	1	1
atoll_s116_A	atoll	116	A	US	Core destroyed	130	v520	130	47	47	18	17,3	4	6.5	8	2	2	2	112	0	-1	30	0	1
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	860	359	31	10	4,13	2	4.5	8	2	2	2	678	1	688	324	4	1
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	860	359	183	260	8,12	26	36.5	8	0	0	2	4	1	264	1	0	1
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	860	359	239	348	7,12	17	26.5	8	0	0	2	4	1	352	1	0	1
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	860	359	285	426	7,10	25	40.5	8	0	0	2	4	1	430	1	0	1
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	860	359	366	556	7,12	17	26.5	8	0	0	2	4	1	560	1	0	1
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	860	359	391	595	7,12	17	26.5	8	0	0	2	4	1	599	1	0	1
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	860	359	417	634	7,12	17	26.5	8	0	0	2	4	1	638	1	0	1
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	860	359	471	728	7,12	17	26.5	8	0	0	2	4	1	732	1	0	1
atoll_s116_B	atoll	116	B	US	Core destroyed	860	v520	860	359	532	834	4,8	26	44.5	8	0	0	2	4	1	838	1	0	1
atoll_s117_A	atoll	117	A	OPP	Core destroyed	200	v520	200	14	53	20	13,4	2	4.5	8	2	2	2	2	1	22	1	1	1
atoll_s117_A	atoll	117	A	OPP	Core destroyed	200	v520	200	14	105	40	16,5	5	8.5	8	1	1	2	160	0	-1	6	0	1
atoll_s117_A	atoll	117	A	OPP	Core destroyed	200	v520	200	14	138	76	14,0	1	6.5	8	2	2	2	124	0	-1	0	0	0
atoll_s117_A	atoll	117	A	OPP	Core destroyed	200	v520	200	14	156	150	12,5	5	12.5	8	0	0	2	50	0	-1	2	0	1
atoll_s117_B	atoll	117	B	US	Titanium collected (tiebreak)	1000	v520	1000	110	50	20	3,12	1	6.5	8	2	2	2	980	0	-1	97	3	1
atoll_s117_B	atoll	117	B	US	Titanium collected (tiebreak)	1000	v520	1000	110	165	644	6,14	9	12.5	8	0	0	2	3	1	647	1	0	1
drakkarfjord_s115_A	drakkarfjord	115	A	US	Core destroyed	115	v520	115	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s115_B	drakkarfjord	115	B	US	Core destroyed	147	v520	147	14	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s115_B	drakkarfjord	115	B	US	Core destroyed	147	v520	147	14	86	36	2,27	4	6.5	8	2	2	2	111	0	-1	4	0	1
drakkarfjord_s116_A	drakkarfjord	116	A	US	Core destroyed	90	v520	90	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s116_B	drakkarfjord	116	B	US	Core destroyed	514	v520	514	27	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s116_B	drakkarfjord	116	B	US	Core destroyed	514	v520	514	27	620	306	5,21	8	18.5	8	0	0	2	4	1	310	1	0	1
drakkarfjord_s117_A	drakkarfjord	117	A	US	Core destroyed	103	v520	103	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s117_B	drakkarfjord	117	B	US	Core destroyed	120	v520	120	12	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s117_B	drakkarfjord	117	B	US	Core destroyed	120	v520	120	12	82	40	4,23	2	4.5	8	2	2	2	4	1	44	0	0	0
drakkarfjord_s117_B	drakkarfjord	117	B	US	Core destroyed	120	v520	120	12	89	45	2,22	1	6.5	8	2	2	2	75	0	-1	1	0	1
drakkarfjord_s117_B	drakkarfjord	117	B	US	Core destroyed	120	v520	120	12	99	53	5,25	4	6.5	8	2	2	2	67	0	-1	1	0	1
glacierkeep_s115_A	glacierkeep	115	A	US	Core destroyed	166	v520	166	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s115_B	glacierkeep	115	B	US	Core destroyed	653	v520	653	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s116_A	glacierkeep	116	A	OPP	Core destroyed	391	v520	391	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s116_B	glacierkeep	116	B	US	Core destroyed	228	v520	228	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s117_A	glacierkeep	117	A	US	Core destroyed	162	v520	162	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s117_B	glacierkeep	117	B	OPP	Core destroyed	858	v520	858	12	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s117_B	glacierkeep	117	B	OPP	Core destroyed	858	v520	858	12	122	168	12,4	2	8.5	8	1	1	2	8	1	176	2	0	1
glacierkeep_s117_B	glacierkeep	117	B	OPP	Core destroyed	858	v520	858	12	125	189	14,0	1	6.5	8	2	2	2	669	0	-1	2	2	1
nordkap_s115_A	nordkap	115	A	US	Titanium collected (tiebreak)	1000	v520	1000	7	18	7	10,15	4	12.5	8	0	0	2	2	1	9	2	0	1
nordkap_s115_A	nordkap	115	A	US	Titanium collected (tiebreak)	1000	v520	1000	7	46	16	11,17	2	4.5	8	2	2	2	984	0	-1	3	0	1
nordkap_s115_A	nordkap	115	A	US	Titanium collected (tiebreak)	1000	v520	1000	7	170	416	7,19	1	6.5	8	2	2	2	584	0	-1	0	0	0
nordkap_s115_B	nordkap	115	B	US	Core destroyed	287	v520	287	6	14	7	10,10	9	12.5	8	0	0	2	2	1	9	2	0	1
nordkap_s115_B	nordkap	115	B	US	Core destroyed	287	v520	287	6	227	224	12,11	20	26.5	8	0	0	2	4	1	228	1	0	1
nordkap_s116_A	nordkap	116	A	US	Core destroyed	217	v520	217	3	17	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s116_A	nordkap	116	A	US	Core destroyed	217	v520	217	3	117	83	12,17	5	8.5	8	1	1	2	134	0	-1	0	0	0
nordkap_s116_B	nordkap	116	B	OPP	Core destroyed	279	v520	279	116	26	9	10,12	25	30.5	8	0	0	2	2	1	11	2	0	1
nordkap_s116_B	nordkap	116	B	OPP	Core destroyed	279	v520	279	116	37	12	11,8	2	4.5	8	2	2	2	267	0	-1	98	11	1
nordkap_s116_B	nordkap	116	B	OPP	Core destroyed	279	v520	279	116	61	33	8,4	2	8.5	8	1	1	2	44	1	77	12	0	1
nordkap_s117_A	nordkap	117	A	US	Core destroyed	177	v520	177	3	15	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s117_B	nordkap	117	B	US	Core destroyed	373	v520	373	140	31	11	7,10	10	18.5	8	0	0	2	4	1	15	1	0	1
nordkap_s117_B	nordkap	117	B	US	Core destroyed	373	v520	373	140	32	11	8,9	5	8.5	8	1	1	2	362	0	-1	73	0	1
nordkap_s117_B	nordkap	117	B	US	Core destroyed	373	v520	373	140	88	94	11,4	2	8.5	8	1	1	2	279	0	-1	64	0	1
atoll_s10_A	atoll	10	A	OPP	Core destroyed	872	v520	872	133	30	10	12,3	1	6.5	8	2	2	2	317	1	327	54	12	1
atoll_s10_A	atoll	10	A	OPP	Core destroyed	872	v520	872	133	55	20	16,5	5	8.5	8	1	1	2	136	1	156	55	0	1
atoll_s10_A	atoll	10	A	OPP	Core destroyed	872	v520	872	133	411	285	10,7	25	40.5	8	0	0	2	4	1	289	1	0	1
atoll_s10_A	atoll	10	A	OPP	Core destroyed	872	v520	872	133	475	341	12,7	17	26.5	8	0	0	2	4	1	345	1	0	1
atoll_s10_A	atoll	10	A	OPP	Core destroyed	872	v520	872	133	691	538	10,3	9	20.5	8	0	0	2	1	1	539	0	0	0
atoll_s10_A	atoll	10	A	OPP	Core destroyed	872	v520	872	133	701	545	10,7	25	40.5	8	0	0	2	4	1	549	1	0	1
atoll_s10_B	atoll	10	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	47	31	10	5,14	4	6.5	8	2	2	2	126	1	136	27	0	1
atoll_s10_B	atoll	10	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	47	241	108	5,10	13	26.5	8	0	0	2	4	1	112	1	0	1
atoll_s10_B	atoll	10	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	47	327	146	5,11	8	18.5	8	0	0	2	4	1	150	1	0	1
atoll_s10_B	atoll	10	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	47	399	177	7,10	25	40.5	8	0	0	2	4	1	181	1	0	1
atoll_s10_B	atoll	10	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	47	409	182	2,8	25	42.5	8	0	0	2	4	1	186	1	0	1
atoll_s10_B	atoll	10	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	47	795	364	7,10	25	40.5	8	0	0	2	2	1	366	2	0	1
atoll_s11_A	atoll	11	A	US	Core destroyed	534	v520	534	63	32	10	13,4	2	4.5	8	2	2	2	4	1	14	2	0	1
atoll_s11_A	atoll	11	A	US	Core destroyed	534	v520	534	63	41	15	12,4	2	8.5	8	1	1	2	3	1	18	2	0	1
atoll_s11_A	atoll	11	A	US	Core destroyed	534	v520	534	63	50	19	15,5	4	6.5	8	2	2	2	515	0	-1	33	0	1
atoll_s11_A	atoll	11	A	US	Core destroyed	534	v520	534	63	95	41	14,0	1	6.5	8	2	2	2	120	1	161	22	0	1
atoll_s11_B	atoll	11	B	US	Core destroyed	131	v520	131	22	31	10	4,13	2	4.5	8	2	2	2	121	0	-1	18	0	1
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	32	10	13,4	2	4.5	8	2	2	2	4	1	14	2	0	1
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	41	15	12,4	2	8.5	8	1	1	2	3	1	18	2	0	1
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	50	19	15,5	4	6.5	8	2	2	2	293	1	312	35	0	1
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	146	76	14,0	1	6.5	8	2	2	2	35	1	111	3	1	1
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	464	340	10,0	10	26.5	8	0	0	2	7	1	347	0	0	0
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	490	362	8,4	26	44.5	8	0	0	2	4	1	366	1	0	1
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	792	625	12,8	26	36.5	8	0	0	2	4	1	629	1	0	1
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	1116	908	11,5	8	18.5	8	0	0	2	4	1	912	1	0	1
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	1119	911	16,1	2	4.5	8	2	2	2	1	1	912	0	0	0
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	1122	912	16,1	2	4.5	8	2	2	2	2	1	914	0	0	0
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	1124	914	16,1	2	4.5	8	2	2	2	2	1	916	0	0	0
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	976	61	1128	916	16,1	2	4.5	8	2	2	2	2	1	918	0	0	0
atoll_s12_B	atoll	12	B	US	Core destroyed	158	v520	158	19	29	9	4,12	2	8.5	8	1	1	2	149	0	-1	15	0	1
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	315	v520	315	31	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	315	v520	315	31	89	41	29,5	4	6.5	8	2	2	2	274	0	-1	21	0	1
drakkarfjord_s10_B	drakkarfjord	10	B	OPP	Core destroyed	521	v520	521	11	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s10_B	drakkarfjord	10	B	OPP	Core destroyed	521	v520	521	11	82	39	0,25	1	6.5	8	2	2	2	482	0	-1	1	0	1
drakkarfjord_s11_A	drakkarfjord	11	A	US	Core destroyed	105	v520	105	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s11_B	drakkarfjord	11	B	US	Core destroyed	101	v520	101	10	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s12_A	drakkarfjord	12	A	US	Core destroyed	90	v520	90	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s12_B	drakkarfjord	12	B	US	Titanium collected (tiebreak)	1000	v520	1000	95	23	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s12_B	drakkarfjord	12	B	US	Titanium collected (tiebreak)	1000	v520	1000	95	134	160	0,25	1	6.5	8	2	2	2	840	0	-1	81	1	1
drakkarfjord_s12_B	drakkarfjord	12	B	US	Titanium collected (tiebreak)	1000	v520	1000	95	175	252	5,21	8	18.5	8	0	0	2	4	1	256	1	0	1
glacierkeep_s10_A	glacierkeep	10	A	US	Core destroyed	119	v520	119	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s10_B	glacierkeep	10	B	US	Core destroyed	329	v520	329	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s10_B	glacierkeep	10	B	US	Core destroyed	329	v520	329	8	121	76	15,0	1	6.5	8	2	2	2	253	0	-1	0	0	0
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	541	v520	541	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	541	v520	541	8	168	253	12,26	1	6.5	8	2	2	2	32	1	285	0	0	0
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	541	v520	541	8	172	300	12,26	1	6.5	8	2	2	2	18	1	318	0	0	0
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	541	v520	541	8	175	329	12,26	1	6.5	8	2	2	2	13	1	342	0	0	0
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	541	v520	541	8	177	352	12,26	1	6.5	8	2	2	2	14	1	366	0	0	0
glacierkeep_s11_B	glacierkeep	11	B	US	Harvesters (tiebreak)	1000	v520	1000	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s11_B	glacierkeep	11	B	US	Harvesters (tiebreak)	1000	v520	1000	8	278	513	14,0	1	6.5	8	2	2	2	487	0	-1	0	0	0
glacierkeep_s12_A	glacierkeep	12	A	US	Core destroyed	119	v520	119	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s12_B	glacierkeep	12	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	12	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s12_B	glacierkeep	12	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	12	144	244	16,1	2	4.5	8	2	2	2	756	0	-1	2	0	1
nordkap_s10_A	nordkap	10	A	US	Core destroyed	124	v520	124	3	15	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s10_B	nordkap	10	B	US	Core destroyed	133	v520	133	29	32	11	7,10	10	18.5	8	0	0	2	4	1	15	1	0	1
