tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
yulerune_s88_A	yulerune	88	A	OPP	Core destroyed	141	flagoff	8	5	38	57	-1	-1	116	108	0.931	4.31	5	0	38,44,57,54,50	141	0	16,9
yulerune_s88_B	yulerune	88	B	US	Core destroyed	597	flagoff	8	7	31	88	-1	-1	574	572	0.9965	1.22	5	2	41,47,88,58,65,31,33	597	1	2,9
yulerune_s89_A	yulerune	89	A	OPP	Core destroyed	356	flagoff	8	5	32	49	-1	-1	330	322	0.9758	1.515	5	0	41,43,32,35,49	356	0	16,9
yulerune_s89_B	yulerune	89	B	OPP	Core destroyed	316	flagoff	8	6	32	51	-1	-1	291	287	0.9863	2.062	5	1	48,44,51,41,36,32	316	1	2,9
yulerune_s90_A	yulerune	90	A	OPP	Core destroyed	381	flagoff	8	6	38	59	-1	-1	355	183	0.5155	1.69	6	0	38,44,59,49,56,52	381	0	16,9
yulerune_s90_B	yulerune	90	B	US	Harvesters (tiebreak)	1000	flagoff	8	7	36	82	-1	-1	974	969	0.9949	0.719	6	1	48,46,43,58,36,40,82	1000	1	2,9
atoll_s91_A	atoll	91	A	OPP	Core destroyed	498	flagoff	8	2	7	10	-1	-1	73	5	0.0685	2.74	1	1	10,7	498	0	14,2
atoll_s91_B	atoll	91	B	OPP	Core destroyed	186	flagoff	8	5	8	35	-1	-1	133	51	0.3835	3.759	4	1	20,35,12,32,8	186	1	2,14
atoll_s92_A	atoll	92	A	US	Titanium collected (tiebreak)	1000	flagoff	8	4	8	784	-1	-1	608	156	0.2566	0.658	2	2	92,784,8,9	1000	0	14,2
atoll_s92_B	atoll	92	B	US	Core destroyed	492	flagoff	8	7	7	427	-1	-1	180	38	0.2111	3.889	5	2	406,427,11,412,7,30,35	492	1	2,14
atoll_s93_A	atoll	93	A	US	Core destroyed	214	flagoff	8	5	9	40	-1	-1	210	27	0.1286	2.381	5	0	13,9,29,40,39	214	0	14,2
atoll_s93_B	atoll	93	B	OPP	Core destroyed	226	flagoff	8	5	11	180	-1	-1	85	5	0.0588	5.882	5	0	176,30,180,11,13	226	1	2,14
drakkarfjord_s91_A	drakkarfjord	91	A	US	Titanium collected (tiebreak)	1000	flagoff	8	7	10	43	-1	-1	134	0	0.0	5.224	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s91_B	drakkarfjord	91	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	70	179	70	141	0	0.0	5.674	7	1	64,66,29,70,58,14,11,10	1000	1	2,24
drakkarfjord_s92_A	drakkarfjord	92	A	US	Core destroyed	198	flagoff	8	8	10	37	42	37	190	0	0.0	4.211	7	1	10,11,37,18,33,22,30,26	198	0	26,4
drakkarfjord_s92_B	drakkarfjord	92	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	70	179	70	161	0	0.0	4.969	7	1	64,66,29,70,58,14,11,10	1000	1	2,24
drakkarfjord_s93_A	drakkarfjord	93	A	US	Core destroyed	235	flagoff	8	8	10	71	168	71	227	32	0.141	3.524	7	1	10,11,31,71,33,43,36,40	235	0	26,4
drakkarfjord_s93_B	drakkarfjord	93	B	US	Core destroyed	161	flagoff	8	8	10	46	46	46	153	0	0.0	5.229	7	1	40,36,46,33,21,14,11,10	161	1	2,24
glacierkeep_s91_A	glacierkeep	91	A	US	Core destroyed	377	flagoff	8	8	9	46	46	46	371	116	0.3127	2.156	8	0	41,43,23,46,19,10,14,9	377	0	14,26
glacierkeep_s91_B	glacierkeep	91	B	US	Core destroyed	217	flagoff	8	8	9	52	52	52	211	181	0.8578	3.791	8	0	52,42,20,43,9,47,10,50	217	1	14,2
glacierkeep_s92_A	glacierkeep	92	A	US	Core destroyed	129	flagoff	8	8	9	44	44	44	123	54	0.439	6.504	8	0	36,40,21,44,17,10,14,9	129	0	14,26
glacierkeep_s92_B	glacierkeep	92	B	OPP	Core destroyed	437	flagoff	8	8	9	36	44	36	138	69	0.5	5.797	8	0	36,32,14,29,9,25,10,22	437	1	14,2
glacierkeep_s93_A	glacierkeep	93	A	US	Core destroyed	383	flagoff	8	8	10	71	71	71	350	0	0.0	2.286	7	1	52,57,51,60,71,11,15,10	383	0	14,26
glacierkeep_s93_B	glacierkeep	93	B	US	Core destroyed	241	flagoff	8	8	9	36	44	36	182	59	0.3242	4.396	8	0	36,32,14,29,9,25,10,22	241	1	14,2
midgard_s91_A	midgard	91	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	49	110	-1	-1	958	954	0.9958	0.731	6	1	49,92,53,110,69,77,72	1000	0	26,26
midgard_s91_B	midgard	91	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	55	118	-1	-1	955	952	0.9969	0.733	6	1	63,71,59,55,92,118,72	1000	1	2,2
midgard_s92_A	midgard	92	A	US	Core destroyed	362	flagoff	8	6	53	84	-1	-1	320	316	0.9875	1.875	6	0	53,84,57,63,70,66	362	0	26,26
midgard_s92_B	midgard	92	B	US	Core destroyed	211	flagoff	8	5	52	172	-1	-1	166	163	0.9819	3.012	4	1	167,172,63,61,52	211	1	2,2
midgard_s93_A	midgard	93	A	US	Core destroyed	195	flagoff	8	6	49	92	-1	-1	153	123	0.8039	3.922	6	0	49,58,92,73,80,76	195	0	26,26
midgard_s93_B	midgard	93	B	US	Titanium collected (tiebreak)	1000	flagoff	8	6	61	100	-1	-1	954	947	0.9927	0.629	6	0	69,83,66,61,100,72	1000	1	2,2
nordkap_s91_A	nordkap	91	A	US	Core destroyed	325	flagoff	8	8	5	71	-1	71	158	60	0.3797	5.063	8	0	30,32,16,39,71,6,10,5	325	0	9,18
nordkap_s91_B	nordkap	91	B	US	Core destroyed	246	flagoff	8	8	5	51	51	51	244	221	0.9057	3.279	5	3	16,18,10,27,5,51,6,24	246	1	9,6
nordkap_s92_A	nordkap	92	A	US	Core destroyed	240	flagoff	8	8	4	84	118	84	238	192	0.8067	3.361	5	3	17,13,19,8,77,7,84,4	240	0	9,18
nordkap_s92_B	nordkap	92	B	US	Core destroyed	382	flagoff	8	8	5	65	-1	65	380	337	0.8868	2.105	8	0	31,24,34,42,5,65,6,20	382	1	9,6
nordkap_s93_A	nordkap	93	A	US	Core destroyed	276	flagoff	8	8	4	49	-1	49	219	66	0.3014	3.653	7	1	29,25,35,22,49,20,5,4	276	0	9,18
nordkap_s93_B	nordkap	93	B	US	Core destroyed	144	flagoff	8	7	5	57	-1	-1	142	128	0.9014	4.93	7	0	19,21,52,5,57,6,54	144	1	9,6
yulerune_s91_A	yulerune	91	A	US	Core destroyed	183	flagoff	8	7	36	76	-1	-1	161	152	0.9441	4.348	6	1	36,76,44,37,50,43,51	183	0	16,9
yulerune_s91_B	yulerune	91	B	US	Core destroyed	465	flagoff	8	6	33	55	-1	-1	439	431	0.9818	1.367	6	0	34,55,33,52,52,44	465	1	2,9
yulerune_s92_A	yulerune	92	A	OPP	Core destroyed	749	flagoff	8	7	36	74	-1	-1	720	709	0.9847	0.972	6	1	36,74,44,48,48,54,51	749	0	16,9
yulerune_s92_B	yulerune	92	B	OPP	Core destroyed	336	flagoff	8	6	32	51	-1	-1	103	56	0.5437	5.825	6	0	48,44,51,41,37,32	336	1	2,9
yulerune_s93_A	yulerune	93	A	OPP	Core destroyed	515	flagoff	8	5	34	48	-1	-1	490	480	0.9796	1.02	5	0	34,44,41,44,48	515	0	16,9
yulerune_s93_B	yulerune	93	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	28	67	-1	-1	979	973	0.9939	0.715	5	2	43,38,35,53,33,28,67	1000	1	2,9
atoll_s94_A	atoll	94	A	OPP	Core destroyed	301	flagoff	8	4	7	113	-1	-1	49	0	0.0	8.163	2	2	46,113,7,8	301	0	14,2
atoll_s94_B	atoll	94	B	OPP	Core destroyed	191	flagoff	8	6	8	159	-1	-1	145	3	0.0207	4.138	6	0	114,46,8,159,9,18	191	1	2,14
atoll_s95_A	atoll	95	A	US	Core destroyed	468	flagoff	8	5	9	42	-1	-1	464	22	0.0474	1.078	5	0	13,9,29,42,41	468	0	14,2
atoll_s95_B	atoll	95	B	OPP	Core destroyed	234	flagoff	8	2	46	63	-1	-1	74	2	0.027	2.703	1	1	63,46	234	1	2,14
atoll_s96_A	atoll	96	A	US	Core destroyed	355	flagoff	8	8	7	266	290	266	270	14	0.0519	2.963	7	1	207,46,266,7,148,8,128,124	355	0	14,2
atoll_s96_B	atoll	96	B	OPP	Core destroyed	186	flagoff	8	5	8	35	-1	-1	126	57	0.4524	3.968	4	1	20,35,12,32,8	186	1	2,14
drakkarfjord_s94_A	drakkarfjord	94	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	408	-1	408	229	0	0.0	3.493	7	1	10,11,31,408,33,43,36,40	1000	0	26,4
drakkarfjord_s94_B	drakkarfjord	94	B	US	Core destroyed	129	flagoff	8	8	10	46	46	46	121	0	0.0	6.612	7	1	40,36,46,33,21,14,11,10	129	1	2,24
drakkarfjord_s95_A	drakkarfjord	95	A	US	Core destroyed	173	flagoff	8	8	10	65	75	65	165	0	0.0	4.848	7	1	10,11,25,65,27,37,30,34	173	0	26,4
drakkarfjord_s95_B	drakkarfjord	95	B	OPP	Core destroyed	964	flagoff	8	8	10	75	75	75	180	0	0.0	4.444	7	1	48,51,40,75,34,14,11,10	964	1	2,24
drakkarfjord_s96_A	drakkarfjord	96	A	OPP	Core destroyed	492	flagoff	8	7	10	43	-1	-1	113	0	0.0	6.195	6	1	10,11,31,33,43,36,40	492	0	26,4
drakkarfjord_s96_B	drakkarfjord	96	B	OPP	Core destroyed	727	flagoff	8	4	10	44	-1	-1	243	0	0.0	1.646	3	1	44,14,11,10	727	1	2,24
glacierkeep_s94_A	glacierkeep	94	A	US	Core destroyed	293	flagoff	8	8	9	52	52	52	287	262	0.9129	2.787	8	0	47,49,29,52,17,10,14,9	293	0	14,26
glacierkeep_s94_B	glacierkeep	94	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	36	47	36	646	63	0.0975	1.238	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
glacierkeep_s95_A	glacierkeep	95	A	US	Core destroyed	140	flagoff	8	8	9	47	47	47	134	46	0.3433	5.97	8	0	42,44,27,47,17,10,14,9	140	0	14,26
glacierkeep_s95_B	glacierkeep	95	B	US	Core destroyed	193	flagoff	8	8	9	36	54	36	187	158	0.8449	4.278	8	0	36,32,14,29,9,25,10,22	193	1	14,2
glacierkeep_s96_A	glacierkeep	96	A	US	Core destroyed	313	flagoff	8	8	9	60	-1	60	297	169	0.569	2.694	7	1	43,57,18,60,17,10,14,9	313	0	14,26
glacierkeep_s96_B	glacierkeep	96	B	US	Core destroyed	325	flagoff	8	8	9	36	49	36	228	166	0.7281	3.509	8	0	36,32,14,29,9,25,10,22	325	1	14,2
midgard_s94_A	midgard	94	A	OPP	Core destroyed	161	flagoff	8	7	53	112	-1	-1	116	111	0.9569	6.034	5	2	53,106,66,112,68,78,72	161	0	26,26
midgard_s94_B	midgard	94	B	OPP	Core destroyed	401	flagoff	8	5	60	228	-1	-1	354	351	0.9915	1.412	5	0	88,99,60,228,75	401	1	2,2
midgard_s95_A	midgard	95	A	US	Core destroyed	461	flagoff	8	6	54	85	-1	-1	415	409	0.9855	1.446	6	0	54,85,58,64,71,67	461	0	26,26
midgard_s95_B	midgard	95	B	OPP	Core destroyed	177	flagoff	8	6	49	128	-1	-1	139	126	0.9065	4.317	5	1	56,73,53,92,49,128	177	1	2,2
midgard_s96_A	midgard	96	A	OPP	Core destroyed	241	flagoff	8	7	53	101	-1	-1	195	194	0.9949	3.59	5	2	53,97,57,101,63,54,62	241	0	26,26
midgard_s96_B	midgard	96	B	US	Core destroyed	231	flagoff	8	6	55	80	-1	-1	186	180	0.9677	3.226	6	0	62,66,59,55,80,68	231	1	2,2
nordkap_s94_A	nordkap	94	A	OPP	Core destroyed	405	flagoff	8	6	5	20	-1	-1	221	142	0.6425	2.715	5	1	20,19,19,11,5,6	405	0	9,18
nordkap_s94_B	nordkap	94	B	US	Core destroyed	257	flagoff	8	7	5	83	-1	-1	255	242	0.949	2.745	7	0	20,22,83,40,5,6,27	257	1	9,6
nordkap_s95_A	nordkap	95	A	US	Core destroyed	376	flagoff	8	7	5	102	-1	-1	374	359	0.9599	1.872	7	0	44,34,47,26,6,102,5	376	0	9,18
nordkap_s95_B	nordkap	95	B	US	Core destroyed	577	flagoff	8	7	4	26	-1	-1	575	538	0.9357	1.217	5	2	13,15,5,18,4,26,20	577	1	9,6
nordkap_s96_A	nordkap	96	A	OPP	Core destroyed	217	flagoff	8	6	5	22	-1	-1	146	115	0.7877	4.11	5	1	20,19,22,11,5,6	217	0	9,18
nordkap_s96_B	nordkap	96	B	US	Core destroyed	215	flagoff	8	8	5	72	-1	72	213	199	0.9343	3.756	8	0	36,28,39,41,5,72,6,19	215	1	9,6
yulerune_s94_A	yulerune	94	A	US	Core destroyed	390	flagoff	8	5	32	44	-1	-1	365	359	0.9836	1.37	5	0	32,44,34,39,43	390	0	16,9
yulerune_s94_B	yulerune	94	B	OPP	Core destroyed	220	flagoff	8	7	30	93	-1	-1	198	190	0.9596	3.535	6	1	48,40,51,37,38,30,93	220	1	2,9
yulerune_s95_A	yulerune	95	A	OPP	Core destroyed	477	flagoff	8	5	37	54	-1	-1	452	448	0.9912	1.106	5	0	43,47,38,37,54	477	0	16,9
yulerune_s95_B	yulerune	95	B	OPP	Core destroyed	213	flagoff	8	6	28	69	-1	-1	192	186	0.9688	3.125	5	1	47,43,69,40,33,28	213	1	2,9
yulerune_s96_A	yulerune	96	A	US	Core destroyed	135	flagoff	8	6	32	51	-1	-1	110	108	0.9818	5.455	6	0	32,38,51,42,50,46	135	0	16,9
yulerune_s96_B	yulerune	96	B	US	Core destroyed	865	flagoff	8	7	32	78	-1	-1	840	840	1.0	0.833	6	1	45,47,34,44,78,36,32	865	1	2,9
atoll_s97_A	atoll	97	A	US	Core destroyed	379	flagoff	8	5	9	43	-1	-1	368	132	0.3587	1.359	5	0	13,9,28,43,42	379	0	14,2
atoll_s97_B	atoll	97	B	OPP	Core destroyed	214	flagoff	8	6	7	46	-1	-1	168	44	0.2619	3.571	6	0	43,11,46,7,30,38	214	1	2,14
atoll_s98_A	atoll	98	A	OPP	Core destroyed	772	flagoff	8	7	7	68	-1	-1	142	34	0.2394	4.93	7	0	54,7,8,68,37,48,40	772	0	14,2
atoll_s98_B	atoll	98	B	OPP	Core destroyed	493	flagoff	8	7	7	63	-1	-1	87	38	0.4368	8.046	7	0	26,63,20,30,7,8,36	493	1	2,14
atoll_s99_A	atoll	99	A	OPP	Core destroyed	388	flagoff	8	2	8	9	-1	-1	20	0	0.0	10.0	2	0	8,9	388	0	14,2
atoll_s99_B	atoll	99	B	US	Core destroyed	135	flagoff	8	6	7	88	-1	-1	131	40	0.3053	4.58	6	0	15,41,9,88,7,80	135	1	2,14
drakkarfjord_s97_A	drakkarfjord	97	A	US	Core destroyed	764	flagoff	8	8	10	37	42	37	756	700	0.9259	1.058	7	1	10,11,37,18,33,22,30,26	764	0	26,4
drakkarfjord_s97_B	drakkarfjord	97	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	70	179	70	158	0	0.0	5.063	7	1	64,66,29,70,58,14,11,10	1000	1	2,24
drakkarfjord_s98_A	drakkarfjord	98	A	US	Core destroyed	208	flagoff	8	8	10	61	80	61	200	0	0.0	4.0	7	1	10,11,25,61,27,37,30,34	208	0	26,4
drakkarfjord_s98_B	drakkarfjord	98	B	US	Core destroyed	514	flagoff	8	8	10	231	-1	231	196	9	0.0459	4.082	4	4	223,224,32,231,31,14,11,10	514	1	2,24
drakkarfjord_s99_A	drakkarfjord	99	A	US	Core destroyed	132	flagoff	8	8	10	36	41	36	124	70	0.5645	6.452	7	1	10,11,36,18,32,22,29,25	132	0	26,4
drakkarfjord_s99_B	drakkarfjord	99	B	US	Core destroyed	123	flagoff	8	8	10	48	48	48	115	0	0.0	6.957	7	1	40,36,48,33,21,14,11,10	123	1	2,24
glacierkeep_s97_A	glacierkeep	97	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	9	63	-1	63	346	0	0.0	2.312	7	1	44,62,18,63,17,10,14,9	1000	0	14,26
glacierkeep_s97_B	glacierkeep	97	B	US	Core destroyed	912	flagoff	8	8	9	36	49	36	330	132	0.4	2.424	8	0	36,32,14,29,9,25,10,22	912	1	14,2
glacierkeep_s98_A	glacierkeep	98	A	US	Core destroyed	329	flagoff	8	8	9	50	50	50	323	67	0.2074	2.477	8	0	44,47,29,50,17,10,14,9	329	0	14,26
glacierkeep_s98_B	glacierkeep	98	B	US	Core destroyed	257	flagoff	8	8	9	44	50	44	251	61	0.243	3.187	8	0	33,35,20,38,9,41,10,44	257	1	14,2
glacierkeep_s99_A	glacierkeep	99	A	US	Core destroyed	128	flagoff	8	8	9	40	40	40	122	96	0.7869	6.557	8	0	35,37,21,40,17,10,14,9	128	0	14,26
glacierkeep_s99_B	glacierkeep	99	B	US	Core destroyed	253	flagoff	8	8	9	45	58	45	247	53	0.2146	3.239	8	0	33,35,20,38,9,42,10,45	253	1	14,2
midgard_s97_A	midgard	97	A	US	Core destroyed	174	flagoff	8	6	54	88	-1	-1	128	124	0.9688	4.688	6	0	54,58,88,62,60,65	174	0	26,26
midgard_s97_B	midgard	97	B	OPP	Core destroyed	272	flagoff	8	6	53	125	-1	-1	226	80	0.354	2.655	5	1	60,53,63,67,125,81	272	1	2,2
midgard_s98_A	midgard	98	A	OPP	Core destroyed	309	flagoff	8	2	51	56	-1	-1	265	22	0.083	0.755	2	0	51,56	309	0	26,26
midgard_s98_B	midgard	98	B	OPP	Core destroyed	167	flagoff	8	6	52	96	-1	-1	123	122	0.9919	4.878	5	1	60,52,63,80,54,96	167	1	2,2
midgard_s99_A	midgard	99	A	US	Titanium collected (tiebreak)	1000	flagoff	8	7	51	108	-1	-1	956	950	0.9937	0.732	6	1	51,87,55,108,65,72,68	1000	0	26,26
midgard_s99_B	midgard	99	B	OPP	Core destroyed	337	flagoff	8	7	52	123	-1	-1	293	288	0.9829	2.389	6	1	65,60,63,123,56,94,52	337	1	2,2
nordkap_s97_A	nordkap	97	A	OPP	Core destroyed	253	flagoff	8	6	8	65	-1	-1	60	0	0.0	10.0	5	1	46,51,43,9,8,65	253	0	9,18
nordkap_s97_B	nordkap	97	B	US	Core destroyed	148	flagoff	8	7	4	39	-1	-1	146	126	0.863	4.795	6	1	13,15,5,18,4,39,27	148	1	9,6
nordkap_s98_A	nordkap	98	A	OPP	Core destroyed	187	flagoff	8	7	5	38	-1	-1	156	59	0.3782	4.487	7	0	27,31,16,38,6,10,5	187	0	9,18
nordkap_s98_B	nordkap	98	B	US	Core destroyed	577	flagoff	8	7	4	26	-1	-1	575	538	0.9357	1.217	5	2	13,15,5,18,4,26,20	577	1	9,6
nordkap_s99_A	nordkap	99	A	OPP	Core destroyed	131	flagoff	8	5	4	18	-1	-1	129	117	0.907	3.876	4	1	18,14,5,4,7	131	0	9,18
nordkap_s99_B	nordkap	99	B	US	Core destroyed	156	flagoff	8	8	5	64	66	64	154	140	0.9091	5.195	7	1	22,24,10,24,5,59,6,64	156	1	9,6
yulerune_s97_A	yulerune	97	A	OPP	Core destroyed	215	flagoff	8	6	38	48	-1	-1	193	105	0.544	3.109	5	1	38,42,42,48,44,47	215	0	16,9
yulerune_s97_B	yulerune	97	B	OPP	Core destroyed	342	flagoff	8	7	32	71	-1	-1	317	311	0.9811	2.208	5	2	54,47,71,44,67,38,32	342	1	2,9
yulerune_s98_A	yulerune	98	A	OPP	Core destroyed	160	flagoff	8	5	34	57	-1	-1	133	128	0.9624	3.759	5	0	34,42,40,57,52	160	0	16,9
yulerune_s98_B	yulerune	98	B	US	Core destroyed	314	flagoff	8	6	32	94	-1	-1	151	64	0.4238	3.974	6	0	49,51,48,94,36,32	314	1	2,9
yulerune_s99_A	yulerune	99	A	US	Core destroyed	216	flagoff	8	6	36	56	-1	-1	191	184	0.9634	3.141	6	0	36,42,56,46,53,49	216	0	16,9
yulerune_s99_B	yulerune	99	B	OPP	Core destroyed	238	flagoff	8	6	51	100	-1	-1	162	74	0.4568	3.704	6	0	64,68,62,100,58,51	238	1	2,9
atoll_s100_A	atoll	100	A	OPP	Core destroyed	465	flagoff	8	6	7	123	-1	-1	126	50	0.3968	4.762	5	1	16,11,7,46,123,44	465	0	14,2
atoll_s100_B	atoll	100	B	OPP	Core destroyed	234	flagoff	8	4	7	34	-1	-1	91	9	0.0989	4.396	4	0	34,9,7,15	234	1	2,14
atoll_s101_A	atoll	101	A	OPP	Core destroyed	504	flagoff	8	4	7	16	-1	-1	54	0	0.0	7.407	4	0	7,9,16,12	504	0	14,2
atoll_s101_B	atoll	101	B	OPP	Core destroyed	278	flagoff	8	4	10	15	-1	-1	48	0	0.0	8.333	2	2	15,14,10,11	278	1	2,14
atoll_s102_A	atoll	102	A	OPP	Core destroyed	318	flagoff	8	2	8	9	-1	-1	27	0	0.0	7.407	2	0	8,9	318	0	14,2
atoll_s102_B	atoll	102	B	US	Core destroyed	349	flagoff	8	5	7	52	-1	-1	227	8	0.0352	2.203	5	0	52,50,7,8,29	349	1	2,14
drakkarfjord_s100_A	drakkarfjord	100	A	OPP	Core destroyed	257	flagoff	8	7	10	44	-1	-1	75	0	0.0	9.333	6	1	10,11,30,32,44,35,41	257	0	26,4
drakkarfjord_s100_B	drakkarfjord	100	B	US	Core destroyed	137	flagoff	8	8	10	46	46	46	129	0	0.0	6.202	7	1	40,36,46,33,21,14,11,10	137	1	2,24
drakkarfjord_s101_A	drakkarfjord	101	A	OPP	Core destroyed	594	flagoff	8	8	10	586	-1	586	134	22	0.1642	5.97	7	1	10,11,31,586,33,43,36,40	594	0	26,4
drakkarfjord_s101_B	drakkarfjord	101	B	US	Core destroyed	979	flagoff	8	8	10	98	98	98	552	54	0.0978	1.449	5	3	35,37,98,40,19,13,17,10	979	1	2,24
drakkarfjord_s102_A	drakkarfjord	102	A	US	Titanium collected (tiebreak)	1000	flagoff	8	7	10	43	-1	-1	595	34	0.0571	1.176	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s102_B	drakkarfjord	102	B	OPP	Core destroyed	504	flagoff	8	7	10	132	-1	-1	161	87	0.5404	4.348	6	1	132,93,48,90,14,11,10	504	1	2,24
glacierkeep_s100_A	glacierkeep	100	A	US	Core destroyed	213	flagoff	8	8	9	51	51	51	207	138	0.6667	3.865	8	0	51,51,21,48,17,10,14,9	213	0	14,26
glacierkeep_s100_B	glacierkeep	100	B	OPP	Core destroyed	533	flagoff	8	8	9	36	44	36	130	64	0.4923	6.154	8	0	36,32,14,29,9,25,10,22	533	1	14,2
glacierkeep_s101_A	glacierkeep	101	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	42	47	42	307	253	0.8241	2.606	8	0	37,39,21,42,17,10,14,9	1000	0	14,26
glacierkeep_s101_B	glacierkeep	101	B	US	Core destroyed	253	flagoff	8	8	9	45	52	45	247	59	0.2389	3.239	8	0	33,35,20,38,9,42,10,45	253	1	14,2
glacierkeep_s102_A	glacierkeep	102	A	US	Core destroyed	171	flagoff	8	8	9	56	56	56	165	101	0.6121	4.848	8	0	56,54,21,51,17,10,14,9	171	0	14,26
glacierkeep_s102_B	glacierkeep	102	B	OPP	Core destroyed	612	flagoff	8	8	9	36	44	36	322	58	0.1801	2.484	8	0	36,32,14,29,9,25,10,22	612	1	14,2
midgard_s100_A	midgard	100	A	OPP	Core destroyed	285	flagoff	8	7	51	100	-1	-1	241	237	0.9834	2.905	6	1	51,80,55,100,59,66,62	285	0	26,26
midgard_s100_B	midgard	100	B	OPP	Core destroyed	626	flagoff	8	6	56	97	-1	-1	96	48	0.5	6.25	6	0	63,64,60,56,97,76	626	1	2,2
midgard_s101_A	midgard	101	A	US	Core destroyed	417	flagoff	8	7	52	104	-1	-1	373	362	0.9705	1.877	6	1	52,86,56,104,60,62,63	417	0	26,26
midgard_s101_B	midgard	101	B	OPP	Core destroyed	625	flagoff	8	6	52	83	-1	-1	191	124	0.6492	3.141	6	0	68,64,62,56,83,52	625	1	2,2
midgard_s102_A	midgard	102	A	OPP	Core destroyed	377	flagoff	8	7	53	108	-1	-1	332	329	0.991	2.108	6	1	53,90,57,108,61,68,64	377	0	26,26
midgard_s102_B	midgard	102	B	OPP	Core destroyed	196	flagoff	8	5	51	68	-1	-1	152	59	0.3882	3.289	5	0	64,68,61,55,51	196	1	2,2
nordkap_s100_A	nordkap	100	A	OPP	Core destroyed	445	flagoff	8	8	5	47	47	47	196	111	0.5663	4.082	8	0	23,28,16,37,47,6,10,5	445	0	9,18
nordkap_s100_B	nordkap	100	B	US	Core destroyed	210	flagoff	8	7	4	108	-1	-1	208	187	0.899	3.365	6	1	108,39,5,47,4,8,39	210	1	9,6
nordkap_s101_A	nordkap	101	A	US	Core destroyed	241	flagoff	8	8	4	60	60	60	239	226	0.9456	3.347	6	2	23,60,54,5,28,4,8,7	241	0	9,18
nordkap_s101_B	nordkap	101	B	OPP	Core destroyed	278	flagoff	8	7	5	71	-1	-1	134	70	0.5224	5.224	7	0	28,24,31,71,5,6,20	278	1	9,6
nordkap_s102_A	nordkap	102	A	OPP	Core destroyed	161	flagoff	8	4	5	42	-1	-1	116	103	0.8879	3.448	4	0	42,39,6,5	161	0	9,18
nordkap_s102_B	nordkap	102	B	US	Core destroyed	151	flagoff	8	8	4	31	31	31	149	138	0.9262	5.369	7	1	20,24,5,31,4,28,8,24	151	1	9,6
yulerune_s100_A	yulerune	100	A	OPP	Core destroyed	264	flagoff	8	6	39	63	-1	-1	119	93	0.7815	5.042	6	0	39,44,63,52,60,48	264	0	16,9
yulerune_s100_B	yulerune	100	B	OPP	Core destroyed	251	flagoff	8	6	32	70	-1	-1	99	65	0.6566	6.061	5	1	40,45,70,42,38,32	251	1	2,9
yulerune_s101_A	yulerune	101	A	OPP	Core destroyed	577	flagoff	8	5	38	57	-1	-1	552	545	0.9873	0.906	5	0	38,44,57,54,50	577	0	16,9
yulerune_s101_B	yulerune	101	B	OPP	Core destroyed	282	flagoff	8	6	30	61	-1	-1	118	85	0.7203	5.085	5	1	36,42,61,40,32,30	282	1	2,9
yulerune_s102_A	yulerune	102	A	OPP	Core destroyed	253	flagoff	8	5	35	52	-1	-1	225	217	0.9644	2.222	5	0	43,52,35,38,48	253	0	16,9
yulerune_s102_B	yulerune	102	B	OPP	Core destroyed	266	flagoff	8	6	39	57	-1	-1	83	53	0.6386	7.229	6	0	46,52,41,55,57,39	266	1	2,9
atoll_s103_A	atoll	103	A	US	Core destroyed	248	flagoff	8	6	8	65	-1	-1	244	57	0.2336	2.459	6	0	8,65,55,42,52,45	248	0	14,2
atoll_s103_B	atoll	103	B	OPP	Core destroyed	152	flagoff	8	4	8	48	-1	-1	116	28	0.2414	3.448	4	0	48,8,9,18	152	1	2,14
atoll_s104_A	atoll	104	A	US	Core destroyed	245	flagoff	8	8	8	139	156	139	241	219	0.9087	3.32	8	0	123,8,139,105,60,51,55,49	245	0	14,2
atoll_s104_B	atoll	104	B	OPP	Core destroyed	219	flagoff	8	5	8	35	-1	-1	122	53	0.4344	4.098	5	0	20,35,15,31,8	219	1	2,14
atoll_s105_A	atoll	105	A	US	Core destroyed	929	flagoff	8	5	8	892	-1	-1	101	28	0.2772	4.95	2	3	92,8,9,892,890	929	0	14,2
atoll_s105_B	atoll	105	B	OPP	Core destroyed	477	flagoff	8	4	7	34	-1	-1	51	9	0.1765	7.843	4	0	34,9,7,15	477	1	2,14
