tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
nordkap_s10_A	nordkap	10	A	OPP	Core destroyed	302	parent	8	6	5	23	-1	-1	198	109	0.5505	3.03	6	0	22,18,23,15,6,5	302	0	9,18
nordkap_s10_B	nordkap	10	B	US	Core destroyed	144	parent	8	7	5	38	-1	-1	142	129	0.9085	4.93	7	0	16,18,10,38,5,6,32	144	1	9,6
nordkap_s11_A	nordkap	11	A	OPP	Titanium collected (tiebreak)	1000	parent	8	8	5	112	112	112	241	146	0.6058	3.32	8	0	31,35,28,112,37,6,94,5	1000	0	9,18
nordkap_s11_B	nordkap	11	B	US	Core destroyed	284	parent	8	8	5	61	182	61	282	231	0.8191	2.837	7	1	36,34,17,61,5,26,6,25	284	1	9,6
nordkap_s12_A	nordkap	12	A	US	Core destroyed	368	parent	8	8	5	77	-1	77	173	91	0.526	4.624	8	0	72,74,14,77,66,6,10,5	368	0	9,18
nordkap_s12_B	nordkap	12	B	US	Core destroyed	187	parent	8	8	4	90	101	90	185	171	0.9243	4.324	7	1	72,28,5,29,4,90,8,52	187	1	9,6
yulerune_s10_A	yulerune	10	A	US	Core destroyed	309	parent	8	6	29	45	-1	-1	270	232	0.8593	2.222	6	0	29,38,41,42,44,45	309	0	16,9
yulerune_s10_B	yulerune	10	B	OPP	Core destroyed	204	parent	8	6	36	58	-1	-1	178	173	0.9719	3.371	6	0	48,45,46,58,36,40	204	1	2,9
yulerune_s11_A	yulerune	11	A	OPP	Core destroyed	561	parent	8	5	35	53	-1	-1	534	528	0.9888	0.936	5	0	40,47,35,38,53	561	0	16,9
yulerune_s11_B	yulerune	11	B	OPP	Core destroyed	148	parent	8	7	32	117	-1	-1	122	104	0.8525	5.738	6	1	44,39,47,36,117,34,32	148	1	2,9
yulerune_s12_A	yulerune	12	A	US	Core destroyed	278	parent	8	6	31	42	-1	-1	254	251	0.9882	2.362	6	0	31,32,34,37,42,36	278	0	16,9
yulerune_s12_B	yulerune	12	B	US	Core destroyed	240	parent	8	6	38	65	-1	-1	215	208	0.9674	2.791	6	0	50,51,48,65,44,38	240	1	2,9
atoll_s13_A	atoll	13	A	OPP	Core destroyed	189	parent	8	5	7	23	-1	-1	106	11	0.1038	4.717	5	0	7,8,13,23,21	189	0	14,2
atoll_s13_B	atoll	13	B	OPP	Core destroyed	246	parent	8	5	7	186	-1	-1	99	6	0.0606	5.051	5	0	34,9,186,7,15	246	1	2,14
atoll_s14_A	atoll	14	A	US	Core destroyed	301	parent	8	6	7	167	-1	-1	234	4	0.0171	2.564	5	1	129,7,8,167,110,109	301	0	14,2
atoll_s14_B	atoll	14	B	OPP	Core destroyed	355	parent	8	5	8	162	-1	-1	91	12	0.1319	5.495	5	0	158,146,162,143,8	355	1	2,14
atoll_s15_A	atoll	15	A	US	Core destroyed	187	parent	8	7	10	113	-1	-1	183	157	0.8579	3.825	7	0	44,40,113,10,12,58,24	187	0	14,2
atoll_s15_B	atoll	15	B	OPP	Core destroyed	219	parent	8	5	8	35	-1	-1	122	53	0.4344	4.098	5	0	20,35,15,31,8	219	1	2,14
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	796	parent	8	8	10	89	89	89	295	76	0.2576	2.712	7	1	10,11,29,89,31,72,34,42	796	0	26,4
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	332	parent	8	8	10	46	107	46	233	108	0.4635	3.433	6	2	46,42,10,36,11,35,17,21	332	1	2,24
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	173	parent	8	8	10	65	75	65	165	0	0.0	4.848	7	1	10,11,25,65,27,37,30,34	173	0	26,4
drakkarfjord_s14_B	drakkarfjord	14	B	US	Core destroyed	123	parent	8	8	10	48	48	48	115	0	0.0	6.957	7	1	40,36,48,33,21,14,11,10	123	1	2,24
drakkarfjord_s15_A	drakkarfjord	15	A	OPP	Core destroyed	414	parent	8	7	10	43	-1	-1	68	0	0.0	10.294	6	1	10,11,31,33,43,36,40	414	0	26,4
drakkarfjord_s15_B	drakkarfjord	15	B	OPP	Core destroyed	242	parent	8	4	10	45	-1	-1	96	0	0.0	4.167	3	1	45,14,11,10	242	1	2,24
glacierkeep_s13_A	glacierkeep	13	A	OPP	Core destroyed	376	parent	8	8	9	55	-1	55	49	0	0.0	16.327	7	1	42,46,18,55,17,10,14,9	376	0	14,26
glacierkeep_s13_B	glacierkeep	13	B	US	Core destroyed	169	parent	8	8	9	36	56	36	163	62	0.3804	4.908	8	0	36,32,14,29,9,25,10,22	169	1	14,2
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	218	parent	8	8	10	49	49	49	212	183	0.8632	3.774	8	0	45,47,30,49,18,11,15,10	218	0	14,26
glacierkeep_s14_B	glacierkeep	14	B	US	Core destroyed	280	parent	8	8	10	37	37	37	230	0	0.0	3.478	8	0	37,33,15,30,10,26,11,23	280	1	14,2
glacierkeep_s15_A	glacierkeep	15	A	US	Core destroyed	133	parent	8	8	9	44	44	44	127	55	0.4331	6.299	8	0	36,40,21,44,17,10,14,9	133	0	14,26
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	213	parent	8	8	8	35	52	35	207	176	0.8502	3.865	6	2	35,31,9,28,8,26,11,12	213	1	14,2
midgard_s13_A	midgard	13	A	OPP	Core destroyed	210	parent	8	5	49	65	-1	-1	168	165	0.9821	2.976	5	0	49,53,62,61,65	210	0	26,26
midgard_s13_B	midgard	13	B	OPP	Core destroyed	340	parent	8	5	54	104	-1	-1	133	73	0.5489	3.759	5	0	104,64,68,58,54	340	1	2,2
midgard_s14_A	midgard	14	A	OPP	Core destroyed	210	parent	8	7	47	97	-1	-1	170	161	0.9471	4.118	5	2	47,94,51,97,55,67,63	210	0	26,26
midgard_s14_B	midgard	14	B	OPP	Core destroyed	573	parent	8	6	53	90	-1	-1	427	108	0.2529	1.405	6	0	60,55,63,61,90,53	573	1	2,2
midgard_s15_A	midgard	15	A	OPP	Core destroyed	582	parent	8	6	53	82	-1	-1	76	13	0.1711	7.895	6	0	53,82,57,61,68,64	582	0	26,26
midgard_s15_B	midgard	15	B	US	Titanium collected (tiebreak)	1000	parent	8	6	54	110	-1	-1	590	320	0.5424	1.017	6	0	74,94,71,58,110,54	1000	1	2,2
nordkap_s13_A	nordkap	13	A	OPP	Core destroyed	159	parent	8	4	5	39	-1	-1	157	110	0.7006	2.548	4	0	39,36,6,5	159	0	9,18
nordkap_s13_B	nordkap	13	B	US	Core destroyed	351	parent	8	7	5	28	-1	-1	349	340	0.9742	2.006	7	0	16,18,10,22,5,6,28	351	1	9,6
nordkap_s14_A	nordkap	14	A	US	Core destroyed	393	parent	8	8	5	108	321	108	310	77	0.2484	2.581	8	0	54,56,15,59,108,6,10,5	393	0	9,18
nordkap_s14_B	nordkap	14	B	US	Core destroyed	125	parent	8	8	5	30	39	30	123	110	0.8943	6.504	8	0	16,18,10,21,5,25,6,30	125	1	9,6
nordkap_s15_A	nordkap	15	A	US	Core destroyed	848	parent	8	8	4	65	65	65	779	709	0.9101	1.027	6	2	24,65,59,5,30,4,8,7	848	0	9,18
nordkap_s15_B	nordkap	15	B	US	Core destroyed	279	parent	8	8	5	77	77	77	277	161	0.5812	2.888	7	1	16,18,10,45,5,61,6,77	279	1	9,6
yulerune_s13_A	yulerune	13	A	OPP	Core destroyed	767	parent	8	5	35	54	-1	-1	745	662	0.8886	0.671	5	0	44,48,36,35,54	767	0	16,9
yulerune_s13_B	yulerune	13	B	OPP	Core destroyed	366	parent	8	7	36	70	-1	-1	341	193	0.566	2.053	5	2	50,47,70,48,61,36,40	366	1	2,9
yulerune_s14_A	yulerune	14	A	OPP	Core destroyed	156	parent	8	7	34	86	-1	-1	131	119	0.9084	5.344	6	1	34,86,44,46,48,52,51	156	0	16,9
yulerune_s14_B	yulerune	14	B	OPP	Core destroyed	545	parent	8	7	32	72	-1	-1	520	519	0.9981	1.346	5	2	42,36,34,37,32,32,72	545	1	2,9
yulerune_s15_A	yulerune	15	A	US	Core destroyed	309	parent	8	7	31	88	-1	-1	283	274	0.9682	2.473	6	1	42,88,50,31,54,34,57	309	0	16,9
yulerune_s15_B	yulerune	15	B	US	Core destroyed	336	parent	8	6	32	51	-1	-1	310	216	0.6968	1.935	6	0	48,44,51,41,34,32	336	1	2,9
atoll_s16_A	atoll	16	A	US	Core destroyed	360	parent	8	6	8	65	-1	-1	221	0	0.0	2.715	6	0	12,8,65,37,51,46	360	0	14,2
atoll_s16_B	atoll	16	B	US	Core destroyed	995	parent	8	6	36	111	-1	-1	970	309	0.3186	0.619	6	0	66,65,72,111,36,38	995	1	2,14
atoll_s17_A	atoll	17	A	US	Core destroyed	182	parent	8	5	9	42	-1	-1	178	22	0.1236	2.809	5	0	13,9,31,42,41	182	0	14,2
atoll_s17_B	atoll	17	B	OPP	Core destroyed	186	parent	8	6	7	40	-1	-1	182	50	0.2747	3.297	6	0	15,40,9,28,7,36	186	1	2,14
atoll_s18_A	atoll	18	A	OPP	Core destroyed	493	parent	8	6	7	50	-1	-1	83	10	0.1205	7.229	6	0	50,7,8,34,44,37	493	0	14,2
atoll_s18_B	atoll	18	B	OPP	Titanium collected (tiebreak)	1000	parent	8	5	8	193	-1	-1	208	49	0.2356	2.404	2	3	133,193,59,8,48	1000	1	2,14
drakkarfjord_s16_A	drakkarfjord	16	A	US	Core destroyed	364	parent	8	8	10	234	-1	234	221	0	0.0	3.62	7	1	10,11,31,234,33,43,36,40	364	0	26,4
drakkarfjord_s16_B	drakkarfjord	16	B	US	Core destroyed	911	parent	8	8	10	304	304	304	502	138	0.2749	1.594	6	2	35,37,304,40,19,13,17,10	911	1	2,24
drakkarfjord_s17_A	drakkarfjord	17	A	OPP	Core destroyed	357	parent	8	7	10	43	-1	-1	78	0	0.0	8.974	6	1	10,11,31,33,43,36,40	357	0	26,4
drakkarfjord_s17_B	drakkarfjord	17	B	US	Core destroyed	126	parent	8	8	10	48	48	48	118	0	0.0	6.78	7	1	40,36,48,33,21,14,11,10	126	1	2,24
drakkarfjord_s18_A	drakkarfjord	18	A	OPP	Core destroyed	206	parent	8	7	10	37	-1	-1	92	0	0.0	7.609	6	1	10,11,25,27,37,30,34	206	0	26,4
drakkarfjord_s18_B	drakkarfjord	18	B	US	Core destroyed	173	parent	8	8	10	46	46	46	165	0	0.0	4.848	7	1	40,36,46,33,21,14,11,10	173	1	2,24
glacierkeep_s16_A	glacierkeep	16	A	US	Titanium collected (tiebreak)	1000	parent	8	8	9	56	56	56	443	130	0.2935	1.806	8	0	51,53,21,56,17,10,14,9	1000	0	14,26
glacierkeep_s16_B	glacierkeep	16	B	US	Core destroyed	241	parent	8	8	9	36	44	36	182	58	0.3187	4.396	8	0	36,32,14,29,9,25,10,22	241	1	14,2
glacierkeep_s17_A	glacierkeep	17	A	OPP	Core destroyed	521	parent	8	8	9	56	56	56	126	71	0.5635	6.349	8	0	56,52,28,49,17,10,14,9	521	0	14,26
glacierkeep_s17_B	glacierkeep	17	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	36	44	36	375	118	0.3147	2.133	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
glacierkeep_s18_A	glacierkeep	18	A	US	Core destroyed	181	parent	8	8	9	49	49	49	175	147	0.84	4.571	8	0	44,46,23,49,19,10,14,9	181	0	14,26
glacierkeep_s18_B	glacierkeep	18	B	OPP	Titanium stored (tiebreak)	1000	parent	8	8	10	42	42	42	994	0	0.0	0.805	8	0	34,30,42,27,10,23,11,20	1000	1	14,2
midgard_s16_A	midgard	16	A	US	Core destroyed	373	parent	8	7	52	82	-1	-1	329	321	0.9757	2.128	5	2	52,75,56,82,60,59,63	373	0	26,26
midgard_s16_B	midgard	16	B	OPP	Core destroyed	493	parent	8	6	55	356	-1	-1	446	443	0.9933	1.345	5	1	101,106,98,356,69,55	493	1	2,2
midgard_s17_A	midgard	17	A	US	Core destroyed	246	parent	8	6	50	84	-1	-1	203	200	0.9852	2.956	6	0	50,84,54,60,70,63	246	0	26,26
midgard_s17_B	midgard	17	B	US	Core destroyed	885	parent	8	6	55	82	-1	-1	840	838	0.9976	0.714	6	0	62,66,59,55,82,80	885	1	2,2
midgard_s18_A	midgard	18	A	OPP	Core destroyed	429	parent	8	7	52	112	-1	-1	384	379	0.987	1.823	5	2	52,93,63,112,71,78,74	429	0	26,26
midgard_s18_B	midgard	18	B	OPP	Core destroyed	258	parent	8	7	52	108	-1	-1	214	79	0.3692	3.271	5	2	70,73,67,108,63,88,52	258	1	2,2
nordkap_s16_A	nordkap	16	A	OPP	Core destroyed	430	parent	8	5	5	73	-1	-1	428	144	0.3364	1.168	4	1	29,31,6,73,5	430	0	9,18
nordkap_s16_B	nordkap	16	B	US	Core destroyed	500	parent	8	8	5	61	178	61	498	479	0.9618	1.606	7	1	36,34,17,61,5,26,6,25	500	1	9,6
nordkap_s17_A	nordkap	17	A	US	Core destroyed	433	parent	8	8	5	77	381	77	334	182	0.5449	2.395	8	0	72,74,14,77,66,6,10,5	433	0	9,18
nordkap_s17_B	nordkap	17	B	US	Core destroyed	123	parent	8	8	4	34	34	34	121	109	0.9008	6.612	7	1	34,30,5,27,4,22,8,21	123	1	9,6
nordkap_s18_A	nordkap	18	A	US	Core destroyed	493	parent	8	7	4	113	-1	-1	491	481	0.9796	1.426	5	2	21,19,18,8,7,113,4	493	0	9,18
nordkap_s18_B	nordkap	18	B	US	Core destroyed	440	parent	8	5	5	65	-1	-1	287	96	0.3345	1.742	5	0	65,61,5,6,32	440	1	9,6
yulerune_s16_A	yulerune	16	A	US	Titanium collected (tiebreak)	1000	parent	8	7	30	66	-1	-1	978	967	0.9888	0.716	6	1	30,66,38,44,42,40,46	1000	0	16,9
yulerune_s16_B	yulerune	16	B	OPP	Core destroyed	581	parent	8	7	36	76	-1	-1	556	553	0.9946	1.259	6	1	43,45,47,59,36,39,76	581	1	2,9
yulerune_s17_A	yulerune	17	A	OPP	Core destroyed	151	parent	8	5	32	51	-1	-1	126	114	0.9048	3.968	5	0	32,38,46,51,49	151	0	16,9
yulerune_s17_B	yulerune	17	B	OPP	Core destroyed	296	parent	8	6	33	63	-1	-1	120	49	0.4083	5.0	6	0	33,47,44,63,42,37	296	1	2,9
yulerune_s18_A	yulerune	18	A	US	Core destroyed	305	parent	8	6	31	55	-1	-1	283	274	0.9682	2.12	6	0	31,38,51,45,55,44	305	0	16,9
yulerune_s18_B	yulerune	18	B	OPP	Core destroyed	224	parent	8	7	34	77	-1	-1	199	196	0.9849	3.518	5	2	42,37,77,34,53,50,41	224	1	2,9
atoll_s19_A	atoll	19	A	US	Core destroyed	697	parent	8	6	7	557	-1	-1	287	159	0.554	2.091	5	1	557,10,123,7,77,73	697	0	14,2
atoll_s19_B	atoll	19	B	US	Core destroyed	226	parent	8	4	8	97	-1	-1	157	0	0.0	2.548	2	2	97,52,8,9	226	1	2,14
atoll_s20_A	atoll	20	A	US	Core destroyed	360	parent	8	6	7	197	-1	-1	190	15	0.0789	3.158	4	2	197,48,7,8,123,119	360	0	14,2
atoll_s20_B	atoll	20	B	OPP	Core destroyed	261	parent	8	6	13	74	-1	-1	130	30	0.2308	4.615	6	0	74,71,34,41,15,13	261	1	2,14
atoll_s21_A	atoll	21	A	US	Core destroyed	419	parent	8	6	7	84	-1	-1	415	312	0.7518	1.446	6	0	31,26,7,84,10,76	419	0	14,2
atoll_s21_B	atoll	21	B	OPP	Core destroyed	538	parent	8	5	7	465	-1	-1	117	3	0.0256	4.274	1	4	127,9,7,465,464	538	1	2,14
drakkarfjord_s19_A	drakkarfjord	19	A	US	Core destroyed	132	parent	8	8	10	36	41	36	124	70	0.5645	6.452	7	1	10,11,36,18,32,22,29,25	132	0	26,4
drakkarfjord_s19_B	drakkarfjord	19	B	OPP	Titanium collected (tiebreak)	1000	parent	8	5	10	201	-1	-1	267	11	0.0412	1.873	4	1	201,175,14,11,10	1000	1	2,24
drakkarfjord_s20_A	drakkarfjord	20	A	OPP	Core destroyed	549	parent	8	7	10	43	-1	-1	74	0	0.0	9.459	6	1	10,11,31,33,43,36,40	549	0	26,4
drakkarfjord_s20_B	drakkarfjord	20	B	US	Core destroyed	181	parent	8	8	10	81	81	81	138	0	0.0	5.797	7	1	74,78,71,81,20,14,11,10	181	1	2,24
drakkarfjord_s21_A	drakkarfjord	21	A	OPP	Core destroyed	673	parent	8	2	10	11	-1	-1	105	0	0.0	1.905	1	1	10,11	673	0	26,4
drakkarfjord_s21_B	drakkarfjord	21	B	US	Core destroyed	307	parent	8	8	10	46	107	46	299	108	0.3612	2.676	6	2	46,42,10,36,11,35,17,21	307	1	2,24
glacierkeep_s19_A	glacierkeep	19	A	US	Core destroyed	177	parent	8	8	9	52	52	52	171	141	0.8246	4.678	8	0	47,49,23,52,19,10,14,9	177	0	14,26
glacierkeep_s19_B	glacierkeep	19	B	US	Core destroyed	280	parent	8	8	10	37	37	37	230	0	0.0	3.478	8	0	37,33,15,30,10,26,11,23	280	1	14,2
glacierkeep_s20_A	glacierkeep	20	A	US	Core destroyed	128	parent	8	8	9	55	55	55	122	98	0.8033	6.557	8	0	55,48,23,45,19,10,14,9	128	0	14,26
glacierkeep_s20_B	glacierkeep	20	B	OPP	Core destroyed	742	parent	8	8	9	36	44	36	170	75	0.4412	4.706	8	0	36,32,14,29,9,25,10,22	742	1	14,2
glacierkeep_s21_A	glacierkeep	21	A	US	Core destroyed	160	parent	8	8	9	43	43	43	154	46	0.2987	5.195	8	0	36,38,21,43,17,10,14,9	160	0	14,26
glacierkeep_s21_B	glacierkeep	21	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	36	49	36	994	968	0.9738	0.805	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
midgard_s19_A	midgard	19	A	US	Core destroyed	332	parent	8	4	53	66	-1	-1	289	129	0.4464	1.384	4	0	53,59,61,66	332	0	26,26
midgard_s19_B	midgard	19	B	OPP	Core destroyed	329	parent	8	5	55	62	-1	-1	280	183	0.6536	1.786	5	0	59,55,62,60,56	329	1	2,2
midgard_s20_A	midgard	20	A	US	Core destroyed	341	parent	8	6	54	85	-1	-1	295	293	0.9932	2.034	6	0	54,85,58,64,71,67	341	0	26,26
midgard_s20_B	midgard	20	B	US	Core destroyed	169	parent	8	8	56	92	-1	92	123	122	0.9919	6.504	5	3	60,56,63,84,57,81,92,83	169	1	2,2
midgard_s21_A	midgard	21	A	US	Core destroyed	313	parent	8	7	53	98	-1	-1	267	243	0.9101	2.622	4	3	53,90,62,98,64,74,67	313	0	26,26
midgard_s21_B	midgard	21	B	OPP	Titanium collected (tiebreak)	1000	parent	8	8	54	133	133	133	303	109	0.3597	2.64	4	4	59,54,62,133,61,129,80,74	1000	1	2,2
nordkap_s19_A	nordkap	19	A	OPP	Core destroyed	503	parent	8	8	5	73	125	73	336	125	0.372	2.381	7	1	20,19,23,11,53,5,73,6	503	0	9,18
nordkap_s19_B	nordkap	19	B	US	Core destroyed	202	parent	8	8	5	52	52	52	200	190	0.95	4.0	6	2	16,18,10,23,5,52,6,27	202	1	9,6
nordkap_s20_A	nordkap	20	A	US	Core destroyed	334	parent	8	8	4	57	317	57	234	53	0.2265	3.419	7	1	29,25,35,22,57,20,5,4	334	0	9,18
nordkap_s20_B	nordkap	20	B	US	Core destroyed	252	parent	8	8	5	32	36	32	250	236	0.944	3.2	6	2	25,32,28,24,5,15,8,9	252	1	9,6
nordkap_s21_A	nordkap	21	A	US	Core destroyed	164	parent	8	8	5	67	67	67	162	134	0.8272	4.938	8	0	65,67,16,48,59,6,10,5	164	0	9,18
nordkap_s21_B	nordkap	21	B	OPP	Core destroyed	149	parent	8	6	5	24	-1	-1	110	86	0.7818	5.455	5	1	24,21,16,6,5,11	149	1	9,6
yulerune_s19_A	yulerune	19	A	US	Core destroyed	162	parent	8	6	31	46	-1	-1	138	125	0.9058	4.348	6	0	31,39,43,43,46,46	162	0	16,9
yulerune_s19_B	yulerune	19	B	US	Titanium collected (tiebreak)	1000	parent	8	6	32	44	-1	-1	975	346	0.3549	0.615	6	0	41,36,44,33,38,32	1000	1	2,9
yulerune_s20_A	yulerune	20	A	US	Core destroyed	387	parent	8	7	37	70	-1	-1	360	356	0.9889	1.944	6	1	42,70,50,37,45,40,44	387	0	16,9
yulerune_s20_B	yulerune	20	B	OPP	Core destroyed	545	parent	8	7	32	72	-1	-1	520	519	0.9981	1.346	5	2	42,36,34,37,32,32,72	545	1	2,9
yulerune_s21_A	yulerune	21	A	US	Core destroyed	181	parent	8	7	38	71	-1	-1	156	151	0.9679	4.487	6	1	38,71,42,56,45,53,48	181	0	16,9
yulerune_s21_B	yulerune	21	B	OPP	Core destroyed	254	parent	8	6	32	72	-1	-1	121	71	0.5868	4.959	4	2	54,44,72,47,35,32	254	1	2,9
atoll_s22_A	atoll	22	A	US	Core destroyed	404	parent	8	6	10	231	-1	-1	307	223	0.7264	1.954	6	0	12,10,46,231,228,226	404	0	14,2
atoll_s22_B	atoll	22	B	OPP	Core destroyed	244	parent	8	3	59	69	-1	-1	113	1	0.0088	2.655	3	0	69,59,61	244	1	2,14
atoll_s23_A	atoll	23	A	OPP	Core destroyed	302	parent	8	6	7	65	-1	-1	140	75	0.5357	4.286	6	0	16,11,7,48,65,47	302	0	14,2
atoll_s23_B	atoll	23	B	US	Core destroyed	204	parent	8	6	10	108	-1	-1	125	10	0.08	4.8	5	1	25,40,12,37,10,108	204	1	2,14
atoll_s24_A	atoll	24	A	US	Core destroyed	251	parent	8	6	7	62	-1	-1	178	21	0.118	3.371	6	0	43,62,7,9,16,12	251	0	14,2
atoll_s24_B	atoll	24	B	OPP	Core destroyed	315	parent	8	0	-1	-1	-1	-1	57	3	0.0526	0.0	0	0		315	1	2,14
drakkarfjord_s22_A	drakkarfjord	22	A	US	Titanium collected (tiebreak)	1000	parent	8	4	10	177	-1	-1	144	2	0.0139	2.778	1	3	10,11,177,175	1000	0	26,4
drakkarfjord_s22_B	drakkarfjord	22	B	US	Core destroyed	143	parent	8	8	10	46	46	46	135	0	0.0	5.926	7	1	40,36,46,33,21,14,11,10	143	1	2,24
drakkarfjord_s23_A	drakkarfjord	23	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	10	43	-1	-1	144	4	0.0278	4.861	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s23_B	drakkarfjord	23	B	US	Core destroyed	260	parent	8	8	10	34	-1	34	213	0	0.0	3.756	6	2	34,30,10,25,11,24,17,21	260	1	2,24
drakkarfjord_s24_A	drakkarfjord	24	A	OPP	Core destroyed	188	parent	8	8	10	58	-1	58	113	0	0.0	7.08	7	1	10,11,25,58,27,37,30,34	188	0	26,4
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	268	parent	8	8	10	46	179	46	260	196	0.7538	3.077	6	2	46,42,10,36,11,35,17,21	268	1	2,24
glacierkeep_s22_A	glacierkeep	22	A	OPP	Core destroyed	833	parent	8	8	9	42	46	42	454	410	0.9031	1.762	8	0	37,39,21,42,17,10,14,9	833	0	14,26
glacierkeep_s22_B	glacierkeep	22	B	US	Core destroyed	365	parent	8	8	8	29	39	29	130	58	0.4462	6.154	6	2	29,25,9,22,8,18,11,12	365	1	14,2
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	185	parent	8	8	9	44	44	44	179	155	0.8659	4.469	8	0	39,41,29,44,17,10,14,9	185	0	14,26
glacierkeep_s23_B	glacierkeep	23	B	OPP	Core destroyed	533	parent	8	8	9	36	44	36	130	64	0.4923	6.154	8	0	36,32,14,29,9,25,10,22	533	1	14,2
glacierkeep_s24_A	glacierkeep	24	A	US	Core destroyed	253	parent	8	8	9	52	52	52	247	215	0.8704	3.239	8	0	47,49,21,52,17,10,14,9	253	0	14,26
glacierkeep_s24_B	glacierkeep	24	B	US	Core destroyed	209	parent	8	8	9	36	59	36	203	173	0.8522	3.941	8	0	36,32,14,29,9,25,10,22	209	1	14,2
midgard_s22_A	midgard	22	A	US	Core destroyed	509	parent	8	7	57	108	-1	-1	459	456	0.9935	1.525	5	2	57,95,61,108,71,75,69	509	0	26,26
midgard_s22_B	midgard	22	B	US	Core destroyed	283	parent	8	6	56	91	-1	-1	238	233	0.979	2.521	6	0	60,56,62,56,91,79	283	1	2,2
midgard_s23_A	midgard	23	A	OPP	Core destroyed	241	parent	8	7	54	101	-1	-1	195	193	0.9897	3.59	5	2	54,101,85,58,64,71,67	241	0	26,26
midgard_s23_B	midgard	23	B	US	Core destroyed	181	parent	8	7	56	86	-1	-1	132	129	0.9773	5.303	5	2	61,56,64,63,85,86,84	181	1	2,2
midgard_s24_A	midgard	24	A	US	Core destroyed	353	parent	8	6	57	72	-1	-1	310	303	0.9774	1.935	5	1	57,66,61,65,72,68	353	0	26,26
midgard_s24_B	midgard	24	B	OPP	Core destroyed	253	parent	8	6	54	74	-1	-1	107	53	0.4953	5.607	6	0	58,54,61,70,59,74	253	1	2,2
nordkap_s22_A	nordkap	22	A	US	Core destroyed	323	parent	8	8	4	80	80	80	321	279	0.8692	2.492	5	3	26,33,25,36,16,4,80,12	323	0	9,18
nordkap_s22_B	nordkap	22	B	US	Core destroyed	444	parent	8	4	5	232	-1	-1	383	228	0.5953	1.044	4	0	232,146,5,6	444	1	9,6
nordkap_s23_A	nordkap	23	A	US	Core destroyed	226	parent	8	7	4	25	-1	-1	224	213	0.9509	3.125	6	1	23,25,22,22,20,5,4	226	0	9,18
nordkap_s23_B	nordkap	23	B	OPP	Core destroyed	641	parent	8	8	5	54	54	54	567	508	0.8959	1.411	8	0	16,18,10,21,5,54,6,45	641	1	9,6
nordkap_s24_A	nordkap	24	A	US	Core destroyed	240	parent	8	7	5	137	-1	-1	238	227	0.9538	2.941	7	0	114,102,50,137,21,6,5	240	0	9,18
nordkap_s24_B	nordkap	24	B	US	Core destroyed	241	parent	8	7	5	81	-1	-1	239	228	0.954	2.929	7	0	16,18,10,27,5,81,6	241	1	9,6
yulerune_s22_A	yulerune	22	A	OPP	Core destroyed	221	parent	8	5	32	66	-1	-1	196	187	0.9541	2.551	5	0	32,38,66,63,55	221	0	16,9
yulerune_s22_B	yulerune	22	B	OPP	Core destroyed	180	parent	8	7	31	65	-1	-1	155	142	0.9161	4.516	4	3	41,47,65,50,58,31,33	180	1	2,9
yulerune_s23_A	yulerune	23	A	US	Core destroyed	305	parent	8	6	30	48	-1	-1	283	271	0.9576	2.12	6	0	30,38,48,42,47,46	305	0	16,9
yulerune_s23_B	yulerune	23	B	US	Core destroyed	519	parent	8	7	32	81	-1	-1	493	486	0.9858	1.42	6	1	50,46,46,43,81,39,32	519	1	2,9
yulerune_s24_A	yulerune	24	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	36	108	-1	-1	973	968	0.9949	0.719	6	1	36,108,44,47,48,46,51	1000	0	16,9
yulerune_s24_B	yulerune	24	B	OPP	Core destroyed	293	parent	8	6	33	46	-1	-1	236	79	0.3347	2.542	6	0	43,39,46,35,33,38	293	1	2,9
atoll_s25_A	atoll	25	A	US	Core destroyed	156	parent	8	5	10	83	-1	-1	152	0	0.0	3.289	5	0	15,10,60,83,81	156	0	14,2
atoll_s25_B	atoll	25	B	US	Core destroyed	691	parent	8	5	37	347	-1	-1	286	19	0.0664	1.748	3	2	330,37,347,218,332	691	1	2,14
atoll_s26_A	atoll	26	A	US	Core destroyed	800	parent	8	5	8	100	-1	-1	321	186	0.5794	1.558	4	1	8,9,40,100,43	800	0	14,2
