file	eid	thrown	born_rnd	thrown_rnd	removed_rnd	survived_to_end	undamaged	no_damage_removal	dist_bucket	rounds
537cabeb-d0cc-4ba1-9063-b9342761e83b_game_4.replay26	6	0	1	-1	-1	1	1	0	far	152
537cabeb-d0cc-4ba1-9063-b9342761e83b_game_4.replay26	8	0	2	-1	-1	1	0	0	far	152
537cabeb-d0cc-4ba1-9063-b9342761e83b_game_4.replay26	10	0	3	-1	-1	1	1	0	near	152
537cabeb-d0cc-4ba1-9063-b9342761e83b_game_4.replay26	12	0	4	-1	-1	1	1	0	near	152
f11aa340-348c-40c0-9e81-52050b4e44b1_game_3.replay26	4	0	0	-1	174	0	0	0	mid	249
f11aa340-348c-40c0-9e81-52050b4e44b1_game_3.replay26	6	0	1	-1	184	0	0	0	mid	249
f11aa340-348c-40c0-9e81-52050b4e44b1_game_3.replay26	9	0	2	-1	-1	1	0	0	near	249
f11aa340-348c-40c0-9e81-52050b4e44b1_game_3.replay26	11	0	3	-1	55	0	0	0	near	249
e44da953-05ff-4d48-a6d8-b5a569d8dfa8_game_4.replay26	4	0	0	-1	-1	1	1	0	near	98
e44da953-05ff-4d48-a6d8-b5a569d8dfa8_game_4.replay26	6	0	1	-1	-1	1	1	0	near	98
e44da953-05ff-4d48-a6d8-b5a569d8dfa8_game_4.replay26	8	0	2	-1	-1	1	1	0	mid	98
e44da953-05ff-4d48-a6d8-b5a569d8dfa8_game_4.replay26	10	0	3	-1	-1	1	1	0	near	98
e44da953-05ff-4d48-a6d8-b5a569d8dfa8_game_4.replay26	12	0	4	-1	-1	1	1	0	near	98
e44da953-05ff-4d48-a6d8-b5a569d8dfa8_game_4.replay26	354	0	97	-1	-1	1	1	0	near	98
37009599-a53c-4d60-ac1b-e0a114746c5c_game_2.replay26	4	0	0	-1	-1	1	1	0	mid	142
37009599-a53c-4d60-ac1b-e0a114746c5c_game_2.replay26	7	0	2	-1	-1	1	1	0	near	142
37009599-a53c-4d60-ac1b-e0a114746c5c_game_2.replay26	11	0	4	-1	-1	1	1	0	far	142
37009599-a53c-4d60-ac1b-e0a114746c5c_game_2.replay26	16	1	6	53	-1	1	1	0	far	142
37009599-a53c-4d60-ac1b-e0a114746c5c_game_2.replay26	195	0	80	-1	-1	1	1	0	near	142
314500d5-a73e-4b87-a9d3-d24d6456c269_game_4.replay26	3	0	0	-1	-1	1	1	0	near	159
314500d5-a73e-4b87-a9d3-d24d6456c269_game_4.replay26	5	0	1	-1	-1	1	1	0	far	159
314500d5-a73e-4b87-a9d3-d24d6456c269_game_4.replay26	7	0	2	-1	-1	1	1	0	mid	159
314500d5-a73e-4b87-a9d3-d24d6456c269_game_4.replay26	9	0	3	-1	-1	1	1	0	mid	159
a1d9e059-32a0-4d3c-86ce-e9058df778e1_game_3.replay26	4	0	0	-1	-1	1	1	0	near	234
a1d9e059-32a0-4d3c-86ce-e9058df778e1_game_3.replay26	6	0	1	-1	-1	1	1	0	near	234
a1d9e059-32a0-4d3c-86ce-e9058df778e1_game_3.replay26	9	0	2	-1	-1	1	1	0	mid	234
a1d9e059-32a0-4d3c-86ce-e9058df778e1_game_3.replay26	11	1	3	14	-1	1	1	0	near	234
a1d9e059-32a0-4d3c-86ce-e9058df778e1_game_3.replay26	150	0	104	-1	-1	1	1	0	near	234
a1d9e059-32a0-4d3c-86ce-e9058df778e1_game_3.replay26	167	0	120	-1	-1	1	1	0	near	234
2a805e69-c588-4309-a29e-01868607593a_game_3.replay26	4	0	0	-1	-1	1	1	0	mid	101
2a805e69-c588-4309-a29e-01868607593a_game_3.replay26	6	0	1	-1	-1	1	1	0	far	101
2a805e69-c588-4309-a29e-01868607593a_game_3.replay26	8	1	2	83	-1	1	1	0	near	101
2a805e69-c588-4309-a29e-01868607593a_game_3.replay26	23	1	14	53	-1	1	1	0	far	101
3f024b23-d241-484e-b440-6ee5a883bb30_game_1.replay26	3	0	0	-1	-1	1	0	0	mid	182
3f024b23-d241-484e-b440-6ee5a883bb30_game_1.replay26	5	1	1	126	-1	1	1	0	mid	182
3f024b23-d241-484e-b440-6ee5a883bb30_game_1.replay26	7	0	2	-1	-1	1	1	0	near	182
3f024b23-d241-484e-b440-6ee5a883bb30_game_1.replay26	9	0	3	-1	-1	1	1	0	near	182
3f024b23-d241-484e-b440-6ee5a883bb30_game_1.replay26	11	0	4	-1	-1	1	1	0	near	182
3f024b23-d241-484e-b440-6ee5a883bb30_game_1.replay26	278	0	169	-1	-1	1	1	0	mid	182
ea772b85-4be1-4551-8420-351772b25e53_game_1.replay26	3	0	0	-1	22	0	0	0	near	125
ea772b85-4be1-4551-8420-351772b25e53_game_1.replay26	5	0	1	-1	30	0	0	0	near	125
ea772b85-4be1-4551-8420-351772b25e53_game_1.replay26	8	0	2	-1	34	0	0	0	near	125
ea772b85-4be1-4551-8420-351772b25e53_game_1.replay26	48	0	30	-1	-1	1	1	0	mid	125
ea772b85-4be1-4551-8420-351772b25e53_game_1.replay26	56	0	37	-1	-1	1	1	0	near	125
ea772b85-4be1-4551-8420-351772b25e53_game_1.replay26	69	0	49	-1	-1	1	0	0	mid	125
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	3	1	0	2	153	0	0	0	far	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	5	1	1	3	150	0	0	0	far	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	10	1	4	4	-1	1	1	0	near	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	12	0	7	-1	-1	1	1	0	near	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	295	0	120	-1	-1	1	1	0	mid	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	349	0	136	-1	188	0	0	0	far	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	694	0	271	-1	-1	1	1	0	near	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	740	0	289	-1	-1	1	1	0	near	300
f1784a03-1a28-4657-b59c-9ab851fe155d_game_3.replay26	3	0	0	-1	-1	1	1	0	near	115
f1784a03-1a28-4657-b59c-9ab851fe155d_game_3.replay26	5	0	1	-1	-1	1	1	0	far	115
f1784a03-1a28-4657-b59c-9ab851fe155d_game_3.replay26	8	0	2	-1	32	0	0	0	far	115
f1784a03-1a28-4657-b59c-9ab851fe155d_game_3.replay26	10	0	3	-1	34	0	0	0	far	115
f1784a03-1a28-4657-b59c-9ab851fe155d_game_3.replay26	14	1	4	41	-1	1	0	0	far	115
f1784a03-1a28-4657-b59c-9ab851fe155d_game_3.replay26	17	0	5	-1	-1	1	1	0	near	115
f1784a03-1a28-4657-b59c-9ab851fe155d_game_3.replay26	21	0	6	-1	-1	1	1	0	near	115
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	3	0	0	-1	246	0	0	0	far	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	5	0	1	-1	251	0	0	0	far	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	7	0	2	-1	303	0	0	0	far	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	9	0	3	-1	321	0	0	0	far	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	254	0	69	-1	-1	1	1	0	near	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	590	0	152	-1	-1	1	1	0	near	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	934	0	240	-1	331	0	0	0	far	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	973	0	250	-1	305	0	0	0	far	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	1015	0	260	-1	317	0	0	0	far	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	1231	0	312	-1	353	0	0	0	far	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	1261	0	320	-1	-1	1	0	0	far	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	1294	0	329	-1	-1	1	1	0	mid	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	1324	0	337	-1	-1	1	1	0	near	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	1358	0	346	-1	-1	1	1	0	near	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	1367	0	348	-1	-1	1	1	0	near	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	1454	0	372	-1	-1	1	1	0	near	385
9f48d866-da29-48e7-9579-80d0707b7b39_game_1.replay26	1498	0	384	-1	-1	1	1	0	near	385
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_3.replay26	3	0	0	-1	-1	1	1	0	near	461
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_3.replay26	5	1	1	30	-1	1	1	0	far	461
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_3.replay26	7	0	2	-1	107	0	0	0	far	461
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_3.replay26	9	0	3	-1	-1	1	1	0	near	461
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_3.replay26	11	0	4	-1	-1	1	1	0	near	461
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_3.replay26	159	0	180	-1	-1	1	1	0	near	461
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_3.replay26	175	0	240	-1	-1	1	1	0	near	461
246a11e2-bc13-4621-89b5-061de9d008db_game_2.replay26	4	0	0	-1	-1	1	1	0	far	119
246a11e2-bc13-4621-89b5-061de9d008db_game_2.replay26	6	1	1	28	-1	1	1	0	far	119
246a11e2-bc13-4621-89b5-061de9d008db_game_2.replay26	8	0	2	-1	-1	1	1	0	near	119
246a11e2-bc13-4621-89b5-061de9d008db_game_2.replay26	10	0	3	-1	-1	1	1	0	near	119
246a11e2-bc13-4621-89b5-061de9d008db_game_2.replay26	33	0	14	-1	-1	1	1	0	near	119
246a11e2-bc13-4621-89b5-061de9d008db_game_2.replay26	41	0	22	-1	-1	1	1	0	near	119
7b532aea-6414-4159-8ff7-a5748f138786_game_1.replay26	4	0	0	-1	-1	1	0	0	near	421
7b532aea-6414-4159-8ff7-a5748f138786_game_1.replay26	6	0	1	-1	80	0	0	0	far	421
7b532aea-6414-4159-8ff7-a5748f138786_game_1.replay26	9	0	2	-1	-1	1	1	0	near	421
7b532aea-6414-4159-8ff7-a5748f138786_game_1.replay26	12	0	3	-1	-1	1	1	0	far	421
7b532aea-6414-4159-8ff7-a5748f138786_game_1.replay26	16	0	4	-1	-1	1	0	0	far	421
7b532aea-6414-4159-8ff7-a5748f138786_game_1.replay26	55	0	23	-1	-1	1	1	0	far	421
f9ff5ee7-188b-465c-82d2-ead1aa6b66e9_game_4.replay26	4	0	0	-1	-1	1	1	0	mid	105
f9ff5ee7-188b-465c-82d2-ead1aa6b66e9_game_4.replay26	7	0	2	-1	-1	1	1	0	near	105
f9ff5ee7-188b-465c-82d2-ead1aa6b66e9_game_4.replay26	11	1	4	90	-1	1	1	0	far	105
f9ff5ee7-188b-465c-82d2-ead1aa6b66e9_game_4.replay26	19	0	6	-1	-1	1	1	0	far	105
f9ff5ee7-188b-465c-82d2-ead1aa6b66e9_game_4.replay26	27	0	8	-1	-1	1	1	0	far	105
74bab6fe-e02a-4452-820b-002ee239ecc1_game_3.replay26	4	0	0	-1	-1	1	0	0	mid	180
74bab6fe-e02a-4452-820b-002ee239ecc1_game_3.replay26	6	1	1	3	70	0	0	0	far	180
74bab6fe-e02a-4452-820b-002ee239ecc1_game_3.replay26	8	0	2	-1	62	0	0	0	far	180
74bab6fe-e02a-4452-820b-002ee239ecc1_game_3.replay26	49	0	20	-1	-1	1	0	0	far	180
f7f04d3a-6f2a-4970-9700-7e18be7b3ab3_game_2.replay26	3	0	0	-1	-1	1	1	0	near	316
f7f04d3a-6f2a-4970-9700-7e18be7b3ab3_game_2.replay26	5	0	1	-1	-1	1	1	0	far	316
f7f04d3a-6f2a-4970-9700-7e18be7b3ab3_game_2.replay26	8	0	2	-1	-1	1	1	0	mid	316
f7f04d3a-6f2a-4970-9700-7e18be7b3ab3_game_2.replay26	53	1	22	314	-1	1	1	0	far	316
f7f04d3a-6f2a-4970-9700-7e18be7b3ab3_game_2.replay26	54	0	23	-1	-1	1	1	0	mid	316
f7f04d3a-6f2a-4970-9700-7e18be7b3ab3_game_2.replay26	322	0	214	-1	-1	1	1	0	near	316
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	4	0	0	-1	-1	1	0	0	far	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	6	1	1	31	-1	1	1	0	far	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	8	0	2	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	10	0	3	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	12	0	4	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	13	0	5	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	17	0	6	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	279	0	81	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	308	0	90	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	335	0	100	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	367	0	110	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	394	0	118	-1	-1	1	1	0	near	153
46ee41c7-ae43-4a55-ad74-1f035fb9b04b_game_5.replay26	415	0	126	-1	-1	1	1	0	near	153
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_3.replay26	3	0	0	-1	104	0	0	0	near	242
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_3.replay26	5	0	1	-1	-1	1	0	0	near	242
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_3.replay26	7	0	2	-1	-1	1	1	0	far	242
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_3.replay26	9	0	3	-1	-1	1	1	0	far	242
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_3.replay26	12	0	4	-1	-1	1	1	0	near	242
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_3.replay26	125	0	38	-1	-1	1	1	0	near	242
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_3.replay26	351	0	100	-1	-1	1	1	0	far	242
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_3.replay26	355	0	101	-1	-1	1	1	0	far	242
e9292d06-ddc1-44a4-82e5-bdc5176d3b4a_game_2.replay26	3	1	0	2	-1	1	1	0	near	1000
e9292d06-ddc1-44a4-82e5-bdc5176d3b4a_game_2.replay26	5	1	1	3	156	0	0	0	far	1000
e9292d06-ddc1-44a4-82e5-bdc5176d3b4a_game_2.replay26	11	1	4	4	-1	1	1	0	near	1000
e9292d06-ddc1-44a4-82e5-bdc5176d3b4a_game_2.replay26	20	0	7	-1	-1	1	1	0	near	1000
e9292d06-ddc1-44a4-82e5-bdc5176d3b4a_game_2.replay26	223	0	92	-1	-1	1	1	0	near	1000
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	4	1	0	2	225	0	0	0	far	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	6	1	1	185	244	0	0	0	far	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	11	0	6	-1	-1	1	1	0	near	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	12	0	7	-1	-1	1	1	0	near	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	13	0	8	-1	-1	1	1	0	mid	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	278	0	134	-1	463	0	0	0	far	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	351	0	153	-1	-1	1	1	0	near	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	589	0	226	-1	-1	1	1	0	near	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	614	0	235	-1	-1	1	1	0	near	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	642	0	246	-1	-1	1	1	0	near	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	685	0	262	-1	-1	1	1	0	far	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	761	0	288	-1	-1	1	1	0	near	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	865	0	320	-1	-1	1	1	0	near	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	1294	0	440	-1	-1	1	1	0	mid	509
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_4.replay26	1429	0	480	-1	-1	1	1	0	near	509
2e2cb1d4-a624-4a28-b16c-cef041db9466_game_5.replay26	3	0	0	-1	-1	1	1	0	mid	136
2e2cb1d4-a624-4a28-b16c-cef041db9466_game_5.replay26	5	0	1	-1	-1	1	1	0	mid	136
2e2cb1d4-a624-4a28-b16c-cef041db9466_game_5.replay26	7	0	2	-1	-1	1	0	0	mid	136
2e2cb1d4-a624-4a28-b16c-cef041db9466_game_5.replay26	124	0	48	-1	-1	1	1	0	near	136
2e2cb1d4-a624-4a28-b16c-cef041db9466_game_5.replay26	142	0	56	-1	-1	1	0	0	far	136
2e2cb1d4-a624-4a28-b16c-cef041db9466_game_5.replay26	322	0	118	-1	-1	1	1	0	mid	136
04068f35-f93b-40da-8279-3eda2f63966b_game_4.replay26	3	0	0	-1	-1	1	1	0	near	241
04068f35-f93b-40da-8279-3eda2f63966b_game_4.replay26	5	0	1	-1	-1	1	1	0	near	241
04068f35-f93b-40da-8279-3eda2f63966b_game_4.replay26	7	0	2	-1	-1	1	1	0	mid	241
04068f35-f93b-40da-8279-3eda2f63966b_game_4.replay26	11	0	3	-1	-1	1	1	0	near	241
1e878aa5-a71f-47c2-b1dd-03fdf507a443_game_4.replay26	4	0	0	-1	-1	1	1	0	mid	81
1e878aa5-a71f-47c2-b1dd-03fdf507a443_game_4.replay26	6	0	1	-1	-1	1	1	0	near	81
1e878aa5-a71f-47c2-b1dd-03fdf507a443_game_4.replay26	8	0	2	-1	-1	1	1	0	near	81
1e878aa5-a71f-47c2-b1dd-03fdf507a443_game_4.replay26	10	0	3	-1	-1	1	1	0	near	81
d694094e-018d-4d85-8201-2ac9befc162c_game_5.replay26	3	0	0	-1	553	0	0	0	mid	684
d694094e-018d-4d85-8201-2ac9befc162c_game_5.replay26	5	1	1	120	427	0	0	0	mid	684
d694094e-018d-4d85-8201-2ac9befc162c_game_5.replay26	7	0	2	-1	-1	1	0	0	mid	684
d694094e-018d-4d85-8201-2ac9befc162c_game_5.replay26	28	0	8	-1	-1	1	1	0	near	684
d694094e-018d-4d85-8201-2ac9befc162c_game_5.replay26	33	0	9	-1	-1	1	0	0	near	684
d694094e-018d-4d85-8201-2ac9befc162c_game_5.replay26	1783	0	666	-1	-1	1	1	0	mid	684
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_1.replay26	4	0	0	-1	-1	1	1	0	near	116
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_1.replay26	6	0	1	-1	13	0	0	0	near	116
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_1.replay26	8	1	2	9	-1	1	1	0	near	116
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_1.replay26	10	0	3	-1	-1	1	1	0	near	116
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_1.replay26	12	1	4	12	-1	1	1	0	mid	116
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_1.replay26	14	1	5	10	-1	1	1	0	mid	116
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_1.replay26	16	0	6	-1	-1	1	0	0	near	116
167f3c58-c478-4962-adb1-e48455103776_game_4.replay26	4	0	0	-1	-1	1	1	0	near	126
167f3c58-c478-4962-adb1-e48455103776_game_4.replay26	6	0	1	-1	-1	1	1	0	far	126
167f3c58-c478-4962-adb1-e48455103776_game_4.replay26	9	1	2	4	-1	1	0	0	far	126
167f3c58-c478-4962-adb1-e48455103776_game_4.replay26	11	0	3	-1	31	0	0	0	far	126
998d38ce-3a46-4905-997a-ea97fbac92cb_game_2.replay26	4	0	0	-1	-1	1	1	0	near	82
998d38ce-3a46-4905-997a-ea97fbac92cb_game_2.replay26	6	0	1	-1	-1	1	1	0	far	82
998d38ce-3a46-4905-997a-ea97fbac92cb_game_2.replay26	8	1	2	31	-1	1	1	0	far	82
998d38ce-3a46-4905-997a-ea97fbac92cb_game_2.replay26	11	0	3	-1	-1	1	1	0	far	82
998d38ce-3a46-4905-997a-ea97fbac92cb_game_2.replay26	13	0	4	-1	-1	1	1	0	far	82
998d38ce-3a46-4905-997a-ea97fbac92cb_game_2.replay26	14	0	5	-1	-1	1	1	0	near	82
998d38ce-3a46-4905-997a-ea97fbac92cb_game_2.replay26	15	0	6	-1	-1	1	1	0	near	82
1b44053d-7a25-4a05-be04-b5407154e1f6_game_2.replay26	3	0	0	-1	-1	1	1	0	near	101
1b44053d-7a25-4a05-be04-b5407154e1f6_game_2.replay26	5	0	1	-1	-1	1	1	0	mid	101
1b44053d-7a25-4a05-be04-b5407154e1f6_game_2.replay26	7	0	2	-1	-1	1	1	0	far	101
0c3ccccc-beae-41d7-ac9e-d9f5311a8ba5_game_2.replay26	3	0	0	-1	-1	1	1	0	mid	178
0c3ccccc-beae-41d7-ac9e-d9f5311a8ba5_game_2.replay26	5	0	1	-1	-1	1	0	0	mid	178
0c3ccccc-beae-41d7-ac9e-d9f5311a8ba5_game_2.replay26	7	0	2	-1	-1	1	1	0	mid	178
0c3ccccc-beae-41d7-ac9e-d9f5311a8ba5_game_2.replay26	236	0	135	-1	-1	1	1	0	near	178
0c3ccccc-beae-41d7-ac9e-d9f5311a8ba5_game_2.replay26	310	0	170	-1	-1	1	1	0	near	178
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_2.replay26	3	0	0	-1	-1	1	1	0	near	133
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_2.replay26	5	0	1	-1	25	0	0	0	mid	133
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_2.replay26	7	1	2	16	84	0	0	0	far	133
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_2.replay26	10	0	3	-1	-1	1	1	0	near	133
48761254-56c0-4c7e-b64d-fbfba3735ea5_game_2.replay26	12	0	4	-1	-1	1	1	0	near	133
dbec8547-868a-451d-8dff-c44b3a9644de_game_5.replay26	3	1	0	2	-1	1	0	0	far	170
dbec8547-868a-451d-8dff-c44b3a9644de_game_5.replay26	5	1	1	140	-1	1	0	0	far	170
dbec8547-868a-451d-8dff-c44b3a9644de_game_5.replay26	11	0	6	-1	-1	1	1	0	near	170
dbec8547-868a-451d-8dff-c44b3a9644de_game_5.replay26	13	0	7	-1	-1	1	1	0	near	170
dbec8547-868a-451d-8dff-c44b3a9644de_game_5.replay26	16	0	8	-1	-1	1	1	0	near	170
20fe96bf-de0b-497c-94a8-4026493e5d75_game_1.replay26	4	0	0	-1	26	0	0	0	mid	160
20fe96bf-de0b-497c-94a8-4026493e5d75_game_1.replay26	6	0	1	-1	-1	1	1	0	mid	160
20fe96bf-de0b-497c-94a8-4026493e5d75_game_1.replay26	8	0	2	-1	-1	1	1	0	far	160
20fe96bf-de0b-497c-94a8-4026493e5d75_game_1.replay26	10	0	3	-1	-1	1	1	0	mid	160
20fe96bf-de0b-497c-94a8-4026493e5d75_game_1.replay26	67	0	40	-1	-1	1	1	0	near	160
20fe96bf-de0b-497c-94a8-4026493e5d75_game_1.replay26	70	0	41	-1	-1	1	1	0	mid	160
20fe96bf-de0b-497c-94a8-4026493e5d75_game_1.replay26	78	0	46	-1	-1	1	1	0	near	160
20fe96bf-de0b-497c-94a8-4026493e5d75_game_1.replay26	90	0	55	-1	-1	1	1	0	far	160
20fe96bf-de0b-497c-94a8-4026493e5d75_game_1.replay26	129	0	77	-1	-1	1	1	0	mid	160
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	3	0	0	-1	21	0	0	0	near	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	5	0	1	-1	52	0	0	0	near	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	8	0	2	-1	35	0	0	0	near	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	54	0	52	-1	60	0	0	0	mid	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	61	0	61	-1	-1	1	0	0	mid	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	72	0	74	-1	84	0	0	0	near	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	81	0	85	-1	96	0	0	0	mid	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	91	0	97	-1	108	0	0	0	mid	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	101	0	109	-1	120	0	0	0	mid	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	111	0	121	-1	133	0	0	0	mid	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	122	0	134	-1	145	0	0	0	mid	176
226ed6e7-a13a-4ec2-84fe-27fe854b00a3_game_1.replay26	132	0	146	-1	-1	1	1	0	mid	176
9057cdc2-d5c2-472f-a6ec-e20a5ce840f7_game_5.replay26	3	0	0	-1	-1	1	1	0	near	108
9057cdc2-d5c2-472f-a6ec-e20a5ce840f7_game_5.replay26	5	0	1	-1	-1	1	1	0	near	108
9057cdc2-d5c2-472f-a6ec-e20a5ce840f7_game_5.replay26	7	0	2	-1	-1	1	1	0	far	108
9057cdc2-d5c2-472f-a6ec-e20a5ce840f7_game_5.replay26	231	0	91	-1	-1	1	1	0	near	108
9057cdc2-d5c2-472f-a6ec-e20a5ce840f7_game_5.replay26	259	0	103	-1	-1	1	1	0	near	108
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	3	0	0	-1	42	0	0	0	mid	1000
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	5	0	1	-1	204	0	0	0	near	1000
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	8	0	2	-1	85	0	0	0	near	1000
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	10	0	3	-1	37	0	0	0	near	1000
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	76	0	148	-1	165	0	0	0	near	1000
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	113	0	188	-1	205	0	0	0	mid	1000
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	491	0	688	-1	702	0	0	0	near	1000
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	507	0	708	-1	-1	1	0	0	mid	1000
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	548	0	760	-1	-1	1	1	0	mid	1000
c618984a-e93a-4fde-b9b9-5ec0cd3abadf_game_3.replay26	570	0	788	-1	-1	1	0	0	near	1000
