file	eid	thrown	born_rnd	thrown_rnd	removed_rnd	survived_to_end	undamaged	no_damage_removal	dist_bucket	thrown_border	border_any	throw_n	mw	mh	rounds
c06315d5-22a3-4512-a030-d4f5df14a3cd_game_3.replay26	426	0	363	-1	-1	1	1	0	mid	-1	-1	0	18	18	390
c06315d5-22a3-4512-a030-d4f5df14a3cd_game_3.replay26	427	1	364	386	-1	1	1	0	mid	0	0	1	18	18	390
c06315d5-22a3-4512-a030-d4f5df14a3cd_game_3.replay26	428	0	365	-1	-1	1	1	0	near	-1	-1	0	18	18	390
c06315d5-22a3-4512-a030-d4f5df14a3cd_game_3.replay26	429	0	366	-1	-1	1	1	0	far	-1	-1	0	18	18	390
c06315d5-22a3-4512-a030-d4f5df14a3cd_game_3.replay26	453	0	383	-1	-1	1	1	0	near	-1	-1	0	18	18	390
f1a70380-a414-49bf-aca0-b2cb3101dc50_game_1.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	10	10	259
f1a70380-a414-49bf-aca0-b2cb3101dc50_game_1.replay26	5	0	1	-1	-1	1	1	0	near	-1	-1	0	10	10	259
f1a70380-a414-49bf-aca0-b2cb3101dc50_game_1.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	10	10	259
f1a70380-a414-49bf-aca0-b2cb3101dc50_game_1.replay26	54	0	104	-1	-1	1	1	0	near	-1	-1	0	10	10	259
e055de81-3fe2-465f-aa55-6994584048e7_game_3.replay26	4	1	0	2	-1	1	0	0	mid	0	0	3	21	8	72
a9e03117-b1f4-4b35-80fd-e5ea2b179041_game_2.replay26	3	0	0	-1	-1	1	1	0	far	-1	-1	0	16	16	345
a9e03117-b1f4-4b35-80fd-e5ea2b179041_game_2.replay26	5	1	1	46	-1	1	1	0	far	0	0	1	16	16	345
a9e03117-b1f4-4b35-80fd-e5ea2b179041_game_2.replay26	7	0	2	-1	-1	1	1	0	mid	-1	-1	0	16	16	345
a9e03117-b1f4-4b35-80fd-e5ea2b179041_game_2.replay26	9	0	3	-1	-1	1	1	0	mid	-1	-1	0	16	16	345
a9e03117-b1f4-4b35-80fd-e5ea2b179041_game_2.replay26	35	1	14	326	-1	1	1	0	far	0	0	5	16	16	345
a9e03117-b1f4-4b35-80fd-e5ea2b179041_game_2.replay26	142	0	160	-1	-1	1	1	0	far	-1	-1	0	16	16	345
a9e03117-b1f4-4b35-80fd-e5ea2b179041_game_2.replay26	163	1	200	335	-1	1	1	0	far	0	0	3	16	16	345
a9e03117-b1f4-4b35-80fd-e5ea2b179041_game_2.replay26	183	0	238	-1	-1	1	1	0	far	-1	-1	0	16	16	345
a9e03117-b1f4-4b35-80fd-e5ea2b179041_game_2.replay26	209	1	288	336	-1	1	1	0	far	0	0	3	16	16	345
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	4	1	0	2	-1	1	1	0	far	0	0	1	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	6	0	1	-1	286	0	0	0	far	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	11	0	6	-1	-1	1	1	0	far	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	12	0	7	-1	-1	1	1	0	mid	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	13	0	8	-1	-1	1	1	0	near	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	174	0	122	-1	-1	1	1	0	mid	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	434	0	221	-1	303	0	0	0	far	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	467	0	230	-1	-1	1	1	0	far	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	509	0	244	-1	-1	1	0	0	far	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	680	0	287	-1	-1	1	1	0	near	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	740	0	304	-1	-1	1	1	0	mid	-1	-1	0	24	24	427
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_4.replay26	799	0	320	-1	-1	1	1	0	near	-1	-1	0	24	24	427
41e5fb0d-b1d6-40a1-b6b5-cb5288b73d6f_game_3.replay26	4	0	0	-1	-1	1	0	0	near	-1	-1	0	10	10	110
41e5fb0d-b1d6-40a1-b6b5-cb5288b73d6f_game_3.replay26	6	0	1	-1	-1	1	0	0	near	-1	-1	0	10	10	110
41e5fb0d-b1d6-40a1-b6b5-cb5288b73d6f_game_3.replay26	9	0	2	-1	13	0	0	0	near	-1	-1	0	10	10	110
41e5fb0d-b1d6-40a1-b6b5-cb5288b73d6f_game_3.replay26	11	0	3	-1	-1	1	1	0	near	-1	-1	0	10	10	110
41e5fb0d-b1d6-40a1-b6b5-cb5288b73d6f_game_3.replay26	21	0	17	-1	48	0	0	0	near	-1	-1	0	10	10	110
41e5fb0d-b1d6-40a1-b6b5-cb5288b73d6f_game_3.replay26	47	0	58	-1	-1	1	1	0	near	-1	-1	0	10	10	110
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	5	0	1	-1	-1	1	0	0	near	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	9	0	3	-1	-1	1	1	0	near	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	11	0	4	-1	202	0	0	0	mid	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	344	0	204	-1	-1	1	1	0	mid	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	361	0	214	-1	-1	1	1	0	near	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	435	0	252	-1	-1	1	0	0	near	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	499	0	280	-1	-1	1	1	0	mid	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	656	0	328	-1	-1	1	0	0	mid	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	687	0	337	-1	-1	1	1	0	mid	-1	-1	0	25	15	1000
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	1215	0	480	-1	-1	1	1	0	mid	-1	-1	0	25	15	1000
cddd715f-8eef-4565-bb16-5bf7a19d3547_game_4.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	20	26	160
cddd715f-8eef-4565-bb16-5bf7a19d3547_game_4.replay26	6	0	1	-1	62	0	0	0	far	-1	-1	0	20	26	160
cddd715f-8eef-4565-bb16-5bf7a19d3547_game_4.replay26	8	0	2	-1	-1	1	1	0	mid	-1	-1	0	20	26	160
cddd715f-8eef-4565-bb16-5bf7a19d3547_game_4.replay26	10	0	3	-1	-1	1	1	0	mid	-1	-1	0	20	26	160
4613dafe-b185-4082-a42f-d42ab8c0151c_game_3.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	20	26	68
4613dafe-b185-4082-a42f-d42ab8c0151c_game_3.replay26	5	0	1	-1	-1	1	1	0	near	-1	-1	0	20	26	68
4613dafe-b185-4082-a42f-d42ab8c0151c_game_3.replay26	7	0	2	-1	-1	1	1	0	far	-1	-1	0	20	26	68
4613dafe-b185-4082-a42f-d42ab8c0151c_game_3.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	20	26	68
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	4	1	0	87	-1	1	1	0	far	0	0	1	18	18	321
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	6	1	1	21	-1	1	1	0	far	0	0	2	18	18	321
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	8	0	2	-1	-1	1	1	0	far	-1	-1	0	18	18	321
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	11	0	3	-1	-1	1	1	0	far	-1	-1	0	18	18	321
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	14	0	4	-1	-1	1	1	0	far	-1	-1	0	18	18	321
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	48	0	22	-1	-1	1	1	0	near	-1	-1	0	18	18	321
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	142	0	73	-1	-1	1	1	0	near	-1	-1	0	18	18	321
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	172	0	91	-1	-1	1	1	0	near	-1	-1	0	18	18	321
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	222	0	118	-1	-1	1	1	0	near	-1	-1	0	18	18	321
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_1.replay26	230	0	121	-1	-1	1	1	0	near	-1	-1	0	18	18	321
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	3	1	0	11	-1	1	1	0	mid	0	1	14	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	5	1	1	13	-1	1	0	0	mid	1	1	42	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	7	1	2	4	-1	1	1	0	mid	0	0	4	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	10	1	3	5	165	0	1	1	far	0	0	5	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	273	1	176	204	-1	1	1	0	mid	0	1	35	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	288	1	189	208	-1	1	0	0	far	0	0	8	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	402	1	281	284	346	0	0	0	far	0	0	4	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	465	1	337	347	527	0	0	0	far	0	0	10	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	482	0	353	-1	-1	1	1	0	near	-1	-1	0	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	522	1	388	394	436	0	0	0	far	0	1	9	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	581	1	444	446	525	0	0	0	far	0	0	9	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	632	1	492	497	-1	1	0	0	far	0	0	6	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	653	0	512	-1	-1	1	1	0	near	-1	-1	0	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	691	1	549	603	-1	1	1	0	far	0	0	2	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	714	0	570	-1	-1	1	1	0	near	-1	-1	0	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	737	1	592	620	637	0	0	0	far	0	0	3	16	16	808
5b9b2026-4ad3-4e95-a9a7-770f22b4450b_game_2.replay26	862	1	713	721	742	0	0	0	far	0	0	3	16	16	808
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_1.replay26	4	0	0	-1	81	0	0	0	near	-1	-1	0	28	20	177
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_1.replay26	6	0	1	-1	-1	1	1	0	near	-1	-1	0	28	20	177
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_1.replay26	9	0	2	-1	63	0	0	0	near	-1	-1	0	28	20	177
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_1.replay26	11	0	3	-1	89	0	0	0	near	-1	-1	0	28	20	177
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_1.replay26	14	1	4	101	-1	1	0	0	near	0	0	1	28	20	177
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_5.replay26	3	0	0	-1	62	0	0	0	far	-1	-1	0	26	26	107
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_5.replay26	5	0	1	-1	44	0	0	0	far	-1	-1	0	26	26	107
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_5.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	26	26	107
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_5.replay26	9	0	3	-1	-1	1	1	0	near	-1	-1	0	26	26	107
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_5.replay26	11	0	4	-1	-1	1	1	0	near	-1	-1	0	26	26	107
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_5.replay26	13	0	5	-1	-1	1	1	0	near	-1	-1	0	26	26	107
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_5.replay26	14	0	6	-1	-1	1	1	0	near	-1	-1	0	26	26	107
e6855f3d-6a85-4700-b368-9dcdbf8c9ee6_game_1.replay26	4	1	0	116	-1	1	1	0	mid	1	1	1	10	10	145
e6855f3d-6a85-4700-b368-9dcdbf8c9ee6_game_1.replay26	6	1	1	3	-1	1	1	0	mid	0	0	1	10	10	145
e6855f3d-6a85-4700-b368-9dcdbf8c9ee6_game_1.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	10	10	145
2026febf-a379-4cb7-8130-2f808d05b57b_game_5.replay26	3	1	0	21	-1	1	1	0	near	1	1	2	26	26	82
2026febf-a379-4cb7-8130-2f808d05b57b_game_5.replay26	5	1	1	23	-1	1	1	0	far	0	0	5	26	26	82
2026febf-a379-4cb7-8130-2f808d05b57b_game_5.replay26	8	1	2	13	-1	1	1	0	far	0	0	1	26	26	82
2026febf-a379-4cb7-8130-2f808d05b57b_game_5.replay26	11	1	3	11	-1	1	1	0	near	0	0	2	26	26	82
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	3	0	0	-1	657	0	0	0	mid	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	5	0	1	-1	-1	1	1	0	mid	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	7	0	2	-1	76	0	0	0	mid	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	9	0	3	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	13	0	4	-1	-1	1	0	0	near	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	639	0	346	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	746	0	402	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	780	0	420	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	842	0	452	-1	-1	1	1	0	mid	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	888	0	476	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	948	0	507	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
f79841a2-5b88-4c89-a63d-a94f1035c8fd_game_3.replay26	998	0	533	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
5517d71c-f1d9-409b-9b93-af2b123b9d4e_game_1.replay26	3	1	0	2	137	0	0	0	near	0	0	1	25	15	155
5517d71c-f1d9-409b-9b93-af2b123b9d4e_game_1.replay26	5	1	1	3	14	0	0	0	mid	0	0	1	25	15	155
5517d71c-f1d9-409b-9b93-af2b123b9d4e_game_1.replay26	11	1	4	4	89	0	0	0	near	0	0	1	25	15	155
5517d71c-f1d9-409b-9b93-af2b123b9d4e_game_1.replay26	15	1	5	5	-1	1	0	0	near	0	0	1	25	15	155
9a40bdd4-fd3d-4e03-a8d8-ca5485aba9cb_game_1.replay26	3	1	0	77	-1	1	1	0	far	1	1	119	24	24	319
9a40bdd4-fd3d-4e03-a8d8-ca5485aba9cb_game_1.replay26	5	0	1	-1	-1	1	1	0	mid	-1	-1	0	24	24	319
9a40bdd4-fd3d-4e03-a8d8-ca5485aba9cb_game_1.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	24	24	319
9a40bdd4-fd3d-4e03-a8d8-ca5485aba9cb_game_1.replay26	9	0	3	-1	-1	1	1	0	mid	-1	-1	0	24	24	319
9a40bdd4-fd3d-4e03-a8d8-ca5485aba9cb_game_1.replay26	11	0	4	-1	-1	1	1	0	near	-1	-1	0	24	24	319
9a40bdd4-fd3d-4e03-a8d8-ca5485aba9cb_game_1.replay26	41	1	16	80	-1	1	0	0	far	1	1	62	24	24	319
9a40bdd4-fd3d-4e03-a8d8-ca5485aba9cb_game_1.replay26	253	0	157	-1	-1	1	1	0	near	-1	-1	0	24	24	319
4b1180a4-1a97-40b3-98cf-3b22f4d60b96_game_4.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	24	24	323
4b1180a4-1a97-40b3-98cf-3b22f4d60b96_game_4.replay26	6	1	1	41	-1	1	1	0	far	0	0	38	24	24	323
4b1180a4-1a97-40b3-98cf-3b22f4d60b96_game_4.replay26	8	1	2	105	201	0	0	0	far	0	0	11	24	24	323
4b1180a4-1a97-40b3-98cf-3b22f4d60b96_game_4.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	24	24	323
4b1180a4-1a97-40b3-98cf-3b22f4d60b96_game_4.replay26	12	0	4	-1	-1	1	1	0	near	-1	-1	0	24	24	323
05c8f314-2e62-4d74-a4d2-ce1433e62b89_game_4.replay26	3	1	0	57	-1	1	1	0	near	0	0	2	26	26	82
05c8f314-2e62-4d74-a4d2-ce1433e62b89_game_4.replay26	5	1	1	12	-1	1	1	0	far	0	0	1	26	26	82
05c8f314-2e62-4d74-a4d2-ce1433e62b89_game_4.replay26	8	1	2	10	-1	1	1	0	near	0	0	1	26	26	82
ed31bbcf-dcf7-491c-8ea9-6b57e7d87d67_game_5.replay26	4	1	0	71	-1	1	1	0	mid	0	0	1	24	24	156
ed31bbcf-dcf7-491c-8ea9-6b57e7d87d67_game_5.replay26	6	0	1	-1	-1	1	1	0	far	-1	-1	0	24	24	156
ed31bbcf-dcf7-491c-8ea9-6b57e7d87d67_game_5.replay26	8	1	2	17	-1	1	1	0	near	0	0	4	24	24	156
ed31bbcf-dcf7-491c-8ea9-6b57e7d87d67_game_5.replay26	16	0	14	-1	-1	1	1	0	near	-1	-1	0	24	24	156
d811a80c-f614-4bed-bd39-dbacca85787f_game_1.replay26	3	0	0	-1	-1	1	1	0	mid	-1	-1	0	20	26	1000
d811a80c-f614-4bed-bd39-dbacca85787f_game_1.replay26	5	1	1	600	-1	1	0	0	near	1	1	1	20	26	1000
d811a80c-f614-4bed-bd39-dbacca85787f_game_1.replay26	7	0	2	-1	101	0	0	0	near	-1	-1	0	20	26	1000
d811a80c-f614-4bed-bd39-dbacca85787f_game_1.replay26	9	0	3	-1	-1	1	1	0	near	-1	-1	0	20	26	1000
d811a80c-f614-4bed-bd39-dbacca85787f_game_1.replay26	26	0	11	-1	-1	1	0	0	near	-1	-1	0	20	26	1000
d811a80c-f614-4bed-bd39-dbacca85787f_game_1.replay26	32	0	13	-1	-1	1	1	0	near	-1	-1	0	20	26	1000
d811a80c-f614-4bed-bd39-dbacca85787f_game_1.replay26	39	1	15	624	-1	1	1	0	near	1	1	40	20	26	1000
957bf2f5-b52c-4f55-86b7-15d58dcdd159_game_4.replay26	3	1	0	9	-1	1	1	0	near	0	1	5	16	16	362
957bf2f5-b52c-4f55-86b7-15d58dcdd159_game_4.replay26	5	1	1	3	54	0	1	1	far	0	0	1	16	16	362
957bf2f5-b52c-4f55-86b7-15d58dcdd159_game_4.replay26	7	1	2	4	-1	1	1	0	mid	0	1	42	16	16	362
957bf2f5-b52c-4f55-86b7-15d58dcdd159_game_4.replay26	103	1	61	64	-1	1	1	0	far	0	0	3	16	16	362
957bf2f5-b52c-4f55-86b7-15d58dcdd159_game_4.replay26	155	1	100	106	-1	1	1	0	far	0	0	2	16	16	362
957bf2f5-b52c-4f55-86b7-15d58dcdd159_game_4.replay26	263	1	220	223	-1	1	1	0	far	0	0	4	16	16	362
957bf2f5-b52c-4f55-86b7-15d58dcdd159_game_4.replay26	347	1	326	330	-1	1	0	0	far	0	0	2	16	16	362
dfe503b5-c2fd-4508-97f0-f99b8bb67821_game_5.replay26	3	0	0	-1	-1	1	1	0	far	-1	-1	0	16	16	168
dfe503b5-c2fd-4508-97f0-f99b8bb67821_game_5.replay26	5	1	1	3	-1	1	1	0	far	0	0	1	16	16	168
dfe503b5-c2fd-4508-97f0-f99b8bb67821_game_5.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	16	16	168
dfe503b5-c2fd-4508-97f0-f99b8bb67821_game_5.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	16	16	168
5ea64e52-4e08-4e10-bcb3-5a0ba305c6ae_game_3.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	18	18	110
5ea64e52-4e08-4e10-bcb3-5a0ba305c6ae_game_3.replay26	6	1	1	23	-1	1	1	0	mid	0	0	14	18	18	110
5ea64e52-4e08-4e10-bcb3-5a0ba305c6ae_game_3.replay26	9	1	2	19	-1	1	1	0	mid	0	0	14	18	18	110
5ea64e52-4e08-4e10-bcb3-5a0ba305c6ae_game_3.replay26	12	1	3	21	-1	1	1	0	far	0	0	15	18	18	110
5ea64e52-4e08-4e10-bcb3-5a0ba305c6ae_game_3.replay26	16	1	4	29	-1	1	1	0	far	0	0	16	18	18	110
5ea64e52-4e08-4e10-bcb3-5a0ba305c6ae_game_3.replay26	20	0	5	-1	-1	1	1	0	near	-1	-1	0	18	18	110
5ea64e52-4e08-4e10-bcb3-5a0ba305c6ae_game_3.replay26	23	0	6	-1	-1	1	1	0	near	-1	-1	0	18	18	110
7135b3a6-743a-4750-bb74-82d08164323f_game_1.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	14	18	172
7135b3a6-743a-4750-bb74-82d08164323f_game_1.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	14	18	172
7135b3a6-743a-4750-bb74-82d08164323f_game_1.replay26	11	1	4	19	-1	1	1	0	far	0	0	2	14	18	172
7135b3a6-743a-4750-bb74-82d08164323f_game_1.replay26	16	1	6	17	-1	1	1	0	mid	0	0	5	14	18	172
7135b3a6-743a-4750-bb74-82d08164323f_game_1.replay26	183	0	80	-1	-1	1	0	0	near	-1	-1	0	14	18	172
c67dae59-4f92-476f-878c-4ba5da62676a_game_5.replay26	3	0	0	-1	-1	1	1	0	mid	-1	-1	0	24	24	1000
c67dae59-4f92-476f-878c-4ba5da62676a_game_5.replay26	5	0	1	-1	-1	1	1	0	far	-1	-1	0	24	24	1000
c67dae59-4f92-476f-878c-4ba5da62676a_game_5.replay26	7	0	2	-1	-1	1	1	0	far	-1	-1	0	24	24	1000
c67dae59-4f92-476f-878c-4ba5da62676a_game_5.replay26	51	0	28	-1	-1	1	1	0	mid	-1	-1	0	24	24	1000
55e40850-39b5-463b-a71c-246d20170101_game_3.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	26	26	89
55e40850-39b5-463b-a71c-246d20170101_game_3.replay26	5	1	1	15	-1	1	1	0	far	0	0	1	26	26	89
55e40850-39b5-463b-a71c-246d20170101_game_3.replay26	8	1	2	14	-1	1	1	0	near	0	0	4	26	26	89
273fbfeb-69c7-4a9e-b270-5a1e228baa1d_game_2.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	14	18	76
273fbfeb-69c7-4a9e-b270-5a1e228baa1d_game_2.replay26	6	0	1	-1	-1	1	1	0	near	-1	-1	0	14	18	76
273fbfeb-69c7-4a9e-b270-5a1e228baa1d_game_2.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	14	18	76
113b8b99-2982-44ea-9092-3697b56c67b2_game_2.replay26	3	0	0	-1	-1	1	1	0	far	-1	-1	0	24	24	111
113b8b99-2982-44ea-9092-3697b56c67b2_game_2.replay26	5	0	1	-1	-1	1	1	0	near	-1	-1	0	24	24	111
113b8b99-2982-44ea-9092-3697b56c67b2_game_2.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	24	24	111
113b8b99-2982-44ea-9092-3697b56c67b2_game_2.replay26	9	0	3	-1	-1	1	1	0	near	-1	-1	0	24	24	111
113b8b99-2982-44ea-9092-3697b56c67b2_game_2.replay26	11	0	4	-1	-1	1	1	0	near	-1	-1	0	24	24	111
afe914c8-5b9c-4d9f-9c51-d8f48782d205_game_5.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	26	26	118
afe914c8-5b9c-4d9f-9c51-d8f48782d205_game_5.replay26	5	1	1	3	-1	1	1	0	far	0	0	2	26	26	118
afe914c8-5b9c-4d9f-9c51-d8f48782d205_game_5.replay26	7	0	2	-1	-1	1	1	0	far	-1	-1	0	26	26	118
3eda3021-5368-4d60-8478-55a64bb8d36e_game_3.replay26	3	0	0	-1	-1	1	1	0	far	-1	-1	0	28	20	641
3eda3021-5368-4d60-8478-55a64bb8d36e_game_3.replay26	5	0	1	-1	-1	1	1	0	mid	-1	-1	0	28	20	641
3eda3021-5368-4d60-8478-55a64bb8d36e_game_3.replay26	7	0	2	-1	-1	1	1	0	mid	-1	-1	0	28	20	641
3eda3021-5368-4d60-8478-55a64bb8d36e_game_3.replay26	9	0	3	-1	-1	1	1	0	near	-1	-1	0	28	20	641
69314f57-8bf8-47dd-9925-c2848f3df126_game_3.replay26	4	1	0	2	28	0	0	0	far	0	0	1	18	18	237
69314f57-8bf8-47dd-9925-c2848f3df126_game_3.replay26	6	1	1	3	-1	1	1	0	far	0	0	1	18	18	237
69314f57-8bf8-47dd-9925-c2848f3df126_game_3.replay26	12	1	4	4	-1	1	1	0	near	1	1	1	18	18	237
69314f57-8bf8-47dd-9925-c2848f3df126_game_3.replay26	17	0	7	-1	-1	1	1	0	near	-1	-1	0	18	18	237
69314f57-8bf8-47dd-9925-c2848f3df126_game_3.replay26	43	0	26	-1	-1	1	1	0	near	-1	-1	0	18	18	237
69314f57-8bf8-47dd-9925-c2848f3df126_game_3.replay26	98	0	96	-1	-1	1	1	0	near	-1	-1	0	18	18	237
69314f57-8bf8-47dd-9925-c2848f3df126_game_3.replay26	181	0	204	-1	-1	1	1	0	near	-1	-1	0	18	18	237
457dffbd-18b3-40b4-bc27-46be43dfe850_game_5.replay26	3	1	0	46	-1	1	1	0	near	0	0	2	26	26	67
457dffbd-18b3-40b4-bc27-46be43dfe850_game_5.replay26	5	1	1	12	-1	1	1	0	far	0	0	1	26	26	67
457dffbd-18b3-40b4-bc27-46be43dfe850_game_5.replay26	8	1	2	10	-1	1	1	0	near	0	0	1	26	26	67
7e174228-298d-4ff1-80f4-d9c02a2d3622_game_2.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	16	16	125
