file	ver	kind	x	y	build	death	gend	onset	nbelt	eaten	fwd	d2bc	d2opp
6264dd77-0051-457e-8cbb-81374f2b5cbc_game_5.replay26	47	gunner	12	1	45	68	144	45	29	6	True	10	234
6264dd77-0051-457e-8cbb-81374f2b5cbc_game_5.replay26	47	gunner	14	4	51	65	144	51	33	6	True	29	169
6264dd77-0051-457e-8cbb-81374f2b5cbc_game_5.replay26	47	sentinel	11	12	77	95	144		0	0	False	104	20
11bca80a-05ee-4ca0-8a22-41053a135123_game_1.replay26	47	gunner	16	14	22	53	136	22	7	2	True	53	193
11bca80a-05ee-4ca0-8a22-41053a135123_game_1.replay26	47	sentinel	9	7	39	47	136		3	0	False	81	25
11bca80a-05ee-4ca0-8a22-41053a135123_game_1.replay26	47	gunner	18	15	45	59	136	45	8	2	True	82	250
11bca80a-05ee-4ca0-8a22-41053a135123_game_1.replay26	47	gunner	18	18	58	67	136	58	8	0	True	85	337
11bca80a-05ee-4ca0-8a22-41053a135123_game_1.replay26	47	gunner	15	0	64	76	136		0	0	False	292	40
11bca80a-05ee-4ca0-8a22-41053a135123_game_1.replay26	47	gunner	6	1	93		136		0	0	False	234	10
11bca80a-05ee-4ca0-8a22-41053a135123_game_1.replay26	47	gunner	4	2	95	100	136		0	0	False	221	25
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	gunner	12	4	39	46	290	39	2	0	True	104	680
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	gunner	7	2	52	59	290	52	60	0	True	25	937
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	gunner	7	4	57	273	290	57	60	53	True	29	845
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	gunner	4	1	77	82	290	77	58	3	True	5	1109
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	gunner	4	1	249	261	290	249	58	2	True	5	1109
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	gunner	7	1	87	91	290	87	60	2	True	26	986
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	sentinel	5	0	244	258	290	244	61	4	True	13	1117
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	sentinel	0	6	271		290	271	14	1	True	20	1076
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	sentinel	0	5	273		290	273	15	1	True	13	1117
11bca80a-05ee-4ca0-8a22-41053a135123_game_2.replay26	47	gunner	1	5	275		290	275	9	1	True	10	1066
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	17	27	41	53	226	41	6	1	True	234	610
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	15	22	52	59	226	52	6	0	True	173	445
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	6	24	67	77	226	67	13	2	True	16	800
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	4	22	75	89	226	75	18	2	True	8	808
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	4	17	88	115	226	88	13	3	True	53	653
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	1	15	101	116	226	101	13	2	True	82	746
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	1	11	115	129	226	115	10	2	True	170	674
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	7	15	129	135	226	129	2	0	True	106	482
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	12	18	156	163	226	156	2	0	True	136	392
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	sentinel	2	19	197		226	197	28	1	True	25	801
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	sentinel	2	20	199		226	199	27	1	True	16	832
11bca80a-05ee-4ca0-8a22-41053a135123_game_3.replay26	47	gunner	5	17	206	222	226	206	12	1	True	58	610
11bca80a-05ee-4ca0-8a22-41053a135123_game_4.replay26	47	gunner	10	16	33	40	150	33	3	0	False	113	85
11bca80a-05ee-4ca0-8a22-41053a135123_game_4.replay26	47	gunner	4	18	47	69	150	47	8	1	True	85	225
11bca80a-05ee-4ca0-8a22-41053a135123_game_4.replay26	47	gunner	3	13	68	83	150	68	10	4	True	17	185
11bca80a-05ee-4ca0-8a22-41053a135123_game_4.replay26	47	gunner	5	13	71	83	150	71	10	4	True	25	137
11bca80a-05ee-4ca0-8a22-41053a135123_game_4.replay26	47	gunner	18	7	71	81	150		0	0	False	260	8
11bca80a-05ee-4ca0-8a22-41053a135123_game_4.replay26	47	gunner	4	11	73		150	73	11	5	True	8	148
11bca80a-05ee-4ca0-8a22-41053a135123_game_4.replay26	47	gunner	13	9	87	95	150		0	0	False	121	9
11bca80a-05ee-4ca0-8a22-41053a135123_game_4.replay26	47	gunner	4	6	109	117	150	109	15	1	True	13	153
11bca80a-05ee-4ca0-8a22-41053a135123_game_5.replay26	47	gunner	7	3	4	8	193	4	5	0	False	26	10
11bca80a-05ee-4ca0-8a22-41053a135123_game_5.replay26	47	gunner	4	4	6	31	193	6	7	0	False	8	8
11bca80a-05ee-4ca0-8a22-41053a135123_game_5.replay26	47	gunner	3	6	14	42	193		3	0	False	17	9
11bca80a-05ee-4ca0-8a22-41053a135123_game_5.replay26	47	gunner	6	4	74	80	193	74	8	0	False	20	4
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	13	4	23	27	261	23	12	0	True	65	261
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	13	4	28	31	261	28	12	0	True	65	261
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	14	12	69	74	261	69	11	0	False	130	74
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	17	15	70	77	261		0	0	False	244	20
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	17	15	226	258	261		0	0	False	244	20
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	12	13	76	92	261	76	11	2	False	113	85
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	16	14	88	102	261		3	0	False	202	34
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	16	14	148	162	261	148	3	0	False	202	34
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	16	14	181	192	261	181	3	1	False	202	34
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	12	11	90	95	261	90	17	0	True	85	113
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	18	14	92	98	261		0	0	False	250	26
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	sentinel	16	21	93	98	261		0	0	False	377	13
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	17	14	108	128	261		2	0	False	225	29
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	17	14	179	186	261	179	2	0	False	225	29
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	14	8	124	130	261	124	13	0	True	90	146
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	12	18	136	146	261		0	0	False	218	50
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	11	18	148	158	261		0	0	False	205	65
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	11	16	149	158	261		0	0	False	157	73
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	11	16	210	213	261		0	0	False	157	73
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	17	21	165	183	261		0	0	False	400	8
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	16	22	174	183	261		0	0	False	410	18
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	3	9	187	202	261	187	15	2	True	20	356
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	13	17	212	219	261		0	0	False	208	40
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	gunner	15	14	213	220	261	213	4	0	False	181	41
615e28db-a021-4322-9f72-5b2aa76b913c_game_1.replay26	47	sentinel	16	14	227	232	261	227	9	0	False	202	34
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	gunner	12	4	39	46	290	39	2	0	True	104	680
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	gunner	7	2	52	59	290	52	60	0	True	25	937
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	gunner	7	4	57	273	290	57	60	53	True	29	845
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	gunner	4	1	77	82	290	77	58	3	True	5	1109
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	gunner	4	1	249	261	290	249	58	2	True	5	1109
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	gunner	7	1	87	91	290	87	60	2	True	26	986
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	sentinel	5	0	244	258	290	244	61	4	True	13	1117
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	sentinel	0	6	271		290	271	14	1	True	20	1076
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	sentinel	0	5	273		290	273	15	1	True	13	1117
615e28db-a021-4322-9f72-5b2aa76b913c_game_2.replay26	47	gunner	1	5	275		290	275	9	1	True	10	1066
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	7	9	10	16	231	10	23	0	True	25	81
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	6	7	12	27	231	12	27	1	True	20	104
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	6	7	104	162	231	104	27	11	True	20	104
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	5	13	33	46	231	33	14	4	True	25	137
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	sentinel	14	8	45	53	231		5	0	False	145	5
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	4	8	62	75	231	62	28	1	True	5	145
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	1	13	81	96	231	81	10	4	True	17	241
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	5	3	135	142	231	135	3	0	True	45	157
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	19	9	140	150	231		0	0	False	289	9
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	5	5	144	168	231	144	21	6	True	25	137
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	gunner	3	16	187	196	231	187	7	0	True	50	218
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	sentinel	3	15	194		231	194	14	0	True	37	205
615e28db-a021-4322-9f72-5b2aa76b913c_game_3.replay26	47	sentinel	7	10	212		231	212	37	0	True	26	82
615e28db-a021-4322-9f72-5b2aa76b913c_game_4.replay26	47	gunner	2	17	36	55	260	36	8	2	True	9	585
615e28db-a021-4322-9f72-5b2aa76b913c_game_4.replay26	47	gunner	1	13	45	56	260	45	7	2	True	2	626
615e28db-a021-4322-9f72-5b2aa76b913c_game_4.replay26	47	gunner	0	16	48	60	260	48	6	1	True	8	680
615e28db-a021-4322-9f72-5b2aa76b913c_game_4.replay26	47	gunner	5	19	72	77	260	72	9	0	True	34	466
615e28db-a021-4322-9f72-5b2aa76b913c_game_4.replay26	47	gunner	3	23	88	93	260	88	3	0	True	82	610
615e28db-a021-4322-9f72-5b2aa76b913c_game_4.replay26	47	gunner	26	19	101	110	260		0	0	False	601	25
615e28db-a021-4322-9f72-5b2aa76b913c_game_4.replay26	47	gunner	1	6	109	116	260	109	3	0	True	65	689
615e28db-a021-4322-9f72-5b2aa76b913c_game_4.replay26	47	sentinel	2	10	215		260	215	8	0	True	16	592
615e28db-a021-4322-9f72-5b2aa76b913c_game_4.replay26	47	sentinel	7	11	250		260	250	7	0	True	34	370
615e28db-a021-4322-9f72-5b2aa76b913c_game_5.replay26	47	gunner	7	3	4	8	193	4	5	0	False	26	10
615e28db-a021-4322-9f72-5b2aa76b913c_game_5.replay26	47	gunner	4	4	6	31	193	6	7	0	False	8	8
615e28db-a021-4322-9f72-5b2aa76b913c_game_5.replay26	47	gunner	3	6	14	42	193		3	0	False	17	9
615e28db-a021-4322-9f72-5b2aa76b913c_game_5.replay26	47	gunner	6	4	74	80	193	74	8	0	False	20	4
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_1.replay26	47	gunner	14	2	29	42	105	29	13	0	True	9	365
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_1.replay26	47	gunner	16	2	32	37	105	32	11	0	True	1	421
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_1.replay26	47	gunner	17	1	39	49	105	39	9	0	True	1	481
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_2.replay26	47	gunner	7	9	8	12	93	8	14	0	True	10	26
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_2.replay26	47	gunner	5	12	60	77	93	60	14	1	True	1	65
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_3.replay26	47	gunner	24	14	34	51	191	34	7	0	True	4	484
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_3.replay26	47	gunner	24	15	43	55	191	43	4	0	True	5	485
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_3.replay26	47	gunner	25	14	55	61	191	55	8	0	True	1	529
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_3.replay26	47	gunner	26	13	125	136	191	125	9	0	True	1	577
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_3.replay26	47	gunner	26	13	158	161	191	158	9	0	True	1	577
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_3.replay26	47	gunner	26	13	189		191	189	9	0	True	1	577
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_4.replay26	47	gunner	9	15	11	16	148		14	0	True	9	81
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_4.replay26	47	gunner	10	15	16	23	148		15	0	True	10	82
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_4.replay26	47	gunner	9	17	28	36	148	28	14	0	True	1	121
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_4.replay26	47	gunner	8	18	76	85	148	76	8	0	True	1	145
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_5.replay26	47	gunner	23	4	45	65	120	45	8	0	True	9	841
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_5.replay26	47	gunner	25	4	48	51	120	48	7	0	True	1	929
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_5.replay26	47	gunner	27	3	50	70	120	50	2	0	True	2	1066
6bfa9a35-30ee-4895-bc16-3e0c457f8d80_game_5.replay26	47	gunner	26	3	57	64	120	57	3	0	True	1	1017
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_1.replay26	47	gunner	8	5	13	28	76	13	8	1	True	2	170
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_1.replay26	47	gunner	10	4	21	28	76	21	8	0	True	5	197
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_1.replay26	47	gunner	11	5	29		76	29	8	3	True	5	173
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_1.replay26	47	gunner	11	1	36	50	76	36	6	1	True	29	293
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_1.replay26	47	gunner	10	3	49		76	49	8	0	True	10	226
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	16	14	22	54	896	22	12	2	True	53	193
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	16	14	761	783	896	761	12	1	True	53	193
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	14	5	40	51	896		34	0	False	146	34
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	sentinel	14	3	41	46	896		34	0	False	194	26
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	18	15	52	57	896	52	12	0	True	82	250
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	14	3	59	63	896		34	0	False	194	26
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	14	3	66	69	896		34	0	False	194	26
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	14	3	70	73	896		34	0	False	194	26
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	14	3	80	91	896		34	0	False	194	26
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	18	16	61	67	896	61	13	0	True	81	277
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	16	19	74	102	896	74	10	1	True	58	338
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	4	5	86	93	896		0	0	False	146	34
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	4	5	96	103	896		0	0	False	146	34
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	4	5	126	133	896		0	0	False	146	34
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	4	5	148	155	896		0	0	False	146	34
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	4	5	194	201	896		0	0	False	146	34
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	4	5	224	231	896		0	0	False	146	34
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	4	5	232	239	896		0	0	False	146	34
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	14	15	136	140	896	136	22	0	True	26	194
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	14	15	442	446	896	442	22	0	True	26	194
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	14	18	138	142	896	138	23	0	True	29	281
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	13	15	149	166	896	149	21	2	True	17	185
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	11	16	153	161	896	153	15	1	True	4	200
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	14	16	180	198	896	180	24	2	True	25	221
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	7	5	226	234	896		0	0	False	125	13
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	sentinel	5	5	231	235	896		0	0	False	137	25
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	sentinel	5	6	245	253	896		0	0	False	116	32
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	7	3	256	259	896		0	0	False	173	5
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	6	3	265	267	896		0	0	False	178	10
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	2	19	280	299	896	280	13	1	True	58	338
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	1	16	316	325	896	316	22	0	True	64	260
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	1	16	596	599	896	596	22	0	True	64	260
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	sentinel	8	0	363	378	896		34	0	False	257	5
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	12	14	446	460	896	446	12	0	True	13	153
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	6	18	608	623	896	608	18	4	True	13	265
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	1	14	636	655	896	636	16	3	True	68	208
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	16	15	784	797	896	784	16	2	True	50	218
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	15	16	798	804	896	798	21	0	True	36	232
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	13	12	825	832	896	825	2	0	True	32	116
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	11	13	827	833	896	827	2	1	True	13	125
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	8	15	838		896	838	12	2	True	2	170
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_2.replay26	47	gunner	6	16	847	892	896	847	23	1	True	9	205
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_3.replay26	47	gunner	7	3	4	8	193	4	5	0	False	26	10
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_3.replay26	47	gunner	4	4	6	31	193	6	7	0	False	8	8
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_3.replay26	47	gunner	3	6	14	42	193		3	0	False	17	9
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_3.replay26	47	gunner	6	4	74	80	193	74	8	0	False	20	4
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	7	9	10	16	359	10	17	0	True	25	81
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	6	7	12	27	359	12	18	1	True	20	104
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	6	7	104	109	359	104	18	0	True	20	104
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	5	13	33	46	359	33	20	4	True	25	137
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	sentinel	14	8	45	53	359		49	0	False	145	5
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	4	8	62	75	359	62	20	1	True	5	145
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	1	13	81	96	359	81	10	4	True	17	241
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	sentinel	13	13	128	136	359	128	38	0	False	137	25
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	sentinel	14	7	140	148	359	140	49	0	False	148	8
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	12	6	150	260	359	150	45	32	False	109	25
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	17	7	158	165	359		2	0	False	229	5
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	sentinel	15	13	159	173	359	159	3	0	False	185	17
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	14	7	181	188	359	181	44	2	False	148	8
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	17	14	194	205	359		0	0	False	250	26
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	14	6	209	232	359	209	46	9	False	153	13
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	14	6	308	318	359	308	46	1	False	153	13
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_4.replay26	47	gunner	14	6	349		359	349	46	0	False	153	13
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_5.replay26	47	gunner	2	17	36	55	260	36	8	2	True	9	585
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_5.replay26	47	gunner	1	13	45	56	260	45	7	2	True	2	626
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_5.replay26	47	gunner	0	16	48	60	260	48	6	1	True	8	680
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_5.replay26	47	gunner	5	19	72	77	260	72	9	0	True	34	466
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_5.replay26	47	gunner	3	23	88	93	260	88	3	0	True	82	610
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_5.replay26	47	gunner	26	19	101	110	260		0	0	False	601	25
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_5.replay26	47	gunner	1	6	109	116	260	109	3	0	True	65	689
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_5.replay26	47	sentinel	2	10	215		260	215	8	0	True	16	592
68d3e8d7-91e8-4c7f-8aea-726e31108e20_game_5.replay26	47	sentinel	7	11	250		260	250	7	0	True	34	370
b82844e0-9a88-476c-bb19-def1ddca13ad_game_1.replay26	47	gunner	9	15	11	16	148		14	0	True	9	81
b82844e0-9a88-476c-bb19-def1ddca13ad_game_1.replay26	47	gunner	10	15	16	23	148		15	0	True	10	82
b82844e0-9a88-476c-bb19-def1ddca13ad_game_1.replay26	47	gunner	9	17	28	36	148	28	14	0	True	1	121
b82844e0-9a88-476c-bb19-def1ddca13ad_game_1.replay26	47	gunner	8	18	76	85	148	76	8	0	True	1	145
b82844e0-9a88-476c-bb19-def1ddca13ad_game_2.replay26	47	gunner	24	14	34	51	191	34	7	0	True	4	484
b82844e0-9a88-476c-bb19-def1ddca13ad_game_2.replay26	47	gunner	24	15	43	55	191	43	4	0	True	5	485
b82844e0-9a88-476c-bb19-def1ddca13ad_game_2.replay26	47	gunner	25	14	55	61	191	55	8	0	True	1	529
b82844e0-9a88-476c-bb19-def1ddca13ad_game_2.replay26	47	gunner	26	13	125	136	191	125	9	0	True	1	577
b82844e0-9a88-476c-bb19-def1ddca13ad_game_2.replay26	47	gunner	26	13	158	161	191	158	9	0	True	1	577
b82844e0-9a88-476c-bb19-def1ddca13ad_game_2.replay26	47	gunner	26	13	189		191	189	9	0	True	1	577
b82844e0-9a88-476c-bb19-def1ddca13ad_game_3.replay26	47	gunner	14	2	29	42	100	29	11	0	True	9	365
b82844e0-9a88-476c-bb19-def1ddca13ad_game_3.replay26	47	gunner	16	2	32	37	100	32	9	0	True	1	421
b82844e0-9a88-476c-bb19-def1ddca13ad_game_3.replay26	47	gunner	17	1	39	49	100	39	7	0	True	1	481
b82844e0-9a88-476c-bb19-def1ddca13ad_game_4.replay26	47	gunner	9	16	43	106	137	43	17	1	True	1	225
b82844e0-9a88-476c-bb19-def1ddca13ad_game_4.replay26	47	gunner	10	16	48	96	137	48	15	0	True	2	226
b82844e0-9a88-476c-bb19-def1ddca13ad_game_5.replay26	47	gunner	17	13	39	55	120	39	11	0	True	17	241
b82844e0-9a88-476c-bb19-def1ddca13ad_game_5.replay26	47	gunner	17	11	42	46	120	42	9	0	True	5	229
b82844e0-9a88-476c-bb19-def1ddca13ad_game_5.replay26	47	gunner	16	6	53	57	120	53	12	0	True	9	205
b82844e0-9a88-476c-bb19-def1ddca13ad_game_5.replay26	47	gunner	17	12	72	75	120	72	10	0	True	10	234
ce9d6da3-6eca-4da7-8ad8-8cdf801ed03e_game_1.replay26	47	gunner	17	27	41	53	221	41	6	1	True	234	610
ce9d6da3-6eca-4da7-8ad8-8cdf801ed03e_game_1.replay26	47	gunner	15	22	52	59	221	52	6	0	True	173	445
ce9d6da3-6eca-4da7-8ad8-8cdf801ed03e_game_1.replay26	47	gunner	6	24	67	77	221	67	13	2	True	16	800
ce9d6da3-6eca-4da7-8ad8-8cdf801ed03e_game_1.replay26	47	gunner	4	22	75	89	221	75	18	2	True	8	808
