group	fwd	band	rnd	cause	n_shooters	n_shots	gun_shots	sent_shots	ff_shots	dmg_round	hp_start	max_hp	age	since_move	sm_bucket	since_act	thrown_ever	d2_enemy	depth_norm	batk_on_tile	healed_ever	n_enemy_bots_adj	rounds_since_first_dmg	n_dmg_rounds	gun_inrange	sent_inrange
US	1	1	142	EXACT	1	1	1	0	0	7	5	40	140	2	1	1	0	26	0.4249182927993987	0	0	0	11	5	3	0
US	0	0	34	EXACT	1	1	1	0	0	7	5	40	32	1	0	2	0	37	0.6758625033664688	0	0	1	7	5	3	0
US	0	1	67	EXACT	1	1	1	0	0	7	5	40	66	3	2	1	0	37	0.6758625033664688	0	0	1	10	5	3	0
US	0	1	90	EXACT	1	1	1	0	0	7	6	40	86	1	0	7	0	50	0.7856742013183862	0	2	1	79	6	4	0
US	1	0	39	EXACT	1	1	1	0	0	7	5	40	35	1	0	3	0	25	0.4166666666666667	0	0	0	15	5	3	0
US	1	0	46	EXACT	1	1	1	0	0	7	5	40	43	5	2	1	0	20	0.37267799624996495	0	0	0	5	5	3	0
US	1	0	49	EXACT	1	1	1	0	0	7	5	40	49	2	1	1	18	25	0.4166666666666667	0	0	0	25	5	3	0
US	1	0	56	EXACT	1	1	1	0	0	7	5	40	54	2	1	1	0	20	0.37267799624996495	0	0	0	6	5	3	0
US	1	1	111	EXACT	2	2	2	0	0	14	12	40	15	4	2	1	1	25	0.4166666666666667	0	0	0	3	3	2	0
US	1	0	16	EXACT	1	1	1	0	0	7	5	40	16	4	2	3	1	20	0.26352313834736496	0	0	0	5	3	3	0
US	0	1	177	EXACT	1	1	0	1	0	18	4	40	16	1	0	5	0	242	0.9166666666666667	0	0	0	4	2	0	1
US	0	3	291	EXACT	1	1	0	1	0	18	4	40	7	6	2	1	0	269	0.966451125395267	0	0	0	4	2	0	1
US	0	3	320	EXACT	1	1	1	0	0	7	5	40	249	5	2	1	1	85	0.5432668671002208	0	0	1	5	5	1	0
US	1	3	413	EXACT	2	2	2	0	0	14	9	40	410	1	0	26	1	26	0.3004626062886658	0	1	0	252	5	2	0
US	1	3	494	EXACT	1	1	1	0	0	7	2	40	492	1	0	21	0	53	0.4289845892077917	0	1	0	145	5	0	0
US	1	4	504	EXACT	1	1	1	0	0	7	5	40	119	1	0	20	3	40	0.372677996249965	0	0	0	8	4	2	0
US	1	4	524	EXACT	1	1	1	0	0	7	5	40	91	8	2	1	1	41	0.37730771408905905	0	0	0	5	5	2	0
US	1	4	559	EXACT	1	1	1	0	0	7	5	40	62	2	1	1	0	5	0.13176156917368248	0	0	1	31	4	2	0
US	1	4	588	EXACT	1	1	1	0	0	7	5	40	171	1	0	41	0	34	0.34359213546813844	0	1	0	17	5	3	0
US	1	4	590	EXACT	1	1	1	0	0	7	5	40	259	1	0	19	2	50	0.41666666666666674	0	0	0	247	5	3	0
US	0	4	718	EXACT	1	1	1	0	0	7	5	40	13	5	2	1	1	85	0.5432668671002208	0	0	0	5	5	2	0
US	1	4	754	EXACT	1	1	1	0	0	7	5	40	33	6	2	1	0	65	0.4750730937913075	0	0	0	7	5	2	0
US	1	4	765	EXACT	1	1	1	0	0	7	5	40	32	1	0	15	2	29	0.3173238794109962	0	0	0	16	5	3	0
US	1	4	774	EXACT	1	1	1	0	0	7	5	40	27	6	2	1	0	65	0.4750730937913075	0	0	0	7	5	3	0
US	0	4	881	EXACT	1	1	1	0	0	7	5	40	21	5	2	1	1	85	0.5432668671002208	0	0	0	5	5	1	0
US	1	0	19	EXACT	2	2	2	0	0	14	12	40	19	3	2	2	1	26	0.2773500981126146	0	0	0	2	2	4	0
US	1	1	120	EXACT	1	1	1	0	0	7	5	40	117	29	3	1	1	26	0.2773500981126146	0	0	1	5	5	2	0
US	1	1	132	EXACT	1	1	1	0	0	7	5	40	54	1	0	15	6	45	0.36487819155789	0	0	0	20	4	0	0
US	1	2	192	EXACT	1	1	1	0	0	7	5	40	23	3	2	2	1	20	0.24325212770525997	0	0	0	6	5	2	0
US	1	3	278	EXACT	1	1	1	0	0	7	5	40	129	4	2	1	0	37	0.3308586641170241	0	0	0	6	5	3	0
US	1	3	293	EXACT	1	1	1	0	0	7	5	40	291	1	0	23	0	49	0.38074980525429486	0	0	0	74	5	4	0
US	1	3	298	EXACT	1	1	1	0	0	7	5	40	19	5	2	1	1	52	0.3922322702763681	0	0	1	5	5	4	0
US	1	3	305	EXACT	1	1	1	0	0	7	5	40	89	6	2	1	1	41	0.34828404377451605	0	0	0	15	5	4	0
US	1	3	305	EXACT	2	2	2	0	0	14	12	40	82	2	1	1	0	37	0.3308586641170241	0	0	0	3	3	5	0
US	0	3	445	EXACT	1	1	1	0	0	7	5	40	151	2	1	1	0	116	0.5858287004510698	0	0	0	28	5	1	0
US	1	4	518	EXACT	1	1	1	0	0	7	5	40	77	7	2	1	1	41	0.34828404377451605	0	0	0	6	5	4	0
US	1	4	524	EXACT	1	1	1	0	0	7	5	40	59	5	2	1	1	41	0.34828404377451605	0	0	1	5	5	4	0
US	1	4	577	EXACT	1	1	1	0	0	7	5	40	27	1	0	-1	1	50	0.38461538461538464	0	0	0	9	5	3	0
US	1	4	590	EXACT	2	2	2	0	0	14	12	40	138	1	0	19	1	41	0.34828404377451605	0	0	0	53	4	4	0
US	1	4	594	EXACT	1	1	1	0	0	7	5	40	57	2	1	1	0	61	0.4248215775841254	0	0	1	7	4	3	0
US	1	4	609	EXACT	1	1	1	0	0	7	5	40	403	1	0	44	14	61	0.4248215775841254	0	1	0	4	4	4	0
US	0	4	680	EXACT	1	1	1	0	0	7	5	40	679	5	2	6	1	128	0.6153846153846154	0	0	1	5	5	1	0
US	0	4	705	EXACT	1	1	1	0	0	7	5	40	701	7	2	1	0	98	0.5384615384615384	0	0	0	16	5	1	0
US	1	0	25	EXACT	2	2	2	0	0	14	12	40	25	4	2	14	1	26	0.25753937681885636	0	0	0	3	3	2	0
US	1	0	33	EXACT	1	1	1	0	0	7	5	40	24	6	2	3	1	29	0.2719918966379967	0	0	0	5	5	2	0
US	1	1	111	EXACT	1	1	1	0	0	7	5	40	108	67	4	1	1	5	0.11293848786315641	0	0	0	5	5	1	0
US	0	1	115	EXACT	1	1	1	0	0	7	5	40	113	5	2	1	0	365	0.9649468632933068	0	0	1	5	5	1	0
US	0	1	136	EXACT	1	1	1	0	0	7	5	40	16	6	2	1	0	365	0.9649468632933068	0	0	1	5	5	2	0
US	0	1	144	EXACT	1	1	1	0	0	7	5	40	5	-1	5	1	0	365	0.9649468632933068	0	0	1	5	5	2	0
US	1	2	216	EXACT	1	1	1	0	0	7	5	40	41	13	3	1	1	52	0.36421567954234174	0	0	0	5	5	1	0
US	1	3	281	EXACT	1	1	1	0	0	7	5	40	50	11	3	1	0	45	0.33881546358946923	0	0	0	30	5	1	0
US	0	3	330	EXACT	1	1	1	0	0	7	5	40	326	23	3	1	0	365	0.9649468632933068	0	0	1	5	5	1	1
US	0	3	369	EXACT	1	1	0	1	0	18	4	40	209	5	2	1	0	365	0.9649468632933068	0	0	0	4	2	1	1
US	0	3	377	EXACT	1	1	0	1	0	18	4	40	5	-1	5	1	0	365	0.9649468632933068	0	0	0	4	2	1	1
US	0	3	383	EXACT	1	1	0	1	0	18	4	40	5	-1	5	1	0	365	0.9649468632933068	0	0	1	4	2	1	1
US	0	3	461	EXACT	1	1	1	0	0	7	5	40	460	4	2	243	0	136	0.5890150893739515	0	0	2	415	5	1	1
US	0	3	482	EXACT	2	2	2	0	0	14	12	40	288	6	2	1	0	365	0.9649468632933068	0	0	0	3	3	4	1
US	0	3	490	EXACT	1	1	1	0	0	7	5	40	342	5	2	1	0	250	0.7985957062499248	0	0	0	5	5	2	0
US	0	3	492	EXACT	2	2	2	0	0	14	12	40	133	1	0	4	0	365	0.9649468632933068	0	0	0	3	3	4	1
US	0	3	495	EXACT	1	1	0	1	0	18	4	40	111	1	0	5	0	365	0.9649468632933068	0	0	0	6	2	3	1
US	0	0	38	EXACT	1	1	1	0	0	7	5	40	38	5	2	6	0	26	0.7284313590846835	0	0	0	5	5	1	0
US	0	0	41	EXACT	1	1	1	0	0	7	5	40	38	1	0	21	0	26	0.7284313590846835	0	0	0	12	5	1	0
US	0	1	76	EXACT	1	1	1	0	0	7	5	40	72	1	0	14	1	37	0.8689660757568884	0	0	1	50	5	2	0
US	1	0	50	EXACT	1	1	1	0	0	7	5	40	50	31	4	30	0	5	0.13176156917368248	0	0	2	5	5	1	0
US	1	1	61	EXACT	1	1	1	0	0	7	5	40	58	5	2	18	1	5	0.13176156917368248	0	0	0	5	5	1	0
US	1	3	311	EXACT	1	1	1	0	0	7	5	40	107	18	3	1	1	5	0.13176156917368248	0	0	0	96	5	4	0
US	1	0	58	EXACT	1	1	1	0	0	7	5	40	58	2	1	9	0	9	0.15152288168283162	0	0	1	8	5	1	0
US	1	1	76	EXACT	1	1	1	0	0	7	5	40	66	10	3	-1	0	4	0.10101525445522107	0	0	1	5	5	3	0
US	1	1	96	EXACT	1	1	1	0	0	7	5	40	93	9	2	8	0	5	0.11293848786315641	0	0	2	5	5	2	0
US	0	1	143	EXACT	1	1	0	1	0	18	4	40	142	1	0	18	0	289	0.8586296628693791	0	0	0	6	2	0	2
US	0	1	145	EXACT	1	1	0	1	0	18	4	40	141	1	0	21	0	233	0.7709654694615322	0	0	0	10	2	0	2
US	1	1	145	EXACT	1	1	0	1	0	18	4	40	30	1	0	-1	0	16	0.20203050891044214	0	0	0	2	2	0	2
US	1	1	151	EXACT	1	1	1	0	0	7	7	40	56	6	2	13	0	5	0.11293848786315641	0	5	1	28	6	2	1
US	1	1	166	EXACT	1	1	1	0	0	7	7	40	66	2	1	6	0	5	0.11293848786315641	0	12	2	51	10	2	1
US	0	1	170	EXACT	1	1	0	1	0	18	4	40	168	1	0	14	0	250	0.7985957062499248	0	0	0	40	2	0	2
US	1	1	177	EXACT	1	1	1	0	0	7	6	40	86	1	0	13	0	5	0.11293848786315641	0	9	1	58	7	2	1
US	0	2	194	EXACT	1	1	0	1	0	18	4	40	11	1	0	-1	1	377	0.9806807298389987	0	0	0	4	2	0	3
US	1	0	44	EXACT	1	1	1	0	0	7	6	40	38	1	0	6	0	8	0.14285714285714288	0	9	0	17	9	2	0
US	1	1	80	EXACT	1	1	0	1	0	18	15	40	80	47	4	2	0	4	0.10101525445522107	0	7	1	58	5	2	2
US	1	1	155	EXACT	1	1	0	1	0	18	8	40	152	3	2	2	0	5	0.11293848786315641	0	2	0	2	1	0	3
US	1	1	161	EXACT	1	1	0	1	0	18	4	40	50	2	1	1	0	5	0.11293848786315641	0	1	0	2	1	0	4
US	1	1	165	EXACT	1	1	0	1	0	18	4	40	70	3	2	1	0	5	0.11293848786315641	0	0	0	2	1	0	4
US	1	1	179	EXACT	1	1	0	1	0	18	4	40	178	1	0	5	0	82	0.45736601695948925	0	0	0	17	2	0	3
US	1	2	180	EXACT	1	1	0	1	0	18	12	40	95	18	3	1	0	20	0.22587697572631282	0	0	0	26	2	1	5
US	1	2	182	EXACT	1	1	0	1	0	18	4	40	92	2	1	7	0	5	0.11293848786315641	0	0	1	2	1	0	4
US	1	2	226	EXACT	2	2	0	2	0	36	22	40	224	1	0	64	0	10	0.15971914124998499	0	0	2	4	1	1	4
US	1	2	231	EXACT	1	1	0	1	0	18	8	40	38	1	0	2	0	13	0.18210783977117087	0	1	0	16	2	1	7
US	1	3	276	EXACT	1	1	1	0	0	7	4	40	150	1	0	2	0	13	0.18210783977117087	0	0	0	1	1	2	7
US	1	3	278	EXACT	2	2	1	1	0	25	22	40	73	1	0	-1	0	13	0.18210783977117087	0	0	0	2	1	2	7
US	1	3	294	EXACT	2	2	0	2	0	36	22	40	173	1	0	5	0	52	0.36421567954234174	0	0	0	2	1	0	10
US	1	3	306	EXACT	1	1	0	1	0	18	4	40	125	1	0	6	0	13	0.18210783977117087	0	0	0	4	2	1	10
US	1	0	19	EXACT	1	1	1	0	0	7	5	40	19	7	2	1	0	5	0.18633899812498247	0	0	0	5	5	3	0
US	1	0	44	EXACT	1	1	1	0	0	7	5	40	36	5	2	10	1	5	0.18633899812498247	0	0	0	5	5	1	0
US	1	1	63	EXACT	1	1	1	0	0	7	5	40	60	11	3	26	0	1	0.08333333333333333	0	0	0	41	5	1	0
US	1	1	95	EXACT	2	2	2	0	0	14	12	40	8	3	2	1	1	5	0.18633899812498247	0	0	0	4	4	4	0
US	1	1	127	EXACT	1	1	1	0	0	7	5	40	125	1	0	58	0	29	0.44876373392787533	0	0	0	96	5	2	0
US	1	1	144	EXACT	1	1	1	0	0	7	5	40	24	3	2	1	1	5	0.18633899812498247	0	0	0	14	4	7	0
US	1	1	161	EXACT	1	1	1	0	0	7	5	40	12	5	2	1	1	5	0.18633899812498247	0	0	1	5	5	6	0
US	1	1	176	EXACT	1	1	1	0	0	7	5	40	14	5	2	2	1	5	0.18633899812498247	0	0	0	5	3	6	0
US	1	2	207	EXACT	2	2	2	0	0	14	12	40	203	2	1	14	0	13	0.3004626062886658	0	0	0	75	3	4	0
US	1	2	227	EXACT	1	1	1	0	0	7	5	40	226	1	0	27	0	32	0.47140452079103173	0	0	0	173	5	3	0
US	1	2	238	EXACT	1	1	1	0	0	7	5	40	34	3	2	1	0	25	0.4166666666666667	0	0	1	6	4	4	0
US	1	2	247	EXACT	1	1	1	0	0	7	5	40	35	3	2	1	0	5	0.18633899812498247	0	0	0	8	5	7	0
US	1	3	250	EXACT	1	1	1	0	0	7	5	40	26	5	2	1	0	32	0.47140452079103173	0	0	0	19	4	4	0
US	0	3	295	EXACT	1	1	1	0	0	7	7	40	25	1	0	2	0	58	0.6346477588219924	0	4	0	7	7	1	0
US	1	0	40	EXACT	1	1	1	0	0	7	5	40	37	1	0	19	0	10	0.26352313834736496	0	0	1	18	5	2	0
US	1	0	43	EXACT	1	1	1	0	0	7	5	40	43	4	2	8	0	4	0.16666666666666666	0	0	0	27	5	3	0
US	1	1	88	EXACT	1	1	1	0	0	7	3	40	82	42	4	1	0	1	0.08333333333333333	0	3	1	71	7	4	0
US	1	1	93	EXACT	1	1	1	0	0	7	5	40	20	7	2	1	0	9	0.25	0	0	0	5	5	1	0
US	0	1	96	EXACT	1	1	1	0	0	7	5	40	92	2	1	1	0	53	0.6066758241067098	0	0	0	35	5	1	0
US	1	1	101	EXACT	1	1	1	0	0	7	5	40	100	1	0	24	0	34	0.4859126579037751	0	0	0	26	5	2	0
US	1	0	39	EXACT	1	1	1	0	0	7	5	40	39	13	3	22	0	8	0.23570226039551587	0	0	0	22	5	3	0
US	1	1	98	EXACT	1	1	1	0	0	7	5	40	95	1	0	14	0	5	0.18633899812498247	0	0	1	17	4	2	0
US	1	1	131	EXACT	1	1	1	0	0	7	5	40	17	9	2	1	1	4	0.16666666666666666	0	0	0	10	4	3	0
US	1	0	17	EXACT	1	1	1	0	0	7	5	40	17	4	2	1	0	5	0.24845199749997665	0	0	0	3	3	2	0
US	1	0	42	EXACT	1	1	1	0	0	7	5	40	38	1	0	22	0	16	0.4444444444444444	0	0	2	19	5	1	0
US	1	0	50	EXACT	1	1	1	0	0	7	5	40	43	31	4	-1	0	5	0.24845199749997665	0	0	1	5	5	3	0
US	0	0	58	EXACT	1	1	1	0	0	7	5	40	56	1	0	17	0	25	0.5555555555555556	0	0	1	38	5	3	0
US	1	0	59	EXACT	2	2	2	0	0	14	12	40	56	5	2	1	0	5	0.24845199749997665	0	0	1	3	3	3	0
US	1	1	79	EXACT	2	2	2	0	0	14	12	40	78	1	0	8	0	17	0.4581228472908512	0	0	0	10	3	3	0
US	1	1	86	EXACT	2	2	2	0	0	14	12	40	13	7	2	6	1	5	0.24845199749997665	0	0	1	2	2	3	0
US	1	1	94	EXACT	2	2	2	0	0	14	12	40	6	4	2	1	1	5	0.24845199749997665	0	0	2	4	4	3	0
US	1	1	106	EXACT	1	1	1	0	0	7	5	40	8	4	2	1	1	5	0.24845199749997665	0	0	0	4	3	3	0
US	1	1	133	EXACT	1	1	1	0	0	7	5	40	7	4	2	1	1	5	0.24845199749997665	0	0	0	4	3	3	0
US	1	2	182	EXACT	1	1	1	0	0	7	5	40	40	3	2	1	0	5	0.24845199749997665	0	0	1	10	5	4	0
US	1	2	198	EXACT	1	1	1	0	0	7	5	40	12	3	2	1	0	5	0.24845199749997665	0	0	1	10	4	5	0
US	0	2	221	EXACT	1	1	1	0	0	7	5	40	73	70	4	9	0	85	1.0243938285880985	0	0	0	10	5	2	0
US	1	0	58	EXACT	1	1	1	0	0	7	5	40	58	34	4	36	0	4	0.2857142857142857	0	0	0	5	5	3	0
US	1	1	81	EXACT	1	1	1	0	0	7	5	40	78	4	2	6	0	2	0.20203050891044216	0	0	0	44	5	1	0
US	0	3	334	EXACT	1	1	0	1	0	18	4	40	331	314	4	2	0	481	1.1077187442336303	0	0	0	4	2	0	1
US	0	2	192	EXACT	1	1	1	0	0	7	5	40	189	13	3	5	0	580	0.9446203958774616	0	0	1	6	5	1	1
US	0	3	260	EXACT	1	1	1	0	0	7	5	40	259	234	4	1	0	617	0.9742847475100743	0	0	0	7	5	1	1
US	0	3	267	EXACT	1	1	1	0	0	7	5	40	265	6	2	1	0	617	0.9742847475100743	0	0	0	6	5	1	1
US	0	3	318	EXACT	1	1	1	0	0	7	5	40	314	59	4	1	0	578	0.9429903335828894	0	0	1	9	5	2	1
US	1	1	68	EXACT	1	1	0	1	0	18	4	40	68	3	2	1	0	26	0.4249182927993987	0	0	1	27	2	0	2
US	0	1	96	EXACT	1	1	1	0	0	7	4	40	95	1	0	2	0	73	0.7120003121097942	0	0	1	12	2	1	1
US	0	1	147	EXACT	1	1	1	0	0	7	5	40	145	2	1	1	0	64	0.6666666666666666	0	0	0	25	5	1	1
US	0	0	16	EXACT	1	1	1	0	0	7	5	40	14	3	2	1	0	104	0.8498365855987974	0	0	0	5	5	1	0
US	0	0	28	EXACT	1	1	1	0	0	7	5	40	11	-1	5	1	0	104	0.8498365855987974	0	0	0	11	5	4	0
US	0	1	60	EXACT	1	1	1	0	0	7	5	40	58	1	0	9	0	200	0.7142857142857143	0	0	0	11	5	1	0
US	0	1	102	EXACT	1	1	1	0	0	7	5	40	98	5	2	1	0	233	0.7709654694615322	0	0	0	5	5	1	0
US	1	2	237	EXACT	1	1	1	0	1	7	5	40	237	162	4	53	0	5	0.11293848786315641	0	0	0	17	5	0	0
US	1	3	302	EXACT	1	1	1	0	0	7	5	40	300	1	0	2	0	25	0.2525381361380527	0	0	0	162	3	1	0
US	1	4	528	EXACT	1	1	1	0	0	7	5	40	152	1	0	32	0	34	0.29450754468697576	0	0	0	34	4	2	0
US	1	4	590	EXACT	1	1	1	0	0	7	5	40	587	4	2	6	0	10	0.15971914124998499	0	0	0	5	5	2	0
US	1	4	591	EXACT	1	1	1	0	0	7	5	40	170	1	0	15	0	16	0.20203050891044214	0	0	1	122	4	3	0
US	0	4	701	EXACT	1	1	1	0	0	7	5	40	697	47	4	1	0	313	0.8935711430854859	1	0	2	5	5	2	1
US	0	4	721	EXACT	1	1	1	0	0	7	5	40	5	-1	5	1	0	340	0.931314629314664	0	0	0	5	5	2	1
US	0	1	62	EXACT	1	1	1	0	0	7	5	40	59	6	2	50	0	25	0.7142857142857143	0	0	0	5	5	1	0
US	0	1	93	EXACT	1	1	1	0	0	7	5	40	89	2	1	1	0	25	0.7142857142857143	0	0	0	14	5	1	0
US	0	2	212	EXACT	1	1	1	0	0	7	5	40	211	1	0	6	0	41	0.9147320339189784	0	0	0	22	5	2	0
US	1	0	32	EXACT	1	1	1	0	0	7	5	40	29	1	0	13	1	20	0.3952847075210474	0	0	0	10	4	3	0
US	0	0	50	EXACT	1	1	1	0	0	7	5	40	48	1	0	3	0	90	0.8385254915624211	0	0	1	13	5	2	0
US	0	0	52	EXACT	1	1	1	0	0	7	5	40	51	1	0	8	0	74	0.7603453162872774	0	0	1	31	5	2	0
US	1	1	132	EXACT	1	1	1	0	0	7	5	40	132	120	4	126	0	13	0.31868871959954903	0	0	1	5	5	1	0
US	0	2	249	EXACT	1	1	0	1	0	18	8	40	45	2	1	1	0	100	0.8838834764831843	0	0	0	24	3	0	2
US	0	3	305	EXACT	1	1	0	1	0	18	4	40	301	1	0	5	0	85	0.814900300650331	0	0	0	4	2	0	2
US	0	3	318	EXACT	1	1	0	1	0	18	4	40	62	1	0	7	0	52	0.6373774391990981	0	0	0	4	2	1	1
US	1	3	388	EXACT	1	1	1	0	0	7	1	40	12	2	1	8	0	25	0.44194173824159216	0	0	0	12	4	1	1
US	0	3	390	EXACT	1	1	0	1	0	18	12	40	34	1	0	3	0	52	0.6373774391990981	0	0	0	34	4	1	1
US	0	3	443	EXACT	1	1	0	1	0	18	8	40	43	1	0	3	0	52	0.6373774391990981	0	0	0	41	3	1	1
US	1	3	463	EXACT	1	1	1	0	0	7	1	40	39	3	2	1	0	25	0.44194173824159216	0	0	0	36	4	1	1
US	1	4	521	EXACT	1	1	1	0	0	7	1	40	45	1	0	3	0	17	0.36443449342783124	0	0	0	45	4	4	2
US	1	0	38	EXACT	1	1	1	0	0	7	5	40	38	5	2	1	0	17	0.3435921354681384	0	0	1	5	5	2	0
US	1	0	46	EXACT	1	1	1	0	0	7	5	40	42	1	0	2	0	17	0.3435921354681384	0	0	0	3	3	4	0
US	1	0	56	EXACT	1	1	1	0	0	7	5	40	54	4	2	1	0	26	0.4249182927993987	0	0	0	5	5	4	0
US	1	1	114	EXACT	1	1	1	0	0	7	5	40	113	2	1	1	0	17	0.3435921354681384	0	0	0	29	5	4	0
US	0	1	136	EXACT	1	1	1	0	0	7	5	40	84	1	0	12	0	45	0.5590169943749475	0	0	1	27	5	3	0
US	1	1	176	EXACT	1	1	1	0	0	7	5	40	76	1	0	9	0	10	0.26352313834736496	0	0	0	50	4	4	0
US	1	4	627	EXACT	1	1	1	0	0	7	5	40	624	24	3	1	0	29	0.44876373392787533	0	0	1	560	5	1	0
US	1	4	651	EXACT	1	1	1	0	0	7	5	40	472	4	2	1	0	65	0.6718548123582124	0	0	1	376	5	2	0
US	1	1	102	EXACT	1	1	0	1	0	18	4	40	99	1	0	35	5	26	0.2773500981126146	0	0	0	5	2	0	3
US	1	3	494	EXACT	1	1	0	1	0	18	4	40	130	1	0	31	2	40	0.34401045807689073	0	0	2	10	2	0	3
US	0	0	24	EXACT	1	1	0	1	0	18	4	40	23	1	0	7	0	50	0.5892556509887896	0	0	1	4	2	0	1
US	0	0	40	EXACT	1	1	0	1	0	18	4	40	36	1	0	26	0	82	0.7546154281781181	0	0	1	12	2	0	0
US	0	0	58	EXACT	1	1	0	1	0	18	4	40	58	36	4	20	0	25	0.625	0	0	0	4	2	0	2
US	0	1	75	EXACT	1	1	0	1	0	18	15	40	71	1	0	66	1	53	0.9100137361600648	0	0	0	2	1	1	2
US	0	1	95	EXACT	1	1	0	1	0	18	4	40	92	4	2	1	0	17	0.5153882032022076	0	0	0	4	2	2	2
US	0	1	99	EXACT	1	1	0	1	0	18	4	40	97	9	2	1	0	40	0.7905694150420949	0	0	0	47	2	1	2
US	0	1	145	EXACT	1	1	0	1	0	18	8	40	2	-1	5	1	0	49	0.875	0	0	1	2	2	2	2
US	0	1	149	EXACT	1	1	0	1	0	18	1	40	22	3	2	1	0	36	0.75	0	0	1	3	3	2	2
US	0	2	196	EXACT	1	1	0	1	0	18	15	40	4	1	0	-1	0	49	0.875	0	0	0	1	1	2	2
US	0	2	216	EXACT	1	1	0	1	0	18	15	40	4	1	0	-1	0	49	0.875	0	0	0	1	1	2	2
US	0	3	257	EXACT	1	1	0	1	0	18	8	40	2	1	0	-1	0	49	0.875	0	0	0	2	2	2	2
US	0	3	284	EXACT	1	1	0	1	0	18	8	40	113	2	1	1	0	36	0.75	0	0	0	2	2	2	2
US	0	3	290	EXACT	1	1	0	1	0	18	8	40	5	2	1	1	0	36	0.75	0	0	0	2	2	2	2
US	0	3	294	EXACT	1	1	0	1	0	18	8	40	2	1	0	-1	0	50	0.8838834764831844	0	0	1	2	2	2	2
US	0	3	328	EXACT	1	1	0	1	0	18	4	40	96	5	2	1	0	26	0.6373774391990981	0	0	0	4	2	2	2
US	0	3	361	EXACT	1	1	0	1	0	18	15	40	250	1	0	4	0	49	0.875	0	0	0	2	2	2	2
US	0	3	367	EXACT	1	1	0	1	0	18	8	40	25	2	1	1	0	36	0.75	0	0	0	2	2	2	2
US	0	3	402	EXACT	1	1	0	1	0	18	8	40	2	1	0	-1	0	36	0.75	0	0	0	2	2	2	2
US	0	3	412	EXACT	1	1	0	1	0	18	15	40	42	1	0	5	0	49	0.875	0	0	0	1	1	2	2
US	0	3	416	EXACT	1	1	0	1	0	18	8	40	2	1	0	-1	0	50	0.8838834764831844	0	0	0	2	2	2	2
US	0	3	419	EXACT	1	1	0	1	0	18	15	40	35	1	0	5	0	49	0.875	0	0	0	1	1	2	2
US	0	3	441	EXACT	1	1	0	1	0	18	15	40	4	1	0	-1	0	49	0.875	0	0	0	1	1	2	2
US	0	3	452	EXACT	1	1	0	1	0	18	15	40	4	1	0	-1	0	49	0.875	0	0	0	1	1	2	2
US	0	3	477	EXACT	1	1	0	1	0	18	8	40	3	1	0	-1	0	50	0.8838834764831844	0	0	0	3	2	2	2
US	0	4	548	EXACT	1	1	0	1	0	18	15	40	88	1	0	5	0	49	0.875	0	0	0	1	1	2	2
US	0	4	552	EXACT	1	1	0	1	0	18	8	40	3	1	0	-1	0	49	0.875	0	0	0	3	2	2	2
US	0	4	554	EXACT	1	1	0	1	0	18	15	40	66	1	0	5	0	49	0.875	0	0	0	1	1	2	2
US	0	4	559	EXACT	1	1	0	1	0	18	15	40	4	1	0	-1	0	49	0.875	0	0	0	1	1	2	2
US	0	4	564	EXACT	1	1	0	1	0	18	15	40	4	1	0	-1	0	49	0.875	0	0	0	1	1	2	2
US	0	4	569	EXACT	1	1	0	1	0	18	15	40	4	1	0	-1	0	49	0.875	0	0	0	1	1	2	2
US	1	1	123	EXACT	1	1	1	0	0	7	5	40	123	56	4	1	0	2	0.07142857142857144	0	0	0	66	5	3	0
US	1	1	138	EXACT	1	1	1	0	0	7	5	40	135	15	3	1	0	5	0.11293848786315641	0	0	1	6	5	3	0
US	1	3	301	EXACT	1	1	1	0	0	7	5	40	120	1	0	4	0	5	0.11293848786315641	0	0	0	65	5	5	0
US	1	3	309	EXACT	1	1	1	0	0	7	5	40	168	1	0	2	0	10	0.15971914124998499	0	0	0	80	5	5	0
US	1	3	317	EXACT	1	1	1	0	0	7	5	40	315	5	2	1	0	40	0.31943828249996997	0	0	0	5	5	3	0
US	0	3	319	EXACT	1	1	1	0	0	7	5	40	170	1	0	4	0	394	1.0025477748298715	0	0	2	92	4	1	0
US	0	3	389	EXACT	1	1	1	0	0	7	5	40	385	5	2	6	0	394	1.0025477748298715	0	0	1	5	5	1	0
US	1	3	462	EXACT	1	1	1	0	0	7	5	40	246	4	2	1	0	40	0.31943828249996997	0	0	0	4	4	3	0
US	1	3	477	EXACT	1	1	1	0	0	7	5	40	87	2	1	1	0	40	0.31943828249996997	0	0	0	87	5	3	0
US	0	4	532	EXACT	1	1	1	0	0	7	5	40	531	1	0	5	0	306	0.8835226340609272	0	0	4	93	5	1	0
US	1	4	535	EXACT	1	1	1	0	0	7	5	40	333	2	1	1	0	5	0.11293848786315641	0	0	0	316	5	4	0
US	1	4	536	EXACT	1	1	1	0	0	7	5	40	164	5	2	59	0	25	0.2525381361380527	0	0	0	5	5	2	0
US	0	4	562	EXACT	1	1	1	0	0	7	5	40	557	1	0	4	0	353	0.9489521611133158	1	0	1	81	5	1	0
US	0	4	578	EXACT	1	1	1	0	0	7	5	40	22	21	3	1	0	365	0.9649468632933068	0	0	2	5	5	3	0
