file	match	game	opp	oppver	ourver	map	maphash	trig	rounds	our_team	n_parked_bots	max_park_len	first_park_round	total_parked_bot_rounds	total_raider_rounds	total_bot_rounds
7e0af1d6-296e-42cd-98ac-9b388a0a27f9_game_5.replay26	7e0af1d6-296e-42cd-98ac-9b388a0a27f9	5	OopsGotYourElo	21	102	moonrise	65714cc548	ladder	312	1	0	0	-1	0	68	1083
bbd5d5c4-9459-468c-bbea-28983d337cfd_game_1.replay26	bbd5d5c4-9459-468c-bbea-28983d337cfd	1	kladde chatte tville (och oss)	80	102	snowflake	b3b93b33a3	ladder	183	1	0	0	-1	0	110	782
bbd5d5c4-9459-468c-bbea-28983d337cfd_game_2.replay26	bbd5d5c4-9459-468c-bbea-28983d337cfd	2	kladde chatte tville (och oss)	80	102	hive	0c59455b91	ladder	285	1	0	0	-1	0	189	1240
bbd5d5c4-9459-468c-bbea-28983d337cfd_game_3.replay26	bbd5d5c4-9459-468c-bbea-28983d337cfd	3	kladde chatte tville (och oss)	80	102	saga	988930b0ce	ladder	308	1	0	0	-1	0	169	1094
bbd5d5c4-9459-468c-bbea-28983d337cfd_game_4.replay26	bbd5d5c4-9459-468c-bbea-28983d337cfd	4	kladde chatte tville (och oss)	80	102	eider	32e660f402	ladder	166	1	0	0	-1	0	297	897
bbd5d5c4-9459-468c-bbea-28983d337cfd_game_5.replay26	bbd5d5c4-9459-468c-bbea-28983d337cfd	5	kladde chatte tville (och oss)	80	102	drumlin	d045777fb4	ladder	243	1	0	0	-1	0	59	1076
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_1.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	1	Askar City	87	102	drumlin	d045777fb4	ladder	198	1	3	158	40	461	620	1010
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_2.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	2	Askar City	87	102	jackpot	29fc6e6fa5	ladder	167	1	1	141	26	141	378	895
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_3.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	3	Askar City	87	102	lighthouse	00349f3ee5	ladder	189	1	2	131	58	256	451	869
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_4.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	4	Askar City	87	102	archipelago	f0ab8b0a38	ladder	173	1	2	128	45	256	332	941
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_5.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	5	Askar City	87	102	saga	988930b0ce	ladder	1000	1	2	954	46	1899	2615	5607
cc7c932e-8714-463d-9f78-d102e10448c4_game_1.replay26	cc7c932e-8714-463d-9f78-d102e10448c4	1	diverge	9	102	heart	d0f31b58fa	ladder	149	0	0	0	-1	0	78	876
cc7c932e-8714-463d-9f78-d102e10448c4_game_2.replay26	cc7c932e-8714-463d-9f78-d102e10448c4	2	diverge	9	102	jackpot	29fc6e6fa5	ladder	95	0	0	0	-1	0	86	555
cc7c932e-8714-463d-9f78-d102e10448c4_game_3.replay26	cc7c932e-8714-463d-9f78-d102e10448c4	3	diverge	9	102	hive	0c59455b91	ladder	109	0	0	0	-1	0	161	533
cc7c932e-8714-463d-9f78-d102e10448c4_game_4.replay26	cc7c932e-8714-463d-9f78-d102e10448c4	4	diverge	9	102	moonrise	65714cc548	ladder	315	0	0	0	-1	0	435	1565
cc7c932e-8714-463d-9f78-d102e10448c4_game_5.replay26	cc7c932e-8714-463d-9f78-d102e10448c4	5	diverge	9	102	nordkap	676dc6f812	ladder	154	0	0	0	-1	0	140	738
fedefa8f-6259-4044-951f-e12406a11652_game_1.replay26	fedefa8f-6259-4044-951f-e12406a11652	1	Team 48	17	102	hive	0c59455b91	ladder	97	1	0	0	-1	0	118	567
fedefa8f-6259-4044-951f-e12406a11652_game_2.replay26	fedefa8f-6259-4044-951f-e12406a11652	2	Team 48	17	102	heart	d0f31b58fa	ladder	229	1	0	0	-1	0	68	984
fedefa8f-6259-4044-951f-e12406a11652_game_3.replay26	fedefa8f-6259-4044-951f-e12406a11652	3	Team 48	17	102	snowflake	b3b93b33a3	ladder	77	1	0	0	-1	0	126	414
fedefa8f-6259-4044-951f-e12406a11652_game_4.replay26	fedefa8f-6259-4044-951f-e12406a11652	4	Team 48	17	102	saga	988930b0ce	ladder	163	1	1	103	60	103	301	958
fedefa8f-6259-4044-951f-e12406a11652_game_5.replay26	fedefa8f-6259-4044-951f-e12406a11652	5	Team 48	17	102	jackpot	29fc6e6fa5	ladder	115	1	0	0	-1	0	172	674
e87ca6b8-c0c7-4172-bd1e-d1b93074341e_game_1.replay26	e87ca6b8-c0c7-4172-bd1e-d1b93074341e	1	Landers	93	102	jackpot	29fc6e6fa5	ladder	1000	0	6	972	28	3130	3364	8892
e87ca6b8-c0c7-4172-bd1e-d1b93074341e_game_2.replay26	e87ca6b8-c0c7-4172-bd1e-d1b93074341e	2	Landers	93	102	hive	0c59455b91	ladder	174	0	0	0	-1	0	193	486
e87ca6b8-c0c7-4172-bd1e-d1b93074341e_game_3.replay26	e87ca6b8-c0c7-4172-bd1e-d1b93074341e	3	Landers	93	102	archipelago	f0ab8b0a38	ladder	252	0	2	216	36	422	627	1298
e87ca6b8-c0c7-4172-bd1e-d1b93074341e_game_4.replay26	e87ca6b8-c0c7-4172-bd1e-d1b93074341e	4	Landers	93	102	lighthouse	00349f3ee5	ladder	187	0	1	111	76	111	340	597
e87ca6b8-c0c7-4172-bd1e-d1b93074341e_game_5.replay26	e87ca6b8-c0c7-4172-bd1e-d1b93074341e	5	Landers	93	102	drumlin	d045777fb4	ladder	1000	0	4	697	65	1188	3129	3879
036eb609-dd43-42b1-abdf-dfbdf8e7c1cb_game_1.replay26	036eb609-dd43-42b1-abdf-dfbdf8e7c1cb	1	Banminary	44	102	drumlin	d045777fb4	ladder	65	1	0	0	-1	0	57	325
036eb609-dd43-42b1-abdf-dfbdf8e7c1cb_game_2.replay26	036eb609-dd43-42b1-abdf-dfbdf8e7c1cb	2	Banminary	44	102	lighthouse	00349f3ee5	ladder	65	1	0	0	-1	0	0	181
036eb609-dd43-42b1-abdf-dfbdf8e7c1cb_game_3.replay26	036eb609-dd43-42b1-abdf-dfbdf8e7c1cb	3	Banminary	44	102	atoll	8cbf96e7b4	ladder	59	1	0	0	-1	0	55	234
036eb609-dd43-42b1-abdf-dfbdf8e7c1cb_game_4.replay26	036eb609-dd43-42b1-abdf-dfbdf8e7c1cb	4	Banminary	44	102	jackpot	29fc6e6fa5	ladder	119	1	0	0	-1	0	170	573
036eb609-dd43-42b1-abdf-dfbdf8e7c1cb_game_5.replay26	036eb609-dd43-42b1-abdf-dfbdf8e7c1cb	5	Banminary	44	102	snowflake	b3b93b33a3	ladder	456	1	2	410	46	615	943	2236
57364cce-94bb-4ea2-bc9e-faa4f24a2577_game_1.replay26	57364cce-94bb-4ea2-bc9e-faa4f24a2577	1	OopsGotYourElo	21	102	meander	925f7a4755	ladder	144	0	0	0	-1	0	113	477
57364cce-94bb-4ea2-bc9e-faa4f24a2577_game_2.replay26	57364cce-94bb-4ea2-bc9e-faa4f24a2577	2	OopsGotYourElo	21	102	heart	d0f31b58fa	ladder	825	0	1	142	37	142	634	3674
57364cce-94bb-4ea2-bc9e-faa4f24a2577_game_3.replay26	57364cce-94bb-4ea2-bc9e-faa4f24a2577	3	OopsGotYourElo	21	102	antler	e150ec12c3	ladder	373	0	0	0	-1	0	266	1855
57364cce-94bb-4ea2-bc9e-faa4f24a2577_game_4.replay26	57364cce-94bb-4ea2-bc9e-faa4f24a2577	4	OopsGotYourElo	21	102	lighthouse	00349f3ee5	ladder	142	0	0	0	-1	0	11	729
57364cce-94bb-4ea2-bc9e-faa4f24a2577_game_5.replay26	57364cce-94bb-4ea2-bc9e-faa4f24a2577	5	OopsGotYourElo	21	102	archipelago	f0ab8b0a38	ladder	197	0	0	0	-1	0	247	980
a28c4325-2fef-498d-aec9-83459a337617_game_1.replay26	a28c4325-2fef-498d-aec9-83459a337617	1	Powerpuff Girls	63	102	lighthouse	00349f3ee5	ladder	113	0	0	0	-1	0	103	663
a28c4325-2fef-498d-aec9-83459a337617_game_2.replay26	a28c4325-2fef-498d-aec9-83459a337617	2	Powerpuff Girls	63	102	hive	0c59455b91	ladder	271	0	1	142	67	142	441	1390
a28c4325-2fef-498d-aec9-83459a337617_game_3.replay26	a28c4325-2fef-498d-aec9-83459a337617	3	Powerpuff Girls	63	102	meander	925f7a4755	ladder	228	0	1	121	13	121	224	960
a28c4325-2fef-498d-aec9-83459a337617_game_4.replay26	a28c4325-2fef-498d-aec9-83459a337617	4	Powerpuff Girls	63	102	atoll	8cbf96e7b4	ladder	290	0	1	204	86	204	283	1387
a28c4325-2fef-498d-aec9-83459a337617_game_5.replay26	a28c4325-2fef-498d-aec9-83459a337617	5	Powerpuff Girls	63	102	moonrise	65714cc548	ladder	203	0	0	0	-1	0	22	686
d71fd48c-d376-40d1-be89-30d7e3c9ab24_game_1.replay26	d71fd48c-d376-40d1-be89-30d7e3c9ab24	1	gsxWins	22	102	heart	d0f31b58fa	ladder	454	0	0	0	-1	0	373	3254
d71fd48c-d376-40d1-be89-30d7e3c9ab24_game_2.replay26	d71fd48c-d376-40d1-be89-30d7e3c9ab24	2	gsxWins	22	102	lighthouse	00349f3ee5	ladder	187	0	0	0	-1	0	127	983
d71fd48c-d376-40d1-be89-30d7e3c9ab24_game_3.replay26	d71fd48c-d376-40d1-be89-30d7e3c9ab24	3	gsxWins	22	102	fjordgate	93f8deafba	ladder	401	0	0	0	-1	0	204	2124
d71fd48c-d376-40d1-be89-30d7e3c9ab24_game_4.replay26	d71fd48c-d376-40d1-be89-30d7e3c9ab24	4	gsxWins	22	102	meander	925f7a4755	ladder	188	0	1	100	32	100	221	930
d71fd48c-d376-40d1-be89-30d7e3c9ab24_game_5.replay26	d71fd48c-d376-40d1-be89-30d7e3c9ab24	5	gsxWins	22	102	hive	0c59455b91	ladder	125	0	0	0	-1	0	162	732
4ebc50b4-d0a9-4892-b5b1-7642ba8150b3_game_1.replay26	4ebc50b4-d0a9-4892-b5b1-7642ba8150b3	1	The Bisons	4	102	nordkap	676dc6f812	ladder	68	0	0	0	-1	0	128	392
4ebc50b4-d0a9-4892-b5b1-7642ba8150b3_game_2.replay26	4ebc50b4-d0a9-4892-b5b1-7642ba8150b3	2	The Bisons	4	102	meander	925f7a4755	ladder	151	0	0	0	-1	0	224	833
4ebc50b4-d0a9-4892-b5b1-7642ba8150b3_game_3.replay26	4ebc50b4-d0a9-4892-b5b1-7642ba8150b3	3	The Bisons	4	102	snowflake	b3b93b33a3	ladder	60	0	0	0	-1	0	57	341
4ebc50b4-d0a9-4892-b5b1-7642ba8150b3_game_4.replay26	4ebc50b4-d0a9-4892-b5b1-7642ba8150b3	4	The Bisons	4	102	atoll	8cbf96e7b4	ladder	69	0	0	0	-1	0	44	304
4ebc50b4-d0a9-4892-b5b1-7642ba8150b3_game_5.replay26	4ebc50b4-d0a9-4892-b5b1-7642ba8150b3	5	The Bisons	4	102	drumlin	d045777fb4	ladder	87	0	0	0	-1	0	122	504
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_1.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	1	Ouroboros	8	102	hive	0c59455b91	ladder	385	0	0	0	-1	0	147	1724
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_2.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	2	Ouroboros	8	102	snowflake	b3b93b33a3	ladder	166	0	0	0	-1	0	71	834
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_3.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	3	Ouroboros	8	102	drumlin	d045777fb4	ladder	102	0	0	0	-1	0	38	444
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_4.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	4	Ouroboros	8	102	nordkap	676dc6f812	ladder	414	0	0	0	-1	0	62	972
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_5.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	5	Ouroboros	8	102	atoll	8cbf96e7b4	ladder	372	0	0	0	-1	0	80	2066
c7e550f7-b461-4d6e-b58c-2819ad2e26ec_game_1.replay26	c7e550f7-b461-4d6e-b58c-2819ad2e26ec	1	diverge	9	102	drumlin	d045777fb4	ladder	84	1	0	0	-1	0	142	486
c7e550f7-b461-4d6e-b58c-2819ad2e26ec_game_2.replay26	c7e550f7-b461-4d6e-b58c-2819ad2e26ec	2	diverge	9	102	nordkap	676dc6f812	ladder	119	1	0	0	-1	0	204	557
c7e550f7-b461-4d6e-b58c-2819ad2e26ec_game_3.replay26	c7e550f7-b461-4d6e-b58c-2819ad2e26ec	3	diverge	9	102	archipelago	f0ab8b0a38	ladder	128	1	0	0	-1	0	32	750
c7e550f7-b461-4d6e-b58c-2819ad2e26ec_game_4.replay26	c7e550f7-b461-4d6e-b58c-2819ad2e26ec	4	diverge	9	102	meander	925f7a4755	ladder	90	1	0	0	-1	0	246	440
c7e550f7-b461-4d6e-b58c-2819ad2e26ec_game_5.replay26	c7e550f7-b461-4d6e-b58c-2819ad2e26ec	5	diverge	9	102	heart	d0f31b58fa	ladder	76	1	0	0	-1	0	67	437
f61514bc-554e-465c-8eb6-599945c9cd55_game_1.replay26	f61514bc-554e-465c-8eb6-599945c9cd55	1	Team 48	17	102	meander	925f7a4755	ladder	430	1	1	271	103	271	487	1719
f61514bc-554e-465c-8eb6-599945c9cd55_game_2.replay26	f61514bc-554e-465c-8eb6-599945c9cd55	2	Team 48	17	102	moonrise	65714cc548	ladder	192	1	2	176	16	306	357	1057
f61514bc-554e-465c-8eb6-599945c9cd55_game_3.replay26	f61514bc-554e-465c-8eb6-599945c9cd55	3	Team 48	17	102	jackpot	29fc6e6fa5	ladder	112	1	0	0	-1	0	172	560
f61514bc-554e-465c-8eb6-599945c9cd55_game_4.replay26	f61514bc-554e-465c-8eb6-599945c9cd55	4	Team 48	17	102	antler	e150ec12c3	ladder	404	1	3	385	19	714	1244	2502
f61514bc-554e-465c-8eb6-599945c9cd55_game_5.replay26	f61514bc-554e-465c-8eb6-599945c9cd55	5	Team 48	17	102	saga	988930b0ce	ladder	113	1	0	0	-1	0	76	453
ebcf2390-20d0-456c-aa36-fd97fa2c4208_game_1.replay26	ebcf2390-20d0-456c-aa36-fd97fa2c4208	1	I Stone	22	102	lighthouse	00349f3ee5	ladder	396	1	1	199	97	199	677	1663
ebcf2390-20d0-456c-aa36-fd97fa2c4208_game_2.replay26	ebcf2390-20d0-456c-aa36-fd97fa2c4208	2	I Stone	22	102	hive	0c59455b91	ladder	136	1	0	0	-1	0	215	801
ebcf2390-20d0-456c-aa36-fd97fa2c4208_game_3.replay26	ebcf2390-20d0-456c-aa36-fd97fa2c4208	3	I Stone	22	102	meander	925f7a4755	ladder	200	1	3	163	37	414	484	1184
ebcf2390-20d0-456c-aa36-fd97fa2c4208_game_4.replay26	ebcf2390-20d0-456c-aa36-fd97fa2c4208	4	I Stone	22	102	eider	32e660f402	ladder	136	1	1	113	23	113	326	800
ebcf2390-20d0-456c-aa36-fd97fa2c4208_game_5.replay26	ebcf2390-20d0-456c-aa36-fd97fa2c4208	5	I Stone	22	102	drumlin	d045777fb4	ladder	385	1	3	351	34	1031	1102	2553
e57d0a44-dece-454a-806a-63b934eb2684_game_1.replay26	e57d0a44-dece-454a-806a-63b934eb2684	1	Banminary	44	102	heart	d0f31b58fa	ladder	253	1	2	156	97	296	516	1269
e57d0a44-dece-454a-806a-63b934eb2684_game_2.replay26	e57d0a44-dece-454a-806a-63b934eb2684	2	Banminary	44	102	nordkap	676dc6f812	ladder	223	1	1	136	31	136	390	1050
e57d0a44-dece-454a-806a-63b934eb2684_game_3.replay26	e57d0a44-dece-454a-806a-63b934eb2684	3	Banminary	44	102	drumlin	d045777fb4	ladder	67	1	0	0	-1	0	61	316
e57d0a44-dece-454a-806a-63b934eb2684_game_4.replay26	e57d0a44-dece-454a-806a-63b934eb2684	4	Banminary	44	102	antler	e150ec12c3	ladder	63	1	0	0	-1	0	7	217
e57d0a44-dece-454a-806a-63b934eb2684_game_5.replay26	e57d0a44-dece-454a-806a-63b934eb2684	5	Banminary	44	102	snowflake	b3b93b33a3	ladder	72	1	0	0	-1	0	85	364
0954136c-7021-4d33-b61c-0c6996467e48_game_1.replay26	0954136c-7021-4d33-b61c-0c6996467e48	1	The Bisons	4	102	lighthouse	00349f3ee5	ladder	68	1	0	0	-1	0	50	296
0954136c-7021-4d33-b61c-0c6996467e48_game_2.replay26	0954136c-7021-4d33-b61c-0c6996467e48	2	The Bisons	4	102	eider	32e660f402	ladder	88	1	0	0	-1	0	121	451
0954136c-7021-4d33-b61c-0c6996467e48_game_3.replay26	0954136c-7021-4d33-b61c-0c6996467e48	3	The Bisons	4	102	heart	d0f31b58fa	ladder	78	1	0	0	-1	0	122	427
0954136c-7021-4d33-b61c-0c6996467e48_game_4.replay26	0954136c-7021-4d33-b61c-0c6996467e48	4	The Bisons	4	102	antler	e150ec12c3	ladder	155	1	0	0	-1	0	158	868
0954136c-7021-4d33-b61c-0c6996467e48_game_5.replay26	0954136c-7021-4d33-b61c-0c6996467e48	5	The Bisons	4	102	saga	988930b0ce	ladder	67	1	0	0	-1	0	51	381
7135b3a6-743a-4750-bb74-82d08164323f_game_1.replay26	7135b3a6-743a-4750-bb74-82d08164323f	1	Landers	93	102	antler	e150ec12c3	ladder	172	0	1	124	48	124	297	738
7135b3a6-743a-4750-bb74-82d08164323f_game_2.replay26	7135b3a6-743a-4750-bb74-82d08164323f	2	Landers	93	102	jackpot	29fc6e6fa5	ladder	1000	0	5	972	28	3222	3572	8895
7135b3a6-743a-4750-bb74-82d08164323f_game_3.replay26	7135b3a6-743a-4750-bb74-82d08164323f	3	Landers	93	102	fjordgate	93f8deafba	ladder	157	0	0	0	-1	0	276	641
7135b3a6-743a-4750-bb74-82d08164323f_game_4.replay26	7135b3a6-743a-4750-bb74-82d08164323f	4	Landers	93	102	drumlin	d045777fb4	ladder	201	0	2	159	42	318	333	814
7135b3a6-743a-4750-bb74-82d08164323f_game_5.replay26	7135b3a6-743a-4750-bb74-82d08164323f	5	Landers	93	102	lighthouse	00349f3ee5	ladder	1000	0	0	0	-1	0	620	1430
28ede745-4895-47db-a64c-92c2f9cdc3d3_game_1.replay26	28ede745-4895-47db-a64c-92c2f9cdc3d3	1	gsxWins	22	102	antler	e150ec12c3	ladder	143	0	0	0	-1	0	10	705
28ede745-4895-47db-a64c-92c2f9cdc3d3_game_2.replay26	28ede745-4895-47db-a64c-92c2f9cdc3d3	2	gsxWins	22	102	nordkap	676dc6f812	ladder	212	0	1	195	17	195	200	1050
28ede745-4895-47db-a64c-92c2f9cdc3d3_game_3.replay26	28ede745-4895-47db-a64c-92c2f9cdc3d3	3	gsxWins	22	102	drumlin	d045777fb4	ladder	125	0	0	0	-1	0	33	732
28ede745-4895-47db-a64c-92c2f9cdc3d3_game_4.replay26	28ede745-4895-47db-a64c-92c2f9cdc3d3	4	gsxWins	22	102	atoll	8cbf96e7b4	ladder	107	0	0	0	-1	0	85	525
28ede745-4895-47db-a64c-92c2f9cdc3d3_game_5.replay26	28ede745-4895-47db-a64c-92c2f9cdc3d3	5	gsxWins	22	102	saga	988930b0ce	ladder	89	0	0	0	-1	0	3	513
cd979ed6-b40d-467c-8655-d58edc85e649_game_1.replay26	cd979ed6-b40d-467c-8655-d58edc85e649	1	farming_200s	11	102	hive	0c59455b91	ladder	118	1	0	0	-1	0	148	645
cd979ed6-b40d-467c-8655-d58edc85e649_game_2.replay26	cd979ed6-b40d-467c-8655-d58edc85e649	2	farming_200s	11	102	atoll	8cbf96e7b4	ladder	175	1	1	146	29	146	147	865
cd979ed6-b40d-467c-8655-d58edc85e649_game_3.replay26	cd979ed6-b40d-467c-8655-d58edc85e649	3	farming_200s	11	102	moonrise	65714cc548	ladder	142	1	1	120	22	120	216	655
cd979ed6-b40d-467c-8655-d58edc85e649_game_4.replay26	cd979ed6-b40d-467c-8655-d58edc85e649	4	farming_200s	11	102	jackpot	29fc6e6fa5	ladder	109	1	0	0	-1	0	166	639
cd979ed6-b40d-467c-8655-d58edc85e649_game_5.replay26	cd979ed6-b40d-467c-8655-d58edc85e649	5	farming_200s	11	102	nordkap	676dc6f812	ladder	153	1	2	133	20	255	274	780
369f17f9-b265-4b5e-9f2d-48745370c600_game_1.replay26	369f17f9-b265-4b5e-9f2d-48745370c600	1	diverge	9	102	archipelago	f0ab8b0a38	ladder	185	0	1	125	60	125	140	1092
369f17f9-b265-4b5e-9f2d-48745370c600_game_2.replay26	369f17f9-b265-4b5e-9f2d-48745370c600	2	diverge	9	102	meander	925f7a4755	ladder	117	0	0	0	-1	0	211	575
369f17f9-b265-4b5e-9f2d-48745370c600_game_3.replay26	369f17f9-b265-4b5e-9f2d-48745370c600	3	diverge	9	102	eider	32e660f402	ladder	92	0	0	0	-1	0	116	537
369f17f9-b265-4b5e-9f2d-48745370c600_game_4.replay26	369f17f9-b265-4b5e-9f2d-48745370c600	4	diverge	9	102	heart	d0f31b58fa	ladder	148	0	0	0	-1	0	130	869
369f17f9-b265-4b5e-9f2d-48745370c600_game_5.replay26	369f17f9-b265-4b5e-9f2d-48745370c600	5	diverge	9	102	antler	e150ec12c3	ladder	124	0	0	0	-1	0	246	710
7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979_game_1.replay26	7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979	1	I Stone	22	102	saga	988930b0ce	ladder	132	1	0	0	-1	0	158	650
7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979_game_2.replay26	7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979	2	I Stone	22	102	snowflake	b3b93b33a3	ladder	367	1	0	0	-1	0	126	2108
7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979_game_3.replay26	7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979	3	I Stone	22	102	hive	0c59455b91	ladder	478	1	0	0	-1	0	375	2553
7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979_game_4.replay26	7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979	4	I Stone	22	102	eider	32e660f402	ladder	101	1	0	0	-1	0	216	590
7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979_game_5.replay26	7e485a8d-4ef2-40ba-aff0-c0c2cbcfc979	5	I Stone	22	102	drumlin	d045777fb4	ladder	295	1	3	252	43	748	781	1692
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_1.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	1	Lunds Stallions	59	102	atoll	8cbf96e7b4	ladder	184	0	0	0	-1	0	103	810
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_2.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	2	Lunds Stallions	59	102	fjordgate	93f8deafba	ladder	150	0	0	0	-1	0	222	488
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_3.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	3	Lunds Stallions	59	102	drumlin	d045777fb4	ladder	437	0	0	0	-1	0	577	1975
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_4.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	4	Lunds Stallions	59	102	antler	e150ec12c3	ladder	224	0	0	0	-1	0	336	779
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_5.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	5	Lunds Stallions	59	102	saga	988930b0ce	ladder	446	0	1	324	122	324	761	1569
5137b391-9a38-4007-b2e2-734b7256a69b_game_1.replay26	5137b391-9a38-4007-b2e2-734b7256a69b	1	The Bisons	4	102	hive	0c59455b91	ladder	62	1	0	0	-1	0	32	352
5137b391-9a38-4007-b2e2-734b7256a69b_game_2.replay26	5137b391-9a38-4007-b2e2-734b7256a69b	2	The Bisons	4	102	heart	d0f31b58fa	ladder	114	1	0	0	-1	0	70	662
5137b391-9a38-4007-b2e2-734b7256a69b_game_3.replay26	5137b391-9a38-4007-b2e2-734b7256a69b	3	The Bisons	4	102	drumlin	d045777fb4	ladder	77	1	0	0	-1	0	121	422
5137b391-9a38-4007-b2e2-734b7256a69b_game_4.replay26	5137b391-9a38-4007-b2e2-734b7256a69b	4	The Bisons	4	102	lighthouse	00349f3ee5	ladder	93	1	0	0	-1	0	214	440
5137b391-9a38-4007-b2e2-734b7256a69b_game_5.replay26	5137b391-9a38-4007-b2e2-734b7256a69b	5	The Bisons	4	102	antler	e150ec12c3	ladder	112	1	0	0	-1	0	142	657
ec63222c-3fc0-4315-817e-766d15d6bcea_game_1.replay26	ec63222c-3fc0-4315-817e-766d15d6bcea	1	Banminary	44	102	jackpot	29fc6e6fa5	ladder	219	1	3	193	26	517	527	1384
ec63222c-3fc0-4315-817e-766d15d6bcea_game_2.replay26	ec63222c-3fc0-4315-817e-766d15d6bcea	2	Banminary	44	102	archipelago	f0ab8b0a38	ladder	329	1	0	0	-1	0	3	1822
ec63222c-3fc0-4315-817e-766d15d6bcea_game_3.replay26	ec63222c-3fc0-4315-817e-766d15d6bcea	3	Banminary	44	102	eider	32e660f402	ladder	346	1	1	200	12	326	434	1284
ec63222c-3fc0-4315-817e-766d15d6bcea_game_4.replay26	ec63222c-3fc0-4315-817e-766d15d6bcea	4	Banminary	44	102	hive	0c59455b91	ladder	71	1	0	0	-1	0	84	362
ec63222c-3fc0-4315-817e-766d15d6bcea_game_5.replay26	ec63222c-3fc0-4315-817e-766d15d6bcea	5	Banminary	44	102	antler	e150ec12c3	ladder	145	1	0	0	-1	0	116	715
bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d_game_1.replay26	bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d	1	Leviathan	44	102	fjordgate	93f8deafba	ladder	164	1	0	0	-1	0	177	810
bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d_game_2.replay26	bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d	2	Leviathan	44	102	saga	988930b0ce	ladder	136	1	0	0	-1	0	98	797
bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d_game_3.replay26	bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d	3	Leviathan	44	102	atoll	8cbf96e7b4	ladder	301	1	3	269	32	712	821	1496
bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d_game_4.replay26	bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d	4	Leviathan	44	102	lighthouse	00349f3ee5	ladder	128	1	0	0	-1	0	260	752
bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d_game_5.replay26	bf0cdb01-a30c-42f3-a8ab-fe0bc3ec6e3d	5	Leviathan	44	102	snowflake	b3b93b33a3	ladder	101	1	0	0	-1	0	90	588
eddb9ae8-e606-4a30-a0cf-84c799f15088_game_1.replay26	eddb9ae8-e606-4a30-a0cf-84c799f15088	1	Powerpuff Girls	63	102	archipelago	f0ab8b0a38	ladder	1000	0	2	910	90	1689	1930	5619
eddb9ae8-e606-4a30-a0cf-84c799f15088_game_2.replay26	eddb9ae8-e606-4a30-a0cf-84c799f15088	2	Powerpuff Girls	63	102	eider	32e660f402	ladder	124	0	1	100	24	100	306	754
eddb9ae8-e606-4a30-a0cf-84c799f15088_game_3.replay26	eddb9ae8-e606-4a30-a0cf-84c799f15088	3	Powerpuff Girls	63	102	hive	0c59455b91	ladder	290	0	1	225	65	225	496	1513
