file	match	game	opp	oppver	ourver	oppbef	map	cond	turns	won	our_team
208e84f8-584c-4450-aedc-e85eb5ac5198_game_4.replay26	208e84f8-584c-4450-aedc-e85eb5ac5198	4	Memtrace	None	77	1548.0037872330286	snowflake	titanium_collected	1000	1	0
208e84f8-584c-4450-aedc-e85eb5ac5198_game_5.replay26	208e84f8-584c-4450-aedc-e85eb5ac5198	5	Memtrace	None	77	1548.0037872330286	meander	core_destroyed	110	1	0
20e5391f-2c00-4806-8709-4a80b11b0792_game_1.replay26	20e5391f-2c00-4806-8709-4a80b11b0792	1	Powerpuff Girls	None	80	1602.1490486077007	saga	core_destroyed	850	0	1
20e5391f-2c00-4806-8709-4a80b11b0792_game_2.replay26	20e5391f-2c00-4806-8709-4a80b11b0792	2	Powerpuff Girls	None	80	1602.1490486077007	fjordgate	titanium_collected	1000	0	1
20e5391f-2c00-4806-8709-4a80b11b0792_game_3.replay26	20e5391f-2c00-4806-8709-4a80b11b0792	3	Powerpuff Girls	None	80	1602.1490486077007	snowflake	titanium_collected	1000	0	1
20e5391f-2c00-4806-8709-4a80b11b0792_game_4.replay26	20e5391f-2c00-4806-8709-4a80b11b0792	4	Powerpuff Girls	None	80	1602.1490486077007	heart	core_destroyed	448	0	1
20e5391f-2c00-4806-8709-4a80b11b0792_game_5.replay26	20e5391f-2c00-4806-8709-4a80b11b0792	5	Powerpuff Girls	None	80	1602.1490486077007	lighthouse	titanium_collected	1000	1	1
23a9d8e2-db29-4b79-bada-e27a6b930afc_game_1.replay26	23a9d8e2-db29-4b79-bada-e27a6b930afc	1	Team 48	None	74	1595.2359066248302	archipelago	core_destroyed	68	0	0
23a9d8e2-db29-4b79-bada-e27a6b930afc_game_2.replay26	23a9d8e2-db29-4b79-bada-e27a6b930afc	2	Team 48	None	74	1595.2359066248302	nordkap	core_destroyed	454	0	0
23a9d8e2-db29-4b79-bada-e27a6b930afc_game_3.replay26	23a9d8e2-db29-4b79-bada-e27a6b930afc	3	Team 48	None	74	1595.2359066248302	eider	core_destroyed	76	1	0
23a9d8e2-db29-4b79-bada-e27a6b930afc_game_4.replay26	23a9d8e2-db29-4b79-bada-e27a6b930afc	4	Team 48	None	74	1595.2359066248302	meander	core_destroyed	257	1	0
23a9d8e2-db29-4b79-bada-e27a6b930afc_game_5.replay26	23a9d8e2-db29-4b79-bada-e27a6b930afc	5	Team 48	None	74	1595.2359066248302	jackpot	core_destroyed	77	0	0
240a626c-18a3-4c25-bd49-7b7cc28bf003_game_1.replay26	240a626c-18a3-4c25-bd49-7b7cc28bf003	1	Leviathan	None	73	1663.6948646354979	moonrise	core_destroyed	116	0	0
240a626c-18a3-4c25-bd49-7b7cc28bf003_game_2.replay26	240a626c-18a3-4c25-bd49-7b7cc28bf003	2	Leviathan	None	73	1663.6948646354979	archipelago	core_destroyed	200	1	0
240a626c-18a3-4c25-bd49-7b7cc28bf003_game_3.replay26	240a626c-18a3-4c25-bd49-7b7cc28bf003	3	Leviathan	None	73	1663.6948646354979	eider	core_destroyed	389	0	0
240a626c-18a3-4c25-bd49-7b7cc28bf003_game_4.replay26	240a626c-18a3-4c25-bd49-7b7cc28bf003	4	Leviathan	None	73	1663.6948646354979	heart	titanium_collected	1000	1	0
240a626c-18a3-4c25-bd49-7b7cc28bf003_game_5.replay26	240a626c-18a3-4c25-bd49-7b7cc28bf003	5	Leviathan	None	73	1663.6948646354979	saga	core_destroyed	134	1	0
27435b40-4b15-40e2-a1a8-8dbfae29b9c9_game_1.replay26	27435b40-4b15-40e2-a1a8-8dbfae29b9c9	1	CtrlAltDefeat	None	68	1629.4173097789244	antler	titanium_collected	1000	0	1
27435b40-4b15-40e2-a1a8-8dbfae29b9c9_game_2.replay26	27435b40-4b15-40e2-a1a8-8dbfae29b9c9	2	CtrlAltDefeat	None	68	1629.4173097789244	eider	core_destroyed	201	0	1
27435b40-4b15-40e2-a1a8-8dbfae29b9c9_game_3.replay26	27435b40-4b15-40e2-a1a8-8dbfae29b9c9	3	CtrlAltDefeat	None	68	1629.4173097789244	heart	core_destroyed	370	0	1
27435b40-4b15-40e2-a1a8-8dbfae29b9c9_game_4.replay26	27435b40-4b15-40e2-a1a8-8dbfae29b9c9	4	CtrlAltDefeat	None	68	1629.4173097789244	saga	core_destroyed	384	0	1
27435b40-4b15-40e2-a1a8-8dbfae29b9c9_game_5.replay26	27435b40-4b15-40e2-a1a8-8dbfae29b9c9	5	CtrlAltDefeat	None	68	1629.4173097789244	jackpot	core_destroyed	600	0	1
2874c55e-f549-46ba-bd01-5bb25df42958_game_1.replay26	2874c55e-f549-46ba-bd01-5bb25df42958	1	Memtrace	None	80	1550.621127928088	hive	titanium_collected	1000	0	0
2874c55e-f549-46ba-bd01-5bb25df42958_game_2.replay26	2874c55e-f549-46ba-bd01-5bb25df42958	2	Memtrace	None	80	1550.621127928088	heart	core_destroyed	289	1	0
2874c55e-f549-46ba-bd01-5bb25df42958_game_3.replay26	2874c55e-f549-46ba-bd01-5bb25df42958	3	Memtrace	None	80	1550.621127928088	meander	core_destroyed	110	1	0
2874c55e-f549-46ba-bd01-5bb25df42958_game_4.replay26	2874c55e-f549-46ba-bd01-5bb25df42958	4	Memtrace	None	80	1550.621127928088	jackpot	titanium_collected	1000	1	0
2874c55e-f549-46ba-bd01-5bb25df42958_game_5.replay26	2874c55e-f549-46ba-bd01-5bb25df42958	5	Memtrace	None	80	1550.621127928088	fjordgate	core_destroyed	358	1	0
2876f21d-170f-4558-8eb0-701d0369aa85_game_1.replay26	2876f21d-170f-4558-8eb0-701d0369aa85	1	CtrlAltDefeat	None	70	1615.628999007819	jackpot	core_destroyed	336	0	1
2876f21d-170f-4558-8eb0-701d0369aa85_game_2.replay26	2876f21d-170f-4558-8eb0-701d0369aa85	2	CtrlAltDefeat	None	70	1615.628999007819	archipelago	core_destroyed	279	0	1
2876f21d-170f-4558-8eb0-701d0369aa85_game_3.replay26	2876f21d-170f-4558-8eb0-701d0369aa85	3	CtrlAltDefeat	None	70	1615.628999007819	eider	core_destroyed	194	1	1
2876f21d-170f-4558-8eb0-701d0369aa85_game_4.replay26	2876f21d-170f-4558-8eb0-701d0369aa85	4	CtrlAltDefeat	None	70	1615.628999007819	nordkap	core_destroyed	258	0	1
2876f21d-170f-4558-8eb0-701d0369aa85_game_5.replay26	2876f21d-170f-4558-8eb0-701d0369aa85	5	CtrlAltDefeat	None	70	1615.628999007819	heart	core_destroyed	223	0	1
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_1.replay26	2b05487d-b689-45b5-abf1-cfefa9a0a3f9	1	CtrlAltDefeat	None	72	1606.1512121441422	drumlin	core_destroyed	472	0	0
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_2.replay26	2b05487d-b689-45b5-abf1-cfefa9a0a3f9	2	CtrlAltDefeat	None	72	1606.1512121441422	fjordgate	titanium_collected	1000	1	0
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	2b05487d-b689-45b5-abf1-cfefa9a0a3f9	3	CtrlAltDefeat	None	72	1606.1512121441422	archipelago	core_destroyed	464	0	0
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_4.replay26	2b05487d-b689-45b5-abf1-cfefa9a0a3f9	4	CtrlAltDefeat	None	72	1606.1512121441422	antler	titanium_collected	1000	1	0
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_5.replay26	2b05487d-b689-45b5-abf1-cfefa9a0a3f9	5	CtrlAltDefeat	None	72	1606.1512121441422	jackpot	core_destroyed	211	0	0
2b92b4fd-6656-4ad3-a91c-7e9641bd9001_game_1.replay26	2b92b4fd-6656-4ad3-a91c-7e9641bd9001	1	0033	None	67	1552.7946876857307	lighthouse	core_destroyed	119	1	1
2b92b4fd-6656-4ad3-a91c-7e9641bd9001_game_2.replay26	2b92b4fd-6656-4ad3-a91c-7e9641bd9001	2	0033	None	67	1552.7946876857307	drumlin	core_destroyed	79	0	1
2b92b4fd-6656-4ad3-a91c-7e9641bd9001_game_3.replay26	2b92b4fd-6656-4ad3-a91c-7e9641bd9001	3	0033	None	67	1552.7946876857307	eider	core_destroyed	165	1	1
2b92b4fd-6656-4ad3-a91c-7e9641bd9001_game_4.replay26	2b92b4fd-6656-4ad3-a91c-7e9641bd9001	4	0033	None	67	1552.7946876857307	meander	core_destroyed	183	1	1
2b92b4fd-6656-4ad3-a91c-7e9641bd9001_game_5.replay26	2b92b4fd-6656-4ad3-a91c-7e9641bd9001	5	0033	None	67	1552.7946876857307	jackpot	core_destroyed	172	1	1
2dabf725-ff9a-40a2-8c12-e17de60178d2_game_1.replay26	2dabf725-ff9a-40a2-8c12-e17de60178d2	1	Ouroboros	None	80	1556.763014819979	eider	core_destroyed	624	0	1
2dabf725-ff9a-40a2-8c12-e17de60178d2_game_2.replay26	2dabf725-ff9a-40a2-8c12-e17de60178d2	2	Ouroboros	None	80	1556.763014819979	saga	core_destroyed	539	0	1
2dabf725-ff9a-40a2-8c12-e17de60178d2_game_3.replay26	2dabf725-ff9a-40a2-8c12-e17de60178d2	3	Ouroboros	None	80	1556.763014819979	atoll	core_destroyed	286	0	1
2dabf725-ff9a-40a2-8c12-e17de60178d2_game_4.replay26	2dabf725-ff9a-40a2-8c12-e17de60178d2	4	Ouroboros	None	80	1556.763014819979	archipelago	titanium_collected	1000	0	1
2dabf725-ff9a-40a2-8c12-e17de60178d2_game_5.replay26	2dabf725-ff9a-40a2-8c12-e17de60178d2	5	Ouroboros	None	80	1556.763014819979	meander	titanium_collected	1000	1	1
2e284243-41b0-4494-a83a-8ab374b79ba8_game_1.replay26	2e284243-41b0-4494-a83a-8ab374b79ba8	1	OopsGotYourElo	None	72	1570.5300357347242	jackpot	titanium_collected	1000	1	1
2e284243-41b0-4494-a83a-8ab374b79ba8_game_2.replay26	2e284243-41b0-4494-a83a-8ab374b79ba8	2	OopsGotYourElo	None	72	1570.5300357347242	moonrise	titanium_collected	1000	0	1
2e284243-41b0-4494-a83a-8ab374b79ba8_game_3.replay26	2e284243-41b0-4494-a83a-8ab374b79ba8	3	OopsGotYourElo	None	72	1570.5300357347242	heart	core_destroyed	184	1	1
2e284243-41b0-4494-a83a-8ab374b79ba8_game_4.replay26	2e284243-41b0-4494-a83a-8ab374b79ba8	4	OopsGotYourElo	None	72	1570.5300357347242	snowflake	core_destroyed	117	0	1
2e284243-41b0-4494-a83a-8ab374b79ba8_game_5.replay26	2e284243-41b0-4494-a83a-8ab374b79ba8	5	OopsGotYourElo	None	72	1570.5300357347242	archipelago	titanium_collected	1000	1	1
313d303f-ffa1-4581-a24f-5bbd3b8ca234_game_1.replay26	313d303f-ffa1-4581-a24f-5bbd3b8ca234	1	Ouroboros	None	68	1606.7513580076106	archipelago	titanium_collected	1000	0	0
313d303f-ffa1-4581-a24f-5bbd3b8ca234_game_2.replay26	313d303f-ffa1-4581-a24f-5bbd3b8ca234	2	Ouroboros	None	68	1606.7513580076106	antler	titanium_collected	1000	1	0
313d303f-ffa1-4581-a24f-5bbd3b8ca234_game_3.replay26	313d303f-ffa1-4581-a24f-5bbd3b8ca234	3	Ouroboros	None	68	1606.7513580076106	meander	titanium_collected	1000	1	0
313d303f-ffa1-4581-a24f-5bbd3b8ca234_game_4.replay26	313d303f-ffa1-4581-a24f-5bbd3b8ca234	4	Ouroboros	None	68	1606.7513580076106	moonrise	core_destroyed	630	0	0
313d303f-ffa1-4581-a24f-5bbd3b8ca234_game_5.replay26	313d303f-ffa1-4581-a24f-5bbd3b8ca234	5	Ouroboros	None	68	1606.7513580076106	atoll	core_destroyed	198	0	0
31f73a38-447c-4cac-b039-257fcdcf036b_game_1.replay26	31f73a38-447c-4cac-b039-257fcdcf036b	1	Memtrace	None	80	1507.1610411687789	fjordgate	titanium_collected	1000	1	0
31f73a38-447c-4cac-b039-257fcdcf036b_game_2.replay26	31f73a38-447c-4cac-b039-257fcdcf036b	2	Memtrace	None	80	1507.1610411687789	meander	core_destroyed	111	1	0
31f73a38-447c-4cac-b039-257fcdcf036b_game_3.replay26	31f73a38-447c-4cac-b039-257fcdcf036b	3	Memtrace	None	80	1507.1610411687789	hive	titanium_collected	1000	0	0
31f73a38-447c-4cac-b039-257fcdcf036b_game_4.replay26	31f73a38-447c-4cac-b039-257fcdcf036b	4	Memtrace	None	80	1507.1610411687789	moonrise	core_destroyed	102	1	0
31f73a38-447c-4cac-b039-257fcdcf036b_game_5.replay26	31f73a38-447c-4cac-b039-257fcdcf036b	5	Memtrace	None	80	1507.1610411687789	jackpot	core_destroyed	155	1	0
3311f968-730e-44fb-b58c-692d61da41af_game_1.replay26	3311f968-730e-44fb-b58c-692d61da41af	1	Banminary	None	75	1620.5663252265213	antler	core_destroyed	104	1	1
3311f968-730e-44fb-b58c-692d61da41af_game_2.replay26	3311f968-730e-44fb-b58c-692d61da41af	2	Banminary	None	75	1620.5663252265213	meander	core_destroyed	400	1	1
3311f968-730e-44fb-b58c-692d61da41af_game_3.replay26	3311f968-730e-44fb-b58c-692d61da41af	3	Banminary	None	75	1620.5663252265213	heart	core_destroyed	227	1	1
3311f968-730e-44fb-b58c-692d61da41af_game_4.replay26	3311f968-730e-44fb-b58c-692d61da41af	4	Banminary	None	75	1620.5663252265213	archipelago	core_destroyed	71	1	1
3311f968-730e-44fb-b58c-692d61da41af_game_5.replay26	3311f968-730e-44fb-b58c-692d61da41af	5	Banminary	None	75	1620.5663252265213	drumlin	core_destroyed	142	0	1
3592a1fb-58fc-44c4-9e19-818e216aba4e_game_1.replay26	3592a1fb-58fc-44c4-9e19-818e216aba4e	1	Team 48	None	80	1542.6841757400173	saga	titanium_collected	1000	1	1
3592a1fb-58fc-44c4-9e19-818e216aba4e_game_2.replay26	3592a1fb-58fc-44c4-9e19-818e216aba4e	2	Team 48	None	80	1542.6841757400173	hive	core_destroyed	227	1	1
3592a1fb-58fc-44c4-9e19-818e216aba4e_game_3.replay26	3592a1fb-58fc-44c4-9e19-818e216aba4e	3	Team 48	None	80	1542.6841757400173	atoll	core_destroyed	74	1	1
3592a1fb-58fc-44c4-9e19-818e216aba4e_game_4.replay26	3592a1fb-58fc-44c4-9e19-818e216aba4e	4	Team 48	None	80	1542.6841757400173	lighthouse	core_destroyed	75	0	1
3592a1fb-58fc-44c4-9e19-818e216aba4e_game_5.replay26	3592a1fb-58fc-44c4-9e19-818e216aba4e	5	Team 48	None	80	1542.6841757400173	heart	core_destroyed	227	0	1
35b80716-2af2-4319-bb48-405fa5834e13_game_1.replay26	35b80716-2af2-4319-bb48-405fa5834e13	1	opensverige - plan B	None	80	1539.799589819551	drumlin	titanium_collected	1000	0	0
35b80716-2af2-4319-bb48-405fa5834e13_game_2.replay26	35b80716-2af2-4319-bb48-405fa5834e13	2	opensverige - plan B	None	80	1539.799589819551	hive	core_destroyed	848	0	0
35b80716-2af2-4319-bb48-405fa5834e13_game_3.replay26	35b80716-2af2-4319-bb48-405fa5834e13	3	opensverige - plan B	None	80	1539.799589819551	antler	titanium_collected	1000	0	0
35b80716-2af2-4319-bb48-405fa5834e13_game_4.replay26	35b80716-2af2-4319-bb48-405fa5834e13	4	opensverige - plan B	None	80	1539.799589819551	fjordgate	titanium_collected	1000	1	0
35b80716-2af2-4319-bb48-405fa5834e13_game_5.replay26	35b80716-2af2-4319-bb48-405fa5834e13	5	opensverige - plan B	None	80	1539.799589819551	meander	core_destroyed	324	1	0
37e4f4ee-841e-4d1d-86bf-328266efe1a0_game_1.replay26	37e4f4ee-841e-4d1d-86bf-328266efe1a0	1	Banminary	None	77	1646.3103362987285	eider	core_destroyed	360	1	1
37e4f4ee-841e-4d1d-86bf-328266efe1a0_game_2.replay26	37e4f4ee-841e-4d1d-86bf-328266efe1a0	2	Banminary	None	77	1646.3103362987285	hive	core_destroyed	437	1	1
37e4f4ee-841e-4d1d-86bf-328266efe1a0_game_3.replay26	37e4f4ee-841e-4d1d-86bf-328266efe1a0	3	Banminary	None	77	1646.3103362987285	archipelago	core_destroyed	85	1	1
37e4f4ee-841e-4d1d-86bf-328266efe1a0_game_4.replay26	37e4f4ee-841e-4d1d-86bf-328266efe1a0	4	Banminary	None	77	1646.3103362987285	saga	core_destroyed	69	0	1
37e4f4ee-841e-4d1d-86bf-328266efe1a0_game_5.replay26	37e4f4ee-841e-4d1d-86bf-328266efe1a0	5	Banminary	None	77	1646.3103362987285	heart	core_destroyed	493	1	1
393088af-e99c-48aa-b648-7d0c419738e1_game_1.replay26	393088af-e99c-48aa-b648-7d0c419738e1	1	CtrlAltDefeat	None	76	1604.7038752766337	drumlin	core_destroyed	277	0	1
393088af-e99c-48aa-b648-7d0c419738e1_game_2.replay26	393088af-e99c-48aa-b648-7d0c419738e1	2	CtrlAltDefeat	None	76	1604.7038752766337	archipelago	core_destroyed	924	0	1
393088af-e99c-48aa-b648-7d0c419738e1_game_3.replay26	393088af-e99c-48aa-b648-7d0c419738e1	3	CtrlAltDefeat	None	76	1604.7038752766337	antler	core_destroyed	169	1	1
393088af-e99c-48aa-b648-7d0c419738e1_game_4.replay26	393088af-e99c-48aa-b648-7d0c419738e1	4	CtrlAltDefeat	None	76	1604.7038752766337	moonrise	core_destroyed	251	1	1
393088af-e99c-48aa-b648-7d0c419738e1_game_5.replay26	393088af-e99c-48aa-b648-7d0c419738e1	5	CtrlAltDefeat	None	76	1604.7038752766337	heart	core_destroyed	411	0	1
39c40ef7-065d-4878-94c5-4fcba9a2d6ad_game_1.replay26	39c40ef7-065d-4878-94c5-4fcba9a2d6ad	1	OopsGotYourElo	None	68	1606.9072887307002	heart	core_destroyed	218	1	0
39c40ef7-065d-4878-94c5-4fcba9a2d6ad_game_2.replay26	39c40ef7-065d-4878-94c5-4fcba9a2d6ad	2	OopsGotYourElo	None	68	1606.9072887307002	drumlin	titanium_collected	1000	1	0
39c40ef7-065d-4878-94c5-4fcba9a2d6ad_game_3.replay26	39c40ef7-065d-4878-94c5-4fcba9a2d6ad	3	OopsGotYourElo	None	68	1606.9072887307002	snowflake	titanium_collected	1000	1	0
39c40ef7-065d-4878-94c5-4fcba9a2d6ad_game_4.replay26	39c40ef7-065d-4878-94c5-4fcba9a2d6ad	4	OopsGotYourElo	None	68	1606.9072887307002	atoll	titanium_collected	1000	1	0
39c40ef7-065d-4878-94c5-4fcba9a2d6ad_game_5.replay26	39c40ef7-065d-4878-94c5-4fcba9a2d6ad	5	OopsGotYourElo	None	68	1606.9072887307002	meander	titanium_collected	1000	1	0
3a3dab98-fb04-440a-b6bd-fec2cc5578dc_game_1.replay26	3a3dab98-fb04-440a-b6bd-fec2cc5578dc	1	Hugging Farce	None	80	1512.609498188837	drumlin	core_destroyed	338	0	1
3a3dab98-fb04-440a-b6bd-fec2cc5578dc_game_2.replay26	3a3dab98-fb04-440a-b6bd-fec2cc5578dc	2	Hugging Farce	None	80	1512.609498188837	antler	core_destroyed	84	1	1
3a3dab98-fb04-440a-b6bd-fec2cc5578dc_game_3.replay26	3a3dab98-fb04-440a-b6bd-fec2cc5578dc	3	Hugging Farce	None	80	1512.609498188837	fjordgate	core_destroyed	609	1	1
3a3dab98-fb04-440a-b6bd-fec2cc5578dc_game_4.replay26	3a3dab98-fb04-440a-b6bd-fec2cc5578dc	4	Hugging Farce	None	80	1512.609498188837	archipelago	core_destroyed	104	0	1
3a3dab98-fb04-440a-b6bd-fec2cc5578dc_game_5.replay26	3a3dab98-fb04-440a-b6bd-fec2cc5578dc	5	Hugging Farce	None	80	1512.609498188837	eider	core_destroyed	112	0	1
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_1.replay26	3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86	1	farming_200s	None	80	1548.9781654256738	jackpot	core_destroyed	270	0	1
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_2.replay26	3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86	2	farming_200s	None	80	1548.9781654256738	drumlin	core_destroyed	397	1	1
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_3.replay26	3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86	3	farming_200s	None	80	1548.9781654256738	lighthouse	core_destroyed	311	1	1
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_4.replay26	3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86	4	farming_200s	None	80	1548.9781654256738	atoll	core_destroyed	223	0	1
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_5.replay26	3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86	5	farming_200s	None	80	1548.9781654256738	heart	core_destroyed	299	0	1
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	1	Askar City	None	76	1523.5295293431157	saga	core_destroyed	185	1	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	2	Askar City	None	76	1523.5295293431157	antler	core_destroyed	760	1	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_3.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	3	Askar City	None	76	1523.5295293431157	archipelago	core_destroyed	88	1	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	4	Askar City	None	76	1523.5295293431157	heart	core_destroyed	508	1	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	5	Askar City	None	76	1523.5295293431157	meander	core_destroyed	401	1	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	3cd88b65-5be9-40f7-92b1-b569e2a45930	1	OopsGotYourElo	None	75	1601.2443351845236	meander	titanium_collected	1000	1	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	3cd88b65-5be9-40f7-92b1-b569e2a45930	2	OopsGotYourElo	None	75	1601.2443351845236	atoll	core_destroyed	296	1	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_3.replay26	3cd88b65-5be9-40f7-92b1-b569e2a45930	3	OopsGotYourElo	None	75	1601.2443351845236	saga	titanium_collected	1000	1	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_4.replay26	3cd88b65-5be9-40f7-92b1-b569e2a45930	4	OopsGotYourElo	None	75	1601.2443351845236	heart	titanium_collected	1000	1	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_5.replay26	3cd88b65-5be9-40f7-92b1-b569e2a45930	5	OopsGotYourElo	None	75	1601.2443351845236	moonrise	titanium_collected	1000	1	0
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	3ced1189-112c-4b56-8b2a-ce59d4dddea4	1	Ouroboros	None	86	1554.7707955656172	lighthouse	core_destroyed	467	0	0
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	3ced1189-112c-4b56-8b2a-ce59d4dddea4	2	Ouroboros	None	86	1554.7707955656172	meander	core_destroyed	399	0	0
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	3ced1189-112c-4b56-8b2a-ce59d4dddea4	3	Ouroboros	None	86	1554.7707955656172	jackpot	titanium_collected	1000	0	0
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_4.replay26	3ced1189-112c-4b56-8b2a-ce59d4dddea4	4	Ouroboros	None	86	1554.7707955656172	saga	core_destroyed	402	0	0
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_5.replay26	3ced1189-112c-4b56-8b2a-ce59d4dddea4	5	Ouroboros	None	86	1554.7707955656172	eider	core_destroyed	296	0	0
3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b_game_1.replay26	3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b	1	kladde chatte tville (och oss)	None	72	1741.1129628667802	archipelago	core_destroyed	390	0	0
3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b_game_2.replay26	3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b	2	kladde chatte tville (och oss)	None	72	1741.1129628667802	heart	titanium_collected	1000	1	0
3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b_game_3.replay26	3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b	3	kladde chatte tville (och oss)	None	72	1741.1129628667802	meander	core_destroyed	311	0	0
3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b_game_4.replay26	3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b	4	kladde chatte tville (och oss)	None	72	1741.1129628667802	snowflake	core_destroyed	610	0	0
3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b_game_5.replay26	3de9f5e0-6dd0-4d1e-bcac-f1f2ff28bd3b	5	kladde chatte tville (och oss)	None	72	1741.1129628667802	nordkap	core_destroyed	480	0	0
3e8bd0bf-9442-4b67-b976-cda914ae7d4b_game_1.replay26	3e8bd0bf-9442-4b67-b976-cda914ae7d4b	1	CtrlAltDefeat	None	72	1599.3794829236756	antler	core_destroyed	181	1	1
3e8bd0bf-9442-4b67-b976-cda914ae7d4b_game_2.replay26	3e8bd0bf-9442-4b67-b976-cda914ae7d4b	2	CtrlAltDefeat	None	72	1599.3794829236756	fjordgate	core_destroyed	381	1	1
3e8bd0bf-9442-4b67-b976-cda914ae7d4b_game_3.replay26	3e8bd0bf-9442-4b67-b976-cda914ae7d4b	3	CtrlAltDefeat	None	72	1599.3794829236756	moonrise	core_destroyed	404	0	1
3e8bd0bf-9442-4b67-b976-cda914ae7d4b_game_4.replay26	3e8bd0bf-9442-4b67-b976-cda914ae7d4b	4	CtrlAltDefeat	None	72	1599.3794829236756	archipelago	core_destroyed	173	0	1
3e8bd0bf-9442-4b67-b976-cda914ae7d4b_game_5.replay26	3e8bd0bf-9442-4b67-b976-cda914ae7d4b	5	CtrlAltDefeat	None	72	1599.3794829236756	heart	core_destroyed	169	0	1
3f024b23-d241-484e-b440-6ee5a883bb30_game_1.replay26	3f024b23-d241-484e-b440-6ee5a883bb30	1	Clankers	None	68	1636.3379147681194	lighthouse	core_destroyed	182	0	1
3f024b23-d241-484e-b440-6ee5a883bb30_game_2.replay26	3f024b23-d241-484e-b440-6ee5a883bb30	2	Clankers	None	68	1636.3379147681194	fjordgate	core_destroyed	177	0	1
3f024b23-d241-484e-b440-6ee5a883bb30_game_3.replay26	3f024b23-d241-484e-b440-6ee5a883bb30	3	Clankers	None	68	1636.3379147681194	snowflake	core_destroyed	177	0	1
3f024b23-d241-484e-b440-6ee5a883bb30_game_4.replay26	3f024b23-d241-484e-b440-6ee5a883bb30	4	Clankers	None	68	1636.3379147681194	meander	core_destroyed	690	1	1
3f024b23-d241-484e-b440-6ee5a883bb30_game_5.replay26	3f024b23-d241-484e-b440-6ee5a883bb30	5	Clankers	None	68	1636.3379147681194	archipelago	core_destroyed	315	0	1
3f3ff944-8d89-4695-8908-b3ca9cac7064_game_1.replay26	3f3ff944-8d89-4695-8908-b3ca9cac7064	1	I Stone	None	71	1553.764588371487	snowflake	titanium_collected	1000	1	0
3f3ff944-8d89-4695-8908-b3ca9cac7064_game_2.replay26	3f3ff944-8d89-4695-8908-b3ca9cac7064	2	I Stone	None	71	1553.764588371487	atoll	titanium_collected	1000	1	0
3f3ff944-8d89-4695-8908-b3ca9cac7064_game_3.replay26	3f3ff944-8d89-4695-8908-b3ca9cac7064	3	I Stone	None	71	1553.764588371487	meander	core_destroyed	308	0	0
3f3ff944-8d89-4695-8908-b3ca9cac7064_game_4.replay26	3f3ff944-8d89-4695-8908-b3ca9cac7064	4	I Stone	None	71	1553.764588371487	nordkap	titanium_collected	1000	0	0
