file	rnd	band	team	kind	x	y	d2_own	d2_enemy	side	winner
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	5	r0-150	0	sentinel	8	3	9	58	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	10	r0-150	1	gunner	18	8	53	74	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	10	r0-150	1	gunner	17	9	37	72	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	77	r0-150	1	gunner	19	6	80	73	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	89	r0-150	1	gunner	18	6	65	58	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	98	r0-150	0	gunner	10	7	17	10	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	110	r0-150	1	gunner	12	7	10	17	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	116	r0-150	1	gunner	12	9	2	37	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	140	r0-150	0	gunner	19	7	80	73	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	147	r0-150	1	gunner	13	1	85	8	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	163	r150-200	1	gunner	11	2	64	1	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	166	r150-200	0	gunner	12	8	26	5	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	176	r150-200	1	gunner	11	9	1	36	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	268	r200-300	0	gunner	12	8	26	5	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	317	r300+	1	gunner	13	7	13	20	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	319	r300+	1	gunner	13	6	20	13	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	321	r300+	1	gunner	11	5	25	4	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	346	r300+	1	gunner	10	5	26	5	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	360	r300+	1	gunner	8	5	34	13	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	509	r300+	1	gunner	14	6	25	18	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	517	r300+	1	gunner	12	7	10	17	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	518	r300+	0	gunner	10	3	1	50	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_1.replay26	526	r300+	1	gunner	11	6	16	9	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	17	r0-150	1	gunner	14	16	74	98	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	19	r0-150	1	gunner	12	17	113	89	FORWARD	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	20	r0-150	1	gunner	12	16	98	74	FORWARD	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	21	r0-150	1	gunner	13	15	72	72	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	36	r0-150	0	gunner	14	13	65	41	FORWARD	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	52	r0-150	0	gunner	13	12	45	45	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	72	r0-150	0	gunner	26	14	386	74	FORWARD	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	90	r0-150	1	gunner	1	14	349	61	FORWARD	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	92	r0-150	0	gunner	12	13	41	65	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	102	r0-150	1	gunner	26	17	113	425	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	156	r150-200	1	gunner	26	16	98	410	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	188	r150-200	0	gunner	2	13	41	305	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	189	r150-200	1	gunner	26	17	113	425	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	228	r200-300	0	gunner	27	17	464	128	FORWARD	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	229	r200-300	1	gunner	27	15	100	436	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	276	r200-300	1	gunner	27	18	145	481	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	304	r300+	1	gunner	25	19	136	424	HOME	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	336	r300+	0	gunner	17	12	109	13	FORWARD	0
db40a959-e213-475f-a568-3954467b3fc5_game_2.replay26	358	r300+	1	gunner	4	9	225	9	FORWARD	0
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	2	r0-150	1	gunner	5	5	2	18	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	3	r0-150	0	gunner	4	5	13	5	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	3	r0-150	1	gunner	4	8	8	40	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	4	r0-150	0	sentinel	0	4	8	40	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	4	r0-150	0	sentinel	4	3	5	13	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	5	r0-150	1	gunner	4	6	4	20	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	6	r0-150	1	gunner	8	4	8	40	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	244	r200-300	0	gunner	3	7	26	10	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	408	r300+	1	gunner	5	7	2	34	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	436	r300+	1	gunner	3	8	13	37	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	708	r300+	1	gunner	7	3	10	26	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	951	r300+	1	gunner	5	7	2	34	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_3.replay26	973	r300+	1	gunner	5	7	2	34	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_4.replay26	27	r0-150	1	gunner	12	6	180	68	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_4.replay26	28	r0-150	1	gunner	12	2	292	68	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_4.replay26	29	r0-150	1	gunner	12	4	232	64	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_4.replay26	39	r0-150	0	gunner	11	16	193	53	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_4.replay26	48	r0-150	1	gunner	2	0	580	20	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_4.replay26	64	r0-150	1	gunner	11	17	50	218	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_4.replay26	92	r0-150	1	gunner	3	5	394	2	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_4.replay26	135	r0-150	1	gunner	5	2	425	5	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_4.replay26	142	r0-150	1	gunner	6	5	313	5	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	7	r0-150	0	gunner	10	11	26	50	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	9	r0-150	1	gunner	9	12	36	36	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	12	r0-150	1	gunner	6	13	34	58	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	46	r0-150	0	gunner	4	11	50	74	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	53	r0-150	1	gunner	7	0	328	40	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	83	r0-150	1	gunner	16	9	130	58	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	88	r0-150	0	gunner	7	12	40	40	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	95	r0-150	0	gunner	11	10	20	68	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	97	r0-150	1	gunner	11	4	200	8	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	105	r0-150	1	gunner	6	11	58	34	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	122	r0-150	0	gunner	7	11	29	53	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	128	r0-150	1	gunner	8	8	101	5	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	153	r150-200	1	gunner	6	6	153	9	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	163	r150-200	1	gunner	8	6	145	1	FORWARD	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	169	r150-200	0	gunner	11	3	13	229	HOME	1
db40a959-e213-475f-a568-3954467b3fc5_game_5.replay26	180	r150-200	1	gunner	8	8	101	5	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_1.replay26	2	r0-150	1	launcher	12	14	4	340	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_1.replay26	9	r0-150	0	gunner	2	6	40	208	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_1.replay26	12	r0-150	1	sentinel	5	5	162	50	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_1.replay26	14	r0-150	1	sentinel	4	5	181	41	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_1.replay26	23	r0-150	1	sentinel	6	1	233	37	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_1.replay26	24	r0-150	0	gunner	4	2	20	244	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_1.replay26	48	r0-150	0	sentinel	13	9	250	26	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_1.replay26	65	r0-150	0	gunner	14	11	317	9	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	2	r0-150	1	launcher	19	8	1	145	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	9	r0-150	0	gunner	16	8	82	10	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	10	r0-150	0	sentinel	14	8	50	26	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	26	r0-150	1	launcher	8	17	185	65	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	29	r0-150	1	gunner	17	8	5	101	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	35	r0-150	1	sentinel	13	10	37	37	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	44	r0-150	1	gunner	14	10	26	50	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	55	r0-150	0	gunner	12	7	29	53	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	64	r0-150	1	gunner	10	10	82	10	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	463	r300+	0	sentinel	23	10	257	17	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	519	r300+	0	sentinel	23	9	256	16	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	538	r300+	0	sentinel	24	9	289	25	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	547	r300+	0	launcher	26	10	362	50	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	558	r300+	0	sentinel	23	6	265	25	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_2.replay26	574	r300+	0	sentinel	23	10	257	17	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_3.replay26	2	r0-150	1	launcher	8	16	5	101	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_3.replay26	4	r0-150	1	sentinel	9	10	64	16	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_3.replay26	5	r0-150	1	sentinel	10	11	50	26	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_3.replay26	8	r0-150	0	sentinel	11	8	8	104	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_3.replay26	9	r0-150	0	sentinel	12	7	10	130	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_3.replay26	48	r0-150	1	gunner	8	5	170	2	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_3.replay26	64	r0-150	1	gunner	9	5	169	1	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_3.replay26	76	r0-150	1	gunner	10	3	226	10	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	2	r0-150	1	launcher	18	20	2	394	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	15	r0-150	1	sentinel	10	9	181	41	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	18	r0-150	1	launcher	9	8	221	25	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	28	r0-150	1	gunner	8	4	346	10	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	34	r0-150	0	gunner	2	3	13	545	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	40	r0-150	1	gunner	21	16	13	377	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	96	r0-150	0	gunner	20	17	369	5	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	114	r0-150	0	gunner	6	4	2	394	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	135	r0-150	0	gunner	7	1	20	468	HOME	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_4.replay26	222	r200-300	0	sentinel	24	19	557	25	FORWARD	0
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_5.replay26	2	r0-150	1	launcher	13	2	1	265	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_5.replay26	13	r0-150	1	sentinel	5	11	162	18	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_5.replay26	13	r0-150	0	sentinel	5	15	10	250	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_5.replay26	13	r0-150	0	sentinel	5	13	10	202	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_5.replay26	15	r0-150	1	sentinel	3	10	185	17	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_5.replay26	16	r0-150	0	sentinel	3	12	5	221	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_5.replay26	44	r0-150	1	gunner	10	1	17	233	HOME	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_5.replay26	55	r0-150	1	gunner	1	13	290	2	FORWARD	1
db8b3e96-0f4d-4526-ac13-8244fc90639d_game_5.replay26	64	r0-150	1	gunner	4	14	244	4	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_1.replay26	6	r0-150	1	sentinel	8	8	18	50	HOME	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_1.replay26	7	r0-150	1	sentinel	7	8	25	41	HOME	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_1.replay26	11	r0-150	0	gunner	8	11	89	9	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_1.replay26	11	r0-150	1	sentinel	3	9	68	36	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_1.replay26	12	r0-150	1	sentinel	5	3	100	4	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_1.replay26	13	r0-150	0	gunner	8	12	106	10	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_1.replay26	16	r0-150	0	gunner	9	13	136	8	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_1.replay26	18	r0-150	0	gunner	9	14	157	13	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_2.replay26	3	r0-150	0	gunner	4	5	13	5	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_2.replay26	3	r0-150	1	sentinel	5	6	1	25	HOME	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_2.replay26	5	r0-150	0	gunner	6	3	17	9	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_2.replay26	5	r0-150	0	gunner	6	4	20	4	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_2.replay26	8	r0-150	1	sentinel	7	3	10	26	HOME	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_2.replay26	28	r0-150	0	gunner	8	8	72	8	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_2.replay26	34	r0-150	0	gunner	7	8	61	5	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_2.replay26	50	r0-150	0	gunner	5	7	34	2	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_2.replay26	58	r0-150	0	gunner	8	7	61	5	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	6	r0-150	1	sentinel	10	3	50	1	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	6	r0-150	0	gunner	13	9	40	5	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	7	r0-150	0	gunner	12	8	26	5	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	7	r0-150	1	sentinel	10	6	17	10	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	8	r0-150	1	sentinel	11	5	25	4	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	9	r0-150	1	sentinel	10	4	37	2	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	9	r0-150	0	gunner	14	9	45	10	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	9	r0-150	0	gunner	13	8	29	8	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	156	r150-200	0	gunner	10	13	101	10	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	184	r150-200	0	gunner	13	11	68	5	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	200	r200-300	0	gunner	12	9	37	2	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	228	r200-300	0	gunner	11	9	36	1	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	296	r200-300	0	gunner	13	12	85	8	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	388	r300+	0	gunner	10	11	65	2	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	408	r300+	0	gunner	10	10	50	1	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_3.replay26	440	r300+	0	gunner	10	13	101	10	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	2	r0-150	1	sentinel	6	10	4	36	HOME	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	4	r0-150	1	sentinel	7	10	5	37	HOME	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	6	r0-150	0	gunner	8	10	40	8	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	6	r0-150	1	sentinel	8	12	4	68	HOME	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	9	r0-150	1	sentinel	7	6	37	5	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	20	r0-150	0	gunner	9	10	45	13	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	21	r0-150	0	gunner	8	11	53	5	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	45	r0-150	0	gunner	8	11	53	5	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	72	r0-150	0	gunner	7	11	50	2	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_4.replay26	80	r0-150	0	gunner	9	10	45	13	FORWARD	0
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	37	r0-150	0	gunner	18	21	485	9	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	41	r0-150	0	gunner	18	20	452	4	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	45	r0-150	0	gunner	17	18	365	1	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	53	r0-150	0	gunner	20	17	425	5	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	63	r0-150	1	sentinel	13	22	41	405	HOME	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	76	r0-150	0	gunner	20	21	545	13	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	88	r0-150	0	gunner	20	20	512	8	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	96	r0-150	0	gunner	19	20	481	5	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	98	r0-150	1	sentinel	18	20	4	452	HOME	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	100	r0-150	1	sentinel	15	18	9	317	HOME	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	168	r150-200	1	sentinel	11	14	65	149	HOME	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	171	r150-200	1	sentinel	10	15	73	157	HOME	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	172	r150-200	1	sentinel	9	14	97	125	HOME	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	174	r150-200	1	sentinel	8	16	104	160	HOME	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	185	r150-200	1	sentinel	18	11	49	245	HOME	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	186	r150-200	1	sentinel	5	10	233	37	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	188	r150-200	1	sentinel	4	10	260	36	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	202	r200-300	1	sentinel	8	8	200	32	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	207	r200-300	1	sentinel	6	6	288	8	FORWARD	1
dbb946d7-54db-461c-8760-1ee2a490eed1_game_5.replay26	208	r200-300	1	sentinel	4	6	340	4	FORWARD	1
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_1.replay26	12	r0-150	1	sentinel	7	10	113	41	FORWARD	1
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_1.replay26	18	r0-150	1	sentinel	2	9	193	25	FORWARD	1
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_1.replay26	21	r0-150	1	sentinel	3	10	185	17	FORWARD	1
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_1.replay26	27	r0-150	0	gunner	4	11	13	181	HOME	1
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_1.replay26	27	r0-150	0	gunner	3	9	26	170	HOME	1
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_1.replay26	29	r0-150	0	gunner	1	8	37	205	HOME	1
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_1.replay26	47	r0-150	0	gunner	9	13	50	146	HOME	1
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	30	r0-150	1	sentinel	2	15	505	25	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	33	r0-150	0	gunner	2	18	4	586	HOME	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	35	r0-150	1	sentinel	3	16	493	17	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	35	r0-150	0	gunner	0	17	13	637	HOME	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	38	r0-150	0	gunner	4	17	13	485	HOME	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	90	r0-150	1	gunner	3	17	520	10	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	91	r0-150	0	gunner	3	18	5	549	HOME	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	100	r0-150	1	sentinel	2	16	530	16	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	108	r0-150	0	gunner	4	18	8	514	HOME	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	109	r0-150	0	gunner	8	18	40	394	HOME	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	116	r0-150	0	gunner	8	6	232	178	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	132	r0-150	0	gunner	12	5	325	85	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	149	r0-150	0	gunner	14	10	244	98	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	158	r150-200	1	gunner	2	17	557	9	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	159	r150-200	0	gunner	16	8	340	50	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	164	r150-200	1	gunner	2	17	557	9	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	166	r150-200	0	gunner	4	16	20	458	HOME	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	176	r150-200	0	gunner	20	6	520	10	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	176	r150-200	1	sentinel	2	15	505	25	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	188	r150-200	0	gunner	24	6	680	18	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	196	r150-200	0	gunner	19	4	545	5	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	205	r200-300	0	gunner	15	4	425	37	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	221	r200-300	0	gunner	22	10	500	50	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	230	r200-300	0	gunner	20	8	468	26	FORWARD	0
dbc71074-18f4-434f-8d68-f0ba0f6e1116_game_2.replay26	241	r200-300	0	gunner	15	4	425	37	FORWARD	0
